NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
441.3,-34.291,25.932,-5.4331,12.06,0.38546,10.16,44.86,556.43,646.01,1.366,0.76581
408.4,-36.387,24.395,-2.9108,11.1,0.39532,9.445,48.785,576.79,626.25,1.3255,0.33566
375.5,-38.482,22.91,-0.7459,10.132,0.40651,8.73,52.71,593.86,606.93,1.285,-0.096537
209.2,-37.244,22.858,3.1807,5.5854,0.4281,7.957,58.91,629.8,573.97,1.283,-0.86305
47.89,-39.149,28.902,10.302,1.3525,0.43325,6.552,69.47,674.62,541.5,1.743,-1.6571
13.67,-46.864,30.803,12.7,0.29079,0.52035,5.884,72.49,672.24,520.9,1.89,-2.1833
0,-54.58,32.888,12.711,-0.25336,NaN,5.369,71.95,643.83,502.46,2.025,-2.6701
0,-55.818,33.148,10.665,-0.33865,NaN,5.307,68.81,613.08,492.25,1.988,-2.9465
0,-56.104,38.781,9.2494,-0.22775,NaN,5.371,64.42,576.53,483.73,2.245,-3.181
0,-55.818,35.877,9.2981,-0.30025,NaN,5.086,64.97,570.04,467.03,2.033,-3.6518
0,-55.818,35.877,9.2981,-0.30025,NaN,5.086,64.97,570.04,467.03,2.033,-3.6518
0,-49.436,30.803,8.5806,-0.28359,NaN,4.676,66.04,563.09,452.22,1.743,-4.0819
0,-49.436,30.803,8.5806,-0.28359,NaN,4.676,66.04,563.09,452.22,1.743,-4.0819
0,-54.58,23.21,9.5078,-0.61672,NaN,3.734,73.58,587.28,428.54,1.349,-4.7963
0,-54.58,24.798,9.1986,-0.58065,NaN,3.411,71.69,559.31,412.59,1.412,-5.2975
0,-56.009,35.912,10.492,-0.27093,NaN,2.802,68.92,515.03,403.77,2.124,-5.5821
6.55,-57.533,35.401,8.9737,-0.1864,0.67494,2.808,66.71,498.72,401.09,2.07,-5.6698
20.86,-54.008,25.804,5.8232,-0.042915,0.55265,2.747,66.02,491.43,407.15,1.556,-5.4725
115.9,-38.292,15.722,3.1162,2.7207,0.44037,3.34,69.66,540.76,481.43,1.183,-3.245
100.11,-20.479,13.938,3.2008,2.7297,0.4373,3.412,72.575,566.26,502.85,1.137,-2.6595
84.31,-2.6671,12.257,3.2469,2.7405,0.43302,3.484,75.49,592,524.97,1.091,-2.0778
103.09,-4.3816,9.5533,1.322,3.0913,0.43044,3.432,71.63,559.67,524.97,0.858,-2.0778
104.11,-4.2864,9.047,1.0299,3.1003,0.42891,3.803,69.61,558.3,528.25,0.772,-1.9935
104.69,-4.8579,8.0403,1.0055,3.0714,0.42224,3.904,69.73,563.25,529.89,0.679,-1.9514
114.9,-7.3345,11.631,1.4015,3.402,0.41823,3.929,69.3,560.76,528.25,0.971,-1.9935
120.5,-7.3345,14.764,0.3416,3.6185,0.41816,4.318,64.71,538.1,531.54,1.172,-1.9093
112.18,-11.43,8.1393,0.912,3.0975,0.40802,4.2,68.06,561.3,529.89,0.654,-1.9514
91.21,-20.479,12.068,2.6692,2.411,0.41193,3.569,73.3,578.28,520.09,1.033,-2.2044
36.88,-24.766,14.11,3.6469,0.84266,0.4396,3.329,74.45,577.49,508.82,1.196,-2.5005
6.887,-26.29,16.178,2.4462,-0.021959,0.52796,3.44,69.33,542.01,499.3,1.29,-2.7551
1.289,-36.577,17.758,0.3835,-0.48369,0.79579,3.6285,62,491.19,484.5,1.292,-3.1596
0,-46.864,19.349,-1.7885,-0.82666,NaN,3.817,54.67,438.9,470.03,1.294,-3.566
0,-51.532,24.954,-3.2818,-0.84233,NaN,3.895,49.56,400.07,448.57,1.524,-4.1898
0,-55.199,29.069,-3.886,-0.84674,NaN,3.627,47.3,374.69,426.43,1.6915,-4.8615
0,-58.866,33.473,-4.5406,-0.84441,NaN,3.359,45.04,350.11,405.12,1.859,-5.5382
0,-54.77,42.214,-6.0526,-0.52495,NaN,3.495,41.63,326.72,389.17,2.183,-6.0657
0,-44.388,97.983,-33.092,0.57838,NaN,6.049,28.46,266.95,432.07,4.514,-4.6877
0,-42.102,119.12,-47.144,0.84268,NaN,5.833,28.76,265.77,447.11,5.855,-4.233
0,-51.627,111.63,-45.795,0.40071,NaN,6.206,24.82,235.35,436.33,5.132,-4.5575
0,-59.819,58.363,-12.79,-0.40189,NaN,4.061,34.96,285.52,387.21,2.833,-6.1319
6.32,-58.58,47.887,-7.0007,-0.32085,0.67305,3.014,40.21,305.03,369.89,2.431,-6.7295
13.08,-56.866,35.059,-4.869,-0.38354,0.59328,3.521,39.29,308.92,373.05,1.71,-6.6185
18.42,-55.437,35.328,-5.3951,-0.19985,0.55539,3.759,39.12,312.79,382.66,1.739,-6.2864
317.61,-56.675,24.811,-11.534,7.7354,0.3877,5.8995,33.91,314.8,498.51,1.414,-2.7763
616.8,-57.914,16.383,-15.949,15.778,0.38072,8.04,28.7,308.57,638.43,1.089,0.60218
687.9,-54.389,30.177,-25.066,18.015,0.37971,8.37,29.61,325.57,628.11,1.866,0.37671
718.5,-51.341,28.555,-22.595,18.988,0.37684,9.43,28.81,340.28,649.83,1.644,0.84752
705.7,-49.722,27.279,-21.791,18.66,0.37933,9.22,30.94,360.31,658.48,1.646,1.0311
653.2,-49.531,23.464,-16.688,17.22,0.38202,9.48,33.27,394.28,664.29,1.392,1.1533
472.5,-47.055,23.302,-13.223,12.286,0.3893,9.14,35.41,410.15,633.73,1.332,0.49977
217.6,-47.15,19.013,-7.0767,5.145,0.40433,7.958,40.6,434.08,580.98,1.085,-0.69677
134.61,-46.15,25.798,-5.8769,3.0574,0.40883,7.2375,46.37,471.99,559.7,1.509,-1.207
51.62,-45.15,32.233,-2.9086,1.0097,0.42708,6.517,52.14,505.11,539,1.933,-1.7201
13.85,-42.102,30.35,1.5064,0.10169,0.50429,5.849,57.86,535.27,516.85,1.842,-2.2889
0,-49.15,32.531,4.3497,-0.34613,NaN,5.24,61.65,546.74,497.73,1.999,-2.7976
0,-57.056,31.798,4.9706,-0.57232,NaN,4.721,62.64,535.78,478.37,1.95,-3.3305
0,-56.771,38.127,5.9759,-0.35736,NaN,4.188,62.69,516.58,458.84,2.331,-3.8881
0,-58.295,40.327,5.8769,-0.34109,NaN,3.944,61.69,499.7,444.94,2.417,-4.2978
0,-58.39,43.932,4.8589,-0.27077,NaN,4.068,58.06,474.41,429.95,2.461,-4.7528
0,-57.818,32.975,5.4804,-0.54621,NaN,4.383,58.79,491.11,419.47,1.723,-5.0792
0,-57.152,35.6,4.3088,-0.4864,NaN,3.991,56.72,460.97,409.18,1.874,-5.4069
0,-58.437,35.336,3.539,-0.55185,NaN,4.252,53.85,445.73,400.42,1.759,-5.6918
0,-59.723,34.822,2.7712,-0.6243,NaN,4.513,50.98,429.76,391.79,1.644,-5.9776
0,-51.627,40.584,-3.1842,-0.40134,NaN,5.083,40.67,356.76,395.76,1.839,-5.8456
11.78,-47.817,35.573,-4.0419,-0.12712,0.56881,5.472,40.67,366.54,420.85,1.676,-5.0356
14.855,-51.77,33.134,1.619,-0.060979,0.5719,4.862,50.86,439.33,417.05,1.637,-5.1556
17.93,-55.723,30.772,6.5313,-0.013809,0.57391,4.252,61.05,505.33,413.27,1.598,-5.2757
444.2,-52.865,23.223,-0.31818,11.686,0.39025,6.216,56.73,538.29,543.18,1.467,-1.6151
569,-45.34,17.915,-3.8674,15.169,0.39079,7.968,53.01,567.15,639.38,1.206,0.62265
521.6,-38.482,24.161,-3.397,14.214,0.38199,8.25,53.36,581.94,631.85,1.533,0.45877
360.6,-20.194,19.584,-0.055735,10.154,0.38694,7.843,57.03,604.99,606.02,1.216,-0.11717
330.2,-17.05,27.889,1.3577,9.6589,0.38716,7.112,59.37,599.14,581.86,1.77,-0.67601
385.2,-16.574,33.154,-2.3184,11.269,0.38279,7.503,54.08,560.55,586.28,2.029,-0.57226
333.2,-15.05,18.337,-3.8156,9.3846,0.38228,8.15,48.3,523.19,602.4,1.085,-0.19974
524.9,-13.907,21.251,-4.4235,14.89,0.38247,8.34,49.03,538,616.07,1.276,0.10953
354.3,-36.863,19.171,-2.8179,9.4161,0.37347,8.28,50.5,551.87,607.84,1.134,-0.07591
33.75,-50.484,16.664,1.9806,0.053905,0.43731,6.007,61.8,578,535.68,1.054,-1.8041
4.39,-56.58,27.492,6.9261,-0.50135,0.68165,5.289,66.74,593.9,502.46,1.706,-2.6701
0,-58.295,34.656,4.5599,-0.53821,NaN,5.476,59.78,538.92,487.59,2.001,-3.0743
0,-58.199,35.075,3.3104,-0.55895,NaN,5.134,57.5,506.19,468.53,1.98,-3.6089
0,-58.771,37.755,3.7501,-0.48705,NaN,4.494,58.56,493,454.42,2.189,-4.0173
0,-59.342,36.606,3.8722,-0.53215,NaN,3.754,58.78,469.81,428.54,2.113,-4.7963
0,-59.39,34.657,4.6752,-0.56582,NaN,3.9905,58.005,471.39,414.64,1.8555,-5.232
0,-59.438,32.016,5.0938,-0.62987,NaN,4.227,57.23,472.88,401.09,1.598,-5.6698
0,-59.247,32.857,9.2659,-0.48308,NaN,2.982,67.08,507.71,393.11,1.821,-5.9336
0,-59.152,24.102,6.6187,-0.80203,NaN,3.3,64.88,502.23,382.01,1.24,-6.3085
0,-58.866,32.379,8.9116,-0.49581,NaN,2.948,65.53,494.79,376.24,1.693,-6.5077
0,-58.58,29.376,6.7342,-0.63389,NaN,3.307,61.5,476.3,372.42,1.46,-6.6407
6.08,-59.723,38.993,0.023134,-0.41264,0.68333,4.723,45.45,388.81,388.51,1.783,-6.0878
13.73,-60.39,53.799,-9.7709,-0.074261,0.56399,6.165,33.42,316,411.22,2.311,-5.3412
18.38,-60.485,74.472,-32.114,0.0071429,0.54628,7.705,17.72,186.22,430.65,2.959,-4.7311
302.54,-58.819,42.125,-20.744,7.4785,0.39943,8.3925,27.44,302.17,532.78,2.026,-1.8777
586.7,-57.152,18.133,-10.825,15.145,0.39328,9.08,37.16,428.68,651.75,1.093,0.88834
674.4,-50.865,32.719,-16.698,18.042,0.38185,8.87,39.21,445.96,638.43,1.954,0.60218
721.6,-46.388,30.254,-18.8,19.371,0.37307,10.26,32.65,407.7,665.26,1.644,1.1736
729.6,-42.292,23.397,-13.299,19.674,0.3694,10.42,35.87,452.72,682.94,1.301,1.5391
537.3,-38.958,21.984,-9.9411,14.398,0.36863,10,38.36,470.74,656.55,1.205,0.99033
489.85,-35.482,22.664,-8.6392,13.213,0.37475,9.735,39.25,473.18,633.73,1.212,0.49977
442.4,-32.005,23.357,-7.367,12.028,0.38204,9.47,40.14,475.38,611.49,1.219,0.0065527
323.9,-39.244,27.441,-9.4065,8.5388,0.37543,8.68,41.18,462.39,601.49,1.523,-0.2204
22.35,-51.722,33.323,-4.3244,-0.010551,0.4695,7.091,48.22,485.92,538.17,1.864,-1.7411
9.224,-53.961,38.049,-0.7979,-0.21115,0.54008,6.343,52.96,506.94,515.23,2.167,-2.3312
0,-56.199,42.603,3.4487,-0.28626,NaN,5.595,57.7,524.48,493.03,2.47,-2.9252
0,-55.628,40.83,5.411,-0.26478,NaN,5.45,59.41,534.62,482.2,2.325,-3.2237
0,-56.104,46.955,6.6136,-0.071505,NaN,5.308,58.94,525.18,467.78,2.595,-3.6303
0,-57.152,55.046,5.904,0.10716,NaN,5.446,56.29,506.4,461.06,2.933,-3.8236
0,-60.2,53.439,4.7922,-0.055522,NaN,4.923,55.71,483.27,445.67,2.87,-4.2762
0,-61.343,59.425,1.9622,0.0012421,NaN,4.649,52.34,445.44,431.36,3.139,-4.7094
0,-59.914,56.407,0.59361,-0.08218,NaN,4.24,51.26,423.94,419.47,2.993,-5.0792
0,-61.343,62.261,-1.3338,-0.011726,NaN,4.638,46.8,397.98,407.82,3.053,-5.4506
0,-63.248,58.437,-2.8903,-0.21724,NaN,4.42,44.92,376.22,399.08,2.847,-5.7357
0,-66.201,48.497,-4.8694,-0.63677,NaN,4.969,38.49,334.96,385.9,2.153,-6.176
5.07,-64.391,46.985,-4.3741,-0.47137,0.72946,4.787,38.64,332.03,379.44,2.078,-6.397
12.61,-60.866,41.273,-1.296,-0.23355,0.6068,5.166,42.21,372.41,388.51,1.813,-6.0878
17.33,-58.58,38.588,-2.6876,-0.15093,0.57886,6.179,39.19,370.91,407.82,1.64,-5.4506
304.66,-58.533,32.022,-10.173,7.5597,0.40094,8.0895,33.775,364.35,515.23,1.5185,-2.3312
592,-58.485,26.342,-18.248,15.279,0.39344,10,28.36,348.03,642.22,1.397,0.68403
679.5,-51.055,47.719,-27.316,18.304,0.38227,9.66,31.92,382.88,626.25,2.528,0.33566
723.8,-46.198,42.529,-26.523,19.566,0.37388,10.71,28.35,364.79,646.97,2.117,0.78625
722.3,-45.626,42.083,-29.755,19.437,0.37191,11.46,24.31,328.78,662.35,2.009,1.1126
676.4,-43.34,38.14,-25.547,18.214,0.37312,11.55,25.72,349.92,666.24,1.819,1.194
582.8,-43.816,32.588,-19.702,15.568,0.37475,11.48,27.185,368.15,657.03,1.536,1.0005
489.2,-44.292,26.896,-14.561,12.899,0.37697,11.41,28.65,386.19,647.92,1.253,0.80667
292.7,-48.579,34.431,-15.009,7.4345,0.37511,10.39,32.06,403.82,610.58,1.635,-0.014056
13.94,-53.818,50.792,-14.191,-0.092425,0.52277,8.36,37.77,415,542.34,2.51,-1.6361
1.52,-57.818,47.375,-10.034,-0.53479,0.84965,7.93,39.09,417.14,516.04,2.285,-2.31
0,-59.057,54.114,-10.476,-0.43497,NaN,7.37,39.81,408.9,498.51,2.633,-2.7763
0,-58.39,53.93,-6.4676,-0.30827,NaN,6.716,43.2,424.27,479.14,2.655,-3.3091
0,-55.151,64.175,-12.16,-0.088467,NaN,6.111,40.22,378.88,464.04,3.216,-3.7376
0,-55.151,57.407,-9.9993,-0.21844,NaN,6.321,38.76,370.45,452.95,2.73,-4.0604
0,-54.77,42.594,-4.6114,-0.47357,NaN,6.104,42.42,399.41,450.02,2.052,-4.1466
0,-58.009,53.466,-3.0221,-0.21341,NaN,5.67,44.45,406.14,432.77,2.556,-4.666
0,-60.295,58.888,-8.7308,-0.28598,NaN,6.622,34.63,337.91,417.4,2.474,-5.1447
0,-62.486,47.704,-11.505,-0.74155,NaN,6.076,28.37,266.6,397.08,1.986,-5.8016
0,-63.248,41.951,-12.77,-0.961,NaN,6.857,20.02,198.53,381.37,1.573,-6.3306
0,-62.105,43.94,-10.756,-0.81586,NaN,6.551,23.93,232.37,377.51,1.669,-6.4634
5.47,-59.533,50.377,-13.578,-0.48701,0.69962,6.294,23.62,225.33,380.72,1.968,-6.3528
11.095,-57.723,46.247,-12.26,-0.35661,0.61787,7.172,23.34,236.51,394.43,1.7485,-5.8896
16.72,-55.913,41.751,-10.889,-0.23503,0.58053,8.05,23.06,248.1,408.5,1.529,-5.4287
354.2,-58.961,40.922,-23.597,8.8173,0.4181,10.56,17.38,221.41,542.34,1.656,-1.6361
590.8,-60.009,46.144,-39.318,15.166,0.39405,12.21,14.26,202.64,646.97,1.993,0.78625
684.5,-52.675,47.2,-36.906,18.114,0.37716,11.88,19.5,271.15,658.48,2.146,1.0311
729.2,-46.198,59.49,-41.313,19.78,0.37192,12.12,20.24,285.92,646.01,2.584,0.76581
733.6,-44.673,51.762,-39.928,19.768,0.36813,12.94,16.93,252.39,666.24,2.173,1.194
687.7,-40.673,32.803,-24.165,18.496,0.36734,13.6,18.66,290.42,690.91,1.359,1.701
606.5,-38.101,53.877,-27.687,16.773,0.3715,12.66,26.63,389.78,661.38,2.296,1.0922
495,-38.196,56.731,-20.214,13.916,0.37579,11.62,33.68,460.35,639.38,2.543,0.62265
284.2,-44.102,48.819,-10.504,7.8539,0.37442,10.97,38.39,502.6,610.58,2.191,-0.014056
13.09,-54.294,70.92,-14.008,0.44312,0.52829,9.53,38.09,452.92,551.61,3.197,-1.4056
1.759,-57.533,72.762,-14.086,0.081885,0.81127,9.27,37.37,436.66,534.85,3.231,-1.8251
0,-58.295,43.252,-3.268,-0.51653,NaN,8.92,42.36,483.42,521.71,1.922,-2.1622
0,-60.39,54.796,-5.0315,-0.29975,NaN,7.75,43.18,455.17,499.3,2.568,-2.7551
0,-61.152,61.126,-10.635,-0.30075,NaN,7.97,37.35,399.66,487.59,2.724,-3.0743
0,-61.152,34.16,-5.9846,-0.93028,NaN,7.983,34.3,367.35,461.8,1.427,-3.8021
0,-61.533,39.843,-9.1614,-0.8703,NaN,8.96,27.45,314.11,451.49,1.502,-4.1035
0,-60.104,91.351,-31.525,-0.0078524,NaN,8.31,22.18,242.88,442.78,3.552,-4.3627
0,-58.961,60.541,-20.509,-0.53398,NaN,9.28,18.38,214.91,431.36,2.134,-4.7094
0,-58.961,51.121,-14.439,-0.62849,NaN,9.87,19.6,238.44,427.84,1.717,-4.818
0,-58.866,53.892,-15.941,-0.59002,NaN,8.4,21.82,240.4,421.55,1.982,-5.0138
0,-58.485,46.886,-13.539,-0.70913,NaN,9.59,18.28,218.24,413.96,1.558,-5.2538
4.43,-58.961,53.619,-14.946,-0.44735,0.74872,9.57,19.7,234.88,420.85,1.81,-5.0356
12.42,-58.771,55.103,-19.364,-0.29937,0.59319,10.26,15.8,197.29,435.61,1.83,-4.5792
16.72,-58.58,54.453,-20.221,-0.21519,0.57238,11.35,13.68,183.67,447.84,1.724,-4.2114
302.96,-56.104,70.216,-40.273,7.8084,0.40191,13.605,10.012,155.88,550.34,2.2995,-1.437
589.2,-53.627,85.252,-70.834,15.515,0.39507,15.86,6.345,114.26,669.16,2.875,1.255
684.4,-48.103,58.883,-44.36,18.359,0.37498,14.69,13.76,229.84,682.94,2.205,1.5391
735.9,-42.578,84.885,-53.859,20.434,0.36995,13.91,18.32,290.94,662.35,3.266,1.1126
736.4,-40.768,96.099,-65.3,20.492,0.36952,14.48,15.96,262.99,672.1,3.595,1.3159
690.5,-36.387,84.105,-48.446,19.458,0.37056,14.72,19.06,318.98,672.1,3.09,1.3159
608.4,-37.244,79.691,-42.644,17.157,0.37343,14.36,21.22,346.97,668.18,2.99,1.2346
500.6,-39.72,75.914,-39.951,14.016,0.37651,13.3,23.04,351.65,650.79,3.008,0.86793
283.3,-43.435,83.925,-34.543,8.1596,0.38265,12.81,25.78,381.07,618.84,3.272,0.17125
12.64,-51.817,85.763,-26.031,0.57983,0.52889,11.22,29.74,395.87,566.15,3.443,-1.0505
1.224,-55.628,92.892,-30.317,0.23052,0.86594,11.11,28.05,370.66,555.86,3.687,-1.301
0,-57.771,89.108,-28.974,0.066655,NaN,10.985,27.24,356.98,544.02,3.489,-1.5941
0,-59.914,85.193,-27.597,-0.065388,NaN,10.86,26.43,343.5,532.37,3.291,-1.8882
0,-61.724,87.968,-35.884,-0.27191,NaN,12.22,17.99,255.82,523.34,3.021,-2.12
0,-61.343,82.511,-33.948,-0.36049,NaN,11.87,16.65,231.36,504.04,2.804,-2.6277
0,-63.248,87.055,-36.56,-0.35975,NaN,11.87,14.71,204.41,489.92,2.884,-3.0104
0,-63.057,79.332,-30.34,-0.3968,NaN,12.3,13.42,191.84,469.28,2.463,-3.5874
0,-62.105,70.367,-25.933,-0.49851,NaN,11.37,15.37,206.63,461.8,2.289,-3.8021
0,-60.485,69.077,-27.487,-0.53304,NaN,11.3,13.35,178.65,455.89,2.233,-3.9742
0,-58.866,69.394,-27.569,-0.48074,NaN,12.68,10.67,156.38,457.36,2.063,-3.9311
0,-57.818,89.548,-38.787,-0.19909,NaN,13.05,9.44,141.75,470.03,2.661,-3.566
10.05,-59.723,80.428,-38.158,-0.20885,0.62204,13.38,7.922,121.54,481.43,2.388,-3.245
25.54,-58.39,74.629,-36.826,0.13973,0.53163,13.7,7.487,117.29,492.25,2.212,-2.9465
25.35,-59.438,99.375,-52.15,0.37059,0.51952,14.33,7.108,116,515.23,2.942,-2.3312
376.5,-56.199,98.645,-68.731,9.8795,0.38661,16.13,5.032,92.19,607.84,3.002,-0.07591
600.4,-52.389,99.567,-83.711,15.906,0.38735,17.2,4.705,92.266,688.91,3.16,1.6606
694.4,-46.674,73.452,-58.703,18.688,0.37101,15.96,10.08,182.68,697.93,2.566,1.8425
741.5,-40.768,54.782,-40.395,20.173,0.36297,15.01,15.22,259.52,700.96,2.061,1.9031
734.3,-35.339,50.486,-23.207,20.487,0.36314,13.61,28.4,442.3,691.91,2.094,1.7213
686,-33.053,61.666,-20.175,19.59,0.36832,12.9,33.56,499,672.1,2.625,1.3159
580.8,-33.005,69.808,-16.557,16.955,0.3739,13,34.98,523.53,654.14,2.855,0.93935
475.6,-32.957,78.399,-12.08,14.358,0.38178,13.1,36.4,548.35,636.55,3.085,0.56123
267.7,-37.911,65.537,-8.8252,8.0821,0.38727,12.26,38.34,546.63,620.68,2.684,0.21238
16.52,-43.435,82.343,-7.2257,1.3598,0.4948,11.46,38.86,525.55,574.84,3.302,-0.84225
5.959,-50.341,74.525,-15.341,0.41758,0.61281,11.68,32.575,447.01,566.58,2.8895,-1.0401
0,-57.247,66.006,-21.157,-0.34973,NaN,11.9,26.29,366.04,558.42,2.477,-1.2383
0,-56.009,73.278,-18.034,-0.021549,NaN,12.82,26.99,399.21,557.56,2.565,-1.2592
0,-58.58,61.314,-19.044,-0.46011,NaN,12.39,24.74,355.76,551.61,2.19,-1.4056
0,-59.914,59.321,-24.051,-0.69519,NaN,12.53,18.11,262.82,530.72,2.022,-1.9303
0,-60.057,71.506,-28.764,-0.48842,NaN,11.555,18.67,254.09,511.22,2.5195,-2.437
0,-60.2,82.759,-33.079,-0.29676,NaN,10.58,19.23,245.31,492.25,3.017,-2.9465
0,-57.914,80.59,-29.824,-0.20162,NaN,10.16,20.37,252.67,479.9,2.956,-3.2877
0,-58.199,89.088,-33.364,-0.06985,NaN,11.25,17.35,231.41,479.9,3.024,-3.2877
0,-58.39,97.195,-36.246,0.072176,NaN,10.21,19.11,237.83,471.54,3.493,-3.5231
0,-56.866,58.421,-19.665,-0.51087,NaN,11.16,17.33,229.76,460.32,1.921,-3.8451
4.31,-56.961,52.686,-15.31,-0.43091,0.73942,11.3,19.61,262.42,462.55,1.723,-3.7806
12.27,-55.913,53.622,-19.926,-0.2806,0.60673,12.18,15.16,215.01,478.37,1.704,-3.3305
17.22,-56.009,62.44,-24.772,-0.031611,0.55515,12.13,15.15,214.16,489.14,2.029,-3.0317
356.9,-53.246,46.195,-25.823,9.1407,0.37309,13.8,13.08,206.24,578.34,1.563,-0.75909
603.8,-49.436,60.968,-43.776,16.123,0.38072,14.24,14.76,239.47,667.21,2.305,1.2143
694.7,-42.102,45,-25.268,18.966,0.36673,14.02,22.94,366.92,685.92,1.784,1.5998
729.8,-33.243,34.797,-3.4145,20.535,0.3587,13.18,42.51,643.75,694.92,1.503,1.7819
719.7,-27.814,56.213,3.4481,21.201,0.36366,12.56,48.2,700.89,669.16,2.448,1.255
667.6,-24.48,54.311,6.7715,19.865,0.3654,12.58,50.75,738.93,675.04,2.387,1.3768
579.6,-23.718,66.059,14.24,17.946,0.36931,12.41,53.31,767.59,654.62,2.839,0.94955
579.6,-23.718,66.059,14.24,17.946,0.36931,12.41,53.31,767.59,654.62,2.839,0.94955
18.47,-34.958,57.742,21.294,1.7645,0.4868,10.74,59.41,765.98,567.88,2.421,-1.0088
18.47,-34.958,57.742,21.294,1.7645,0.4868,10.74,59.41,765.98,567.88,2.421,-1.0088
3.221,-40.006,38.585,14.463,0.45877,0.70692,10.47,60.14,761.57,562.7,1.638,-1.1339
0,-42.483,57.215,18.12,0.92675,NaN,10.82,56.94,738.06,566.15,2.374,-1.0505
0,-44.102,92.414,12.429,1.7135,NaN,11.28,48.26,644.95,569.62,3.716,-0.96714
0,-46.007,80.229,-0.042173,0.9642,NaN,12.36,39.85,571.91,572.22,2.979,-0.90467
0,-46.293,61.278,-0.72835,0.40219,NaN,12.36,39.37,565.02,572.22,2.276,-0.90467
0,-47.055,57.104,-5.0976,0.13967,NaN,11.92,36.95,515.14,567.88,2.177,-1.0088
0,-47.912,55.915,-4.8117,0.090036,NaN,11.88,36.79,511.56,562.7,2.119,-1.1339
0,-48.007,71.081,-11.439,0.32822,NaN,11.61,33.75,461,555.86,2.716,-1.301
0,-47.817,67.856,-11.089,0.2525,NaN,11.31,34.11,456.75,551.61,2.633,-1.4056
0,-46.769,46.969,-7.0929,-0.19445,NaN,11.53,33.89,460.47,549.91,1.786,-1.4475
0,-46.674,43.169,-4.7449,-0.23271,NaN,11.65,34.87,477.56,544.02,1.608,-1.5941
6.68,-47.15,37.89,-4.5184,-0.20024,0.62971,11.53,35.06,476.36,547.38,1.433,-1.5103
16.51,-45.817,41.184,-2.2347,0.27201,0.52006,10.93,40.11,523.72,554.15,1.654,-1.3428
23.08,-44.578,43.565,-2.3362,0.55659,0.49419,11.51,39.59,537.2,567.88,1.715,-1.0088
307.5,-37.625,47.307,-7.0657,8.7483,0.38166,12.99,35.17,526.03,614.24,1.804,0.06835
587.5,-32.672,41.331,-9.1977,16.558,0.37099,13.35,36.91,565.18,684.93,1.73,1.5796
676.3,-29.338,38.729,-2.8237,19.263,0.36017,12.78,44.33,653.98,690.91,1.722,1.701
716,-26.099,48.564,9.44,21.098,0.35727,12,55.19,773.51,679.97,2.273,1.4783
713.7,-21.146,58.877,21.032,21.791,0.35761,11.35,61.51,825.84,656.55,2.798,0.99033
650.75,-22.051,60.408,15.248,19.87,0.36013,12.05,55.955,786.82,659.93,2.7065,1.0616
587.8,-22.956,61.705,9.1428,17.933,0.36316,12.75,50.4,742.06,663.32,2.615,1.1329
436.3,-23.623,81.125,10.459,14.225,0.3734,12.09,49.22,693.94,624.39,3.387,0.29458
258.2,-26.861,76.366,19.589,9.2329,0.37903,11.47,54.97,743.92,608.75,3.264,-0.055287
20.56,-32.386,80.432,28.747,2.7463,0.4615,10.68,59.26,761,571.35,3.414,-0.92549
4.89,-36.863,57.425,21.389,1.3214,0.59182,9.97,61.51,753.32,565.29,2.562,-1.0713
0,-39.625,50.257,18.733,0.82836,NaN,9.24,62.99,734.53,554.15,2.339,-1.3428
0,-40.101,59.558,21.077,1.1434,NaN,9.25,62.14,725.11,553.3,2.763,-1.3637
0,-40.578,58.193,17.969,1.0038,NaN,9.7,58.95,709.01,552.45,2.585,-1.3847
0,-43.34,44.727,14.112,0.4372,NaN,9.58,59.52,710.12,551.61,2.005,-1.4056
0,-45.531,40.196,10.44,0.14402,NaN,9.685,56.745,681.81,549.49,1.777,-1.4579
0,-47.722,35.523,7.2674,-0.13909,NaN,9.79,53.97,653.05,547.38,1.549,-1.5103
0,-51.722,39.81,-0.21903,-0.34222,NaN,11.13,41.45,548.46,551.61,1.566,-1.4056
0,-56.009,39,-4.4292,-0.60474,NaN,11.21,35.48,471.96,539,1.488,-1.7201
0,-56.39,39.118,-5.0841,-0.63066,NaN,10.47,34.91,442.07,517.66,1.515,-2.2678
0,-56.675,36.279,-6.3112,-0.75341,NaN,11.13,30.71,406.35,513.62,1.325,-2.3735
5.04,-55.342,37.56,-11.031,-0.67063,0.68831,11.33,24.19,324.35,509.62,1.341,-2.4793
13.29,-53.722,41.762,-13.075,-0.33135,0.5567,12.31,22.7,324.71,529.07,1.441,-1.9724
18.35,-53.151,74.761,-32.651,0.20617,0.51875,13.88,15.55,246.47,551.61,2.41,-1.4056
325.1,-48.007,97.194,-60.17,8.8611,0.36367,15.75,10.63,190.08,626.25,3.107,0.33566
633.1,-40.863,79.076,-43.73,17.704,0.352,15.72,18.77,334.98,689.91,2.775,1.6808
713.8,-34.386,32.016,-6.8338,19.876,0.33846,14.32,36.22,590.7,710.1,1.289,2.0846
753,-28.957,60.048,-2.8842,22.038,0.33831,12.47,44.87,648.62,673.08,2.656,1.3362
745.9,-25.147,72.953,-1.0882,22.359,0.33991,13.01,44.08,660.15,668.18,3.051,1.2346
