SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
952,-485.52,466.48,-62.115,50.588,2.4802,12.904
334.7,-170.7,164,-43.754,60.044,-0.85729,5.0618
160.5,-81.855,78.645,-34.717,52.734,2.5039,2.7974
150.4,-76.704,73.696,-66.262,44.97,3.4568,1.5758
111.7,-56.967,54.733,-68.389,43.505,6.7045,1.0312
98.1,-50.031,48.069,-30.919,51.816,3.3113,2.0389
5.953,-3.036,2.917,-32.962,50.538,1.7927,0.62866
-2.731,1.3928,-1.3382,-29.932,8.1443,0.35445,-0.64236
-3.641,1.8569,-1.7841,-29.464,13.869,0.014175,-0.48987
-3.444,1.7564,-1.6876,-35.232,56.354,6.7735,0.73933
-2.14,1.0914,-1.0486,-28.394,85.543,8.828,1.8316
-3.198,1.631,-1.567,-37.564,16.113,-3.0483,-0.73533
-2.485,1.2674,-1.2176,-0.32984,0,0,-0.043654
-5.167,2.6352,-2.5318,-16.625,3.4502,-2.2291,-0.50596
16.51,-8.4201,8.0899,5.1289,35.78,-9.4165,1.1166
273.3,-139.38,133.92,-36.261,48.528,-13.715,3.7369
46.17,-23.547,22.623,10.429,32.266,1.2764,1.8786
142.3,-72.573,69.727,-1.3841,122.09,10.752,5.6754
86,-43.86,42.14,2.0909,21.089,2.7429,1.92
107.5,-54.825,52.675,-8.1291,7.6991,2.0666,1.5321
102.6,-52.326,50.274,6.0167,0,0,1.5879
189,-96.39,92.61,-1.6174,16.305,6.7149,3.2163
295.6,-150.76,144.84,-15.274,58.91,13.797,5.7062
321.7,-164.07,157.63,-12.372,0,0,4.0978
1205,-614.55,590.45,-49.433,14.491,4.2035,15.789
559,-285.09,273.91,-49.116,61.512,21.512,8.6834
355.4,-181.25,174.15,-49.116,102.47,32.857,7.3445
174.2,-88.842,85.358,-55.849,99.5,17.53,4.1338
112.7,-57.477,55.223,-57.967,99.542,14.595,3.1424
55.19,-28.147,27.043,-25.186,133.88,8.8492,4.0788
12.08,-6.1608,5.9192,-27.009,104.12,12.212,2.6867
-3.198,1.631,-1.567,-28.616,79.729,4.4232,1.5225
-2.411,1.2296,-1.1814,-28.246,92.685,-0.35895,1.7743
-3.838,1.9574,-1.8806,-34.762,56.241,-0.90667,0.52728
-3.247,1.656,-1.591,-34.495,45.836,-10.536,-0.02218
-4.699,2.3965,-2.3025,-35.523,71.911,-19.592,0.40887
-4.625,2.3588,-2.2662,-3.9617,30.455,-7.2018,0.48027
-4.182,2.1328,-2.0492,-3.8647,39.868,-9.9504,0.67712
10.46,-5.3346,5.1254,-0.43876,75.963,-15.207,1.8461
46.54,-23.735,22.805,-3.8334,109.63,-41.272,2.4636
192.3,-98.073,94.227,-20.168,73.257,-20.833,3.568
782.8,-399.23,383.57,-65.593,42.964,-12.723,9.8232
1033,-526.83,506.17,-63.798,81.567,-17.479,14.287
1105,-563.55,541.45,-66.992,44.859,-12.833,14.288
457.1,-233.12,223.98,-29.617,53.108,-15.614,6.5406
576.7,-294.12,282.58,-36.394,73.439,-22.653,8.3776
473.5,-241.49,232.01,-34.681,87.723,-29.742,7.2023
410.4,-209.3,201.1,-30.56,70.471,-10.438,6.5043
964,-491.64,472.36,-59.975,50.236,-6.046,12.88
433.6,-221.14,212.46,-63.075,24.604,2.6664,4.9835
348.5,-177.74,170.76,-70.065,27.039,1.6408,3.6498
29.62,-15.106,14.514,-18.791,25.422,3.5737,0.69729
136.2,-69.462,66.738,-70.685,44.329,34.537,2.1134
23.67,-12.072,11.598,-37.665,32.429,3.5501,0.27962
-2.755,1.405,-1.35,-36.132,72.599,4.2973,1.1119
-1.87,0.9537,-0.9163,-37.502,70.706,0.49808,0.92488
-2.411,1.2296,-1.1814,-40.784,57.197,-3.9536,0.31817
0.886,-0.45186,0.43414,-41.27,47.666,-22.87,-0.45245
-2.067,1.0542,-1.0128,-38.386,45.275,-21.283,-0.43463
-2.239,1.1419,-1.0971,-40.154,55.523,-31.958,-0.49891
-3.813,1.9446,-1.8684,-4.0749,82.93,-32.83,1.2456
-3.789,1.9324,-1.8566,-7.4324,53.43,-24.663,0.54947
1.378,-0.70278,0.67522,-9.5019,85.767,-49.155,0.7838
25.76,-13.138,12.622,-9.8398,57.201,-31.246,0.81065
372.1,-189.77,182.33,-42.541,65.253,-42.173,4.5945
94.5,-48.195,46.305,-16.535,33.007,-16.71,1.2995
141.4,-72.114,69.286,-16.897,51.164,-24.556,2.2285
218.5,-111.44,107.07,-23.796,7.0266,-1.7722,2.4972
512.9,-261.58,251.32,-41.935,42.683,-14.471,6.7025
363.5,-185.38,178.12,-29.705,42.2,-15.837,4.9303
1172,-597.72,574.28,-74.921,51.068,-23.589,14.862
935,-476.85,458.15,-68.539,31.053,-8.324,11.632
1049,-534.99,514.01,-70.592,31.477,24.731,14.094
465.4,-237.35,228.05,-69.66,52.151,-9.8673,5.6608
280.1,-142.85,137.25,-62.978,77.875,-25.129,3.5831
187.8,-95.778,92.022,-73.322,48.182,-28.588,1.0803
82.1,-41.871,40.229,-73.617,29.089,-13.307,-0.49665
11.1,-5.661,5.439,-44.62,10.321,-4.1908,-0.93237
-0.123,0.06273,-0.06027,-45.623,15.665,-4.2787,-0.96751
-1.575,0.80325,-0.77175,-44.941,25.812,-8.9025,-0.81252
-1.206,0.61506,-0.59094,-45.905,13.228,-7.2626,-1.1433
-1.23,0.6273,-0.6027,-43.676,32.699,-13.173,-0.69826
-1.329,0.67779,-0.65121,-42.325,42.112,-17.868,-0.52841
-0.541,0.27591,-0.26509,-40.311,63.539,-23.272,-0.0087303
-3.912,1.9951,-1.9169,-22.256,16.752,7.1464,-0.0077501
-2.337,1.1919,-1.1451,-20.433,19.577,10.686,0.245
-1.919,0.97869,-0.94031,-23.604,5.7028,1.3382,-0.49377
9.92,-5.0592,4.8608,-24.749,4.7637,1.1364,-0.3946
73.94,-37.709,36.231,-28.589,13.621,6.6259,0.7867
156.8,-79.968,76.832,-34.071,25.981,15.457,2.3752
107.7,-54.927,52.773,-29.813,13.781,7.6551,1.2524
319.5,-162.94,156.56,-40.96,30.737,19.858,4.6881
176.1,-89.811,86.289,-34.779,10.114,4.4017,1.8626
293.3,-149.58,143.72,-41.866,21.52,13.299,3.8554
263,-134.13,128.87,-40.084,24.846,15.084,3.631
515.6,-262.96,252.64,-64.109,18.132,10.391,6.1231
299.2,-152.59,146.61,-51.129,18.432,10.545,3.5109
132.2,-67.422,64.778,-34.969,47.538,32.242,3.0915
128,-65.28,62.72,-45.368,21.057,13.293,1.4585
154.7,-78.897,75.803,-76.733,48.682,34.884,2.3311
37.96,-19.36,18.6,-79.454,39.103,26.212,0.12585
23.35,-11.909,11.442,-49.029,26.839,18.011,0.20486
3.42,-1.7442,1.6758,-50.84,18.229,10.805,-0.56787
-0.591,0.30141,-0.28959,-47.686,44.806,30.843,0.78065
-2.264,1.1546,-1.1094,-49.602,28.471,17.534,-0.13274
-2.165,1.1042,-1.0609,-49.89,34.271,20.824,0.11691
-1.624,0.82824,-0.79576,-51.261,19.247,10.17,-0.63865
-1.329,0.67779,-0.65121,-48.013,30.161,19.299,0.022453
-2.362,1.2046,-1.1574,-20.165,23.296,12.501,0.40834
-1.796,0.91596,-0.88004,-24.805,1.9959,-1.5446,-0.71183
-0.787,0.40137,-0.38563,-21.742,12.926,6.2637,-0.082876
14.17,-7.2267,6.9433,-23.675,9.0757,4.5892,-0.086511
43.63,-22.251,21.379,-25.161,11.935,6.4107,0.41084
91.2,-46.512,44.688,-23.11,41.193,29.062,2.5906
127.6,-65.076,62.524,-18.913,46.289,11.927,2.8725
286.7,-146.22,140.48,-30.738,9.2133,-0.6892,3.3363
310.8,-158.51,152.29,-31.973,0,0,3.3942
328.1,-167.33,160.77,-31.588,45.05,-10.218,4.6267
488.6,-249.19,239.41,-40.951,49.096,-7.7671,6.7644
428.1,-218.33,209.77,-45.159,50.604,38.947,7.1698
977,-498.27,478.73,-65.464,62.23,-5.5723,13.256
776.2,-395.86,380.34,-65.235,52.375,-4.2121,10.248
531.3,-270.96,260.34,-67.966,52.143,4.064,7.0123
296,-150.96,145.04,-65.041,117.94,-1.0655,5.5538
204.9,-104.5,100.4,-63.746,60.393,-4.7434,2.6039
79.67,-40.632,39.038,-28.769,68.079,-5.7123,2.049
3.198,-1.631,1.567,-27.994,0,0,-0.7455
-0.467,0.23817,-0.22883,-28.695,0,0,-0.81594
0.812,-0.41412,0.39788,-33.177,45.023,4.9456,0.48493
-3.542,1.8064,-1.7356,-33.61,87.551,-0.88528,1.4477
-3.715,1.8946,-1.8203,-41.355,42.242,-1.7323,-0.075207
-3.223,1.6437,-1.5793,-38.487,53.978,3.3976,0.48828
-2.091,1.0664,-1.0246,-4.8014,19.14,3.6855,0.47954
-0.394,0.20094,-0.19306,6.6247,14.854,2.9412,0.68343
4.822,-2.4592,2.3628,6.0654,0,0,0.23776
12.89,-6.5739,6.3161,0.52093,4.5122,0.92266,0.34619
40.64,-20.726,19.914,-11.661,0,0,0.23281
68.29,-34.828,33.462,-15.089,0,0,0.5183
120.7,-61.557,59.143,-17.418,11.168,6.8869,1.6864
269.4,-137.39,132.01,-31.77,8.221,3.0752,3.1463
402.9,-205.48,197.42,-28.943,16.219,7.1855,5.4129
456.7,-232.92,223.78,-36.973,15.309,6.9107,5.8967
470.8,-240.11,230.69,-40.839,13.248,5.7832,5.8925
445.5,-227.21,218.29,-40.236,35.029,13.307,6.3865
347.7,-177.33,170.37,-38.17,24.376,9.7035,4.6908
799.7,-407.85,391.85,-62.198,24.39,9.1339,10.245
344,-175.44,168.56,-59.953,0,0,3.0638
332.5,-169.58,162.92,-65.636,24.424,8.0488,3.6605
128.8,-65.688,63.112,-65.283,49.932,22.434,1.9802
73.3,-37.383,35.917,-30.177,84.028,43.146,3.7494
4.329,-2.2078,2.1212,-26.86,77.368,36.955,2.5271
-1.328,0.67728,-0.65072,-33.62,29.12,12.998,0.22137
-3.37,1.7187,-1.6513,-33.698,0,0,-0.99719
-1.747,0.89097,-0.85603,-32.035,14.392,5.4468,-0.36818
-1.328,0.67728,-0.65072,-30.423,102.29,34.403,2.9796
-2.214,1.1291,-1.0849,-36.383,56.119,38.214,1.6041
-2.952,1.5055,-1.4465,-6.7375,30.401,3.1538,0.7157
-3.764,1.9196,-1.8444,-4.1395,52.649,-0.34806,1.3066
1.624,-0.82824,0.79576,-5.8646,27.545,2.0832,0.6928
61.09,-31.156,29.934,-15.443,53.047,7.4958,2.1167
83.4,-42.534,40.866,-18.151,35.386,9.1049,1.8959
449.7,-229.35,220.35,-44.4,33.899,2.5099,5.9906
997,-508.47,488.53,-65.006,78.462,-4.9298,14.022
1074,-547.74,526.26,-64.556,0,0,13.025
568.7,-290.04,278.66,-42.107,31.957,-0.36172,7.5644
286.8,-146.27,140.53,-21.561,67.14,-1.8191,5.1988
267.7,-136.53,131.17,-21.191,42.186,-4.2918,4.1715
803.1,-409.58,393.52,-62.986,0,0,9.3242
342.5,-174.68,167.82,-41.841,77.022,62.007,7.4759
489.2,-249.49,239.71,-72.399,36.002,28.192,6.5306
314.1,-160.19,153.91,-68.91,18.043,-3.1718,2.8173
244.5,-124.7,119.8,-70.082,46.498,-12.761,2.3544
162.3,-82.773,79.527,-68.547,85.36,-27.777,1.9341
114.2,-58.242,55.958,-39.087,65.051,-21.477,1.7051
3.493,-1.7814,1.7116,-39.47,32.732,-8.2747,-0.37522
-3.986,2.0329,-1.9531,-39.656,28.963,-5.8563,-0.52195
-3.1,1.581,-1.519,-43.808,0,0,-1.2787
-1.648,0.84048,-0.80752,-47.317,17.117,-3.6334,-0.97719
1.747,-0.89097,0.85603,-49.169,29.755,18.195,-0.010238
-2.387,1.2174,-1.1696,-52.268,7.4724,-12.123,-1.6386
-0.96,0.4896,-0.4704,-25.747,-0.28113,-2.4532,-0.81673
-0.468,0.23868,-0.22932,-24.795,2.4045,-1.3536,-0.67628
6.816,-3.4762,3.3398,-27.487,-2.2826,-6.4165,-0.92657
73.97,-37.725,36.245,-37.078,-5.1091,-11.006,-0.47808
318.9,-162.64,156.26,-54.631,11.497,-54.838,1.6443
370.5,-188.96,181.54,-54.931,3.1836,-17.737,3.1612
617.9,-315.13,302.77,-66.637,16.788,9.5811,7.4051
415,-211.65,203.35,-53.365,0.37938,-18.792,3.7116
213.4,-108.83,104.57,-39.123,1.835,-1.481,1.8561
67.86,-34.609,33.251,-31.969,-7.3164,-8.0876,-0.39835
144.9,-73.899,71.001,-38.699,-8.1274,-7.8988,0.45912
166.8,-85.068,81.732,-42.148,-13.652,-12.88,0.36821
230.7,-117.66,113.04,-46.3,5.0636,1.9624,2.081
416.1,-212.21,203.89,-74.32,28.233,18.028,4.9601
134.8,-68.748,66.052,-51.102,1.4143,-0.056378,0.46003
229.3,-116.94,112.36,-84.852,2.4357,-0.17623,0.83964
94.1,-47.991,46.109,-82.229,10.868,6.4903,-0.52926
18.36,-9.3636,8.9964,-54.799,3.1633,0.17472,-1.1979
2.879,-1.4683,1.4107,-52.733,9.2699,4.4051,-1.062
-1.452,0.74052,-0.71148,-56.159,0,0,-1.6043
-1.845,0.94095,-0.90405,-53,7.1402,-13.479,-1.6994
-2.51,1.2801,-1.2299,-53.52,6.8856,-12.881,-1.7136
-2.313,1.1796,-1.1334,-51.432,12.356,-23.479,-1.7966
-3.297,1.6815,-1.6155,-47.321,30.347,-29.344,-1.3522
-3.174,1.6187,-1.5553,-45.689,47.233,-40.162,-1.1333
-2.313,1.1796,-1.1334,-18.513,28.632,-31.352,-0.63097
-0.098,0.04998,-0.04802,-22.913,9.0457,2.4045,-0.32471
30.19,-15.397,14.793,-18.172,39.629,-11.784,0.69018
56.2,-28.662,27.538,-21.339,25.555,-14.293,0.49256
117.3,-59.823,57.477,-26.342,8.1329,-1.9585,1.0525
149.3,-76.143,73.157,-30.615,10.583,-4.9552,1.3589
229.5,-117.05,112.46,-33.46,6.2459,-2.3276,2.339
213.3,-108.78,104.52,-33.434,5.8064,-1.4259,2.1288
454.7,-231.9,222.8,-51.563,3.3739,-2.5096,4.855
581.9,-296.77,285.13,-61.4,12.933,-10.416,6.3824
141.3,-72.063,69.237,-36.403,0.59441,-2.093,0.88396
247.4,-126.17,121.23,-42.031,44.507,30.517,4.3505
56.74,-28.937,27.803,-32.662,0.71667,-1.1625,-0.14967
570.3,-290.85,279.45,-84.196,4.5826,1.5,5.6796
401.5,-204.77,196.73,-83.236,14.716,7.1705,3.8192
66.04,-33.68,32.36,-86.31,-2.5499,-14.938,-2.0153
42.62,-21.736,20.884,-53.717,4.9663,2.0124,-0.72935
2.436,-1.2424,1.1936,-58.353,-7.7449,-7.2944,-2.0367
-2.165,1.1042,-1.0609,-56.241,-2.1294,-3.5456,-1.7766
-0.517,0.26367,-0.25333,-56.706,-2.8438,-3.2857,-1.7797
0.64,-0.3264,0.3136,-55.301,0.956,-2.4593,-1.5936
-0.369,0.18819,-0.18081,-54.602,2.3823,-0.6999,-1.4979
0.123,-0.06273,0.06027,-53.423,6.4708,-26.475,-2.0696
0.615,-0.31365,0.30135,-52.429,9.6453,-25.048,-1.905
-1.156,0.58956,-0.56644,-23.533,6.2102,-26.712,-1.2582
1.378,-0.70278,0.67522,-22.073,5.5119,-7.2973,-0.654
21.68,-11.057,10.623,-24.519,9.7024,-14.676,-0.53228
82.9,-42.279,40.621,-31.831,2.229,0.49686,0.32485
184,-93.84,90.16,-34.75,18.051,12.397,2.4221
271,-138.21,132.79,-40.027,24.564,15.331,3.7422
423.2,-215.83,207.37,-49.681,21.106,12.978,5.4098
440.4,-224.6,215.8,-51.429,15.594,8.597,5.3191
517.6,-263.98,253.62,-58.637,6.0642,2.5941,5.7448
838,-427.38,410.62,-78.959,34.525,24.224,11.013
708.8,-361.49,347.31,-76.337,23.66,16.744,8.7839
820,-418.2,401.8,-78.21,49.007,34.355,11.48
621.9,-317.17,304.73,-74.812,52.813,-0.43828,7.9634
722.7,-368.58,354.12,-73.318,59.466,-28.664,8.7903
444.1,-226.49,217.61,-71.985,2.4306,-1.062,4.1466
248.1,-126.53,121.57,-40.555,19.591,-10.239,2.5492
127,-64.77,62.23,-41.317,16.602,-5.7653,0.89563
1.993,-1.0164,0.97657,-44.063,7.5393,-4.3475,-1.1254
-2.879,1.4683,-1.4107,-39.503,25.748,-9.705,-0.70161
-2.239,1.1419,-1.0971,-40.493,16.315,-6.6195,-0.89973
-3.494,1.7819,-1.7121,-39.024,62.491,-25.168,-0.096292
-5.117,2.6097,-2.5073,-41.184,36.245,-14.014,-0.60539
-3.149,1.606,-1.543,-39.216,40.763,-16.585,-0.46776
-6.741,3.4379,-3.3031,-42.582,62.514,-18.562,-0.054506
-1.083,0.55233,-0.53067,-16.568,17.779,11.666,0.34828
1.279,-0.65229,0.62671,-18.96,15.862,9.4499,0.19685
20.79,-10.603,10.187,-22.558,32.466,18.616,1.092
196.5,-100.22,96.285,-37.209,33.332,-30.081,1.7582
519.8,-265.1,254.7,-61.524,40.905,-38.523,5.5167
672.3,-342.87,329.43,-69.67,20.371,12.769,8.2625
902,-460.02,441.98,-78.475,22.913,-12.063,10.56
612.4,-312.32,300.08,-56.506,23.813,-17.944,7.0366
251.3,-128.16,123.14,-33.941,1.8046,-0.55384,2.5515
424.6,-216.55,208.05,-45.935,17.88,-15.643,4.6364
360.3,-183.75,176.55,-44.469,17.862,-13.046,3.8617
191.3,-97.563,93.737,-29.144,25.514,-13.988,2.1473
161.1,-82.161,78.939,-35.136,21.234,-12.715,1.476
266.6,-135.97,130.63,-68.392,21.022,-2.839,2.2688
133.5,-68.085,65.415,-72.359,27.894,5.9886,0.75991
93.5,-47.685,45.815,-45.252,22.262,-9.242,0.38317
38.48,-19.625,18.855,-49.136,9.7172,-3.8866,-0.68975
1.624,-0.82824,0.79576,-47.068,25.803,-9.2298,-0.83781
-2.239,1.1419,-1.0971,-45.28,35.743,-10.277,-0.58989
-1.23,0.6273,-0.6027,-48.307,7.5738,-2.1959,-1.228
-1.722,0.87822,-0.84378,-46.914,21.816,-10.944,-1.0405
-0.91,0.4641,-0.4459,-44.063,25.996,-12.458,-0.8737
-1.279,0.65229,-0.62671,-45.764,24.539,-14.248,-1.0184
-1.353,0.69003,-0.66297,-44.507,40.367,-22.845,-0.77993
-1.624,0.82824,-0.79576,-15.492,16.983,-6.0793,-0.15188
1.895,-0.96645,0.92855,-12.816,17,-6.9888,-0.052915
107.9,-55.029,52.871,-28.192,26.64,-9.7296,1.1732
127.6,-65.076,62.524,-28.063,27.864,-17.262,1.2712
627.2,-319.87,307.33,-67.494,11.601,-7.0546,6.8939
728.7,-371.64,357.06,-68.053,20.537,-13.653,8.3471
804.8,-410.45,394.35,-69.296,52.746,-38.423,9.5738
652,-332.52,319.48,-55.775,41.2,-20.682,8.0178
670,-341.7,328.3,-56.766,41.068,-16.292,8.3588
381.4,-194.51,186.89,-37.791,52.494,-20.027,5.1218
1104,-563.04,540.96,-68.624,84.497,-21.952,15.089
981,-500.31,480.69,-69.089,51.647,-9.4288,12.802
474.2,-241.84,232.36,-65.451,48.326,-11.486,5.7476
241.9,-123.37,118.53,-49.347,37.674,-8.1203,2.7854
254.3,-129.69,124.61,-67.477,29.205,-4.9351,2.2963
319.8,-163.1,156.7,-23.528,8.0437,-1.4885,3.9417
23.27,-11.868,11.402,-29.592,73.948,2.3735,1.6399
0.221,-0.11271,0.10829,-29.075,0,0,-0.81714
-0.123,0.06273,-0.06027,-19.048,140.6,52.069,4.8962
-2.583,1.3173,-1.2657,-33.581,52.181,42.16,1.6783
-1.747,0.89097,-0.85603,-29.09,56.975,28.833,1.5759
2.042,-1.0414,1.0006,-19.721,23.055,9.8814,0.40105
1.648,-0.84048,0.80752,-19.599,0,0,-0.53011
0.566,-0.28866,0.27734,-26.87,75.469,38.77,2.4725
-5.042,2.5714,-2.4706,18.335,59.692,32.501,3.0482
3.198,-1.631,1.567,15.652,84.429,76.796,5.0338
24.99,-12.745,12.245,13.365,217.74,199.01,12.479
66.46,-33.895,32.565,10.468,197.72,183.96,11.981
65.86,-33.589,32.271,6.4703,156.57,142.71,9.5353
753.2,-384.13,369.07,-38.8,262.2,99.461,19.519
846,-431.46,414.54,-46.391,283.59,270.86,26.026
957,-488.07,468.93,-47.205,250.34,242.34,25.795
181.3,-92.463,88.837,0.58404,225.61,207.3,14.735
1008,-514.08,493.92,-55.212,141.22,129.3,20.007
314.1,-160.19,153.91,-17.96,72.37,65.569,7.7263
320.3,-163.35,156.95,-25.819,135.84,120.83,10.94
660.6,-336.91,323.69,-60.133,156,136.29,15.68
378.4,-192.98,185.42,-61.206,129.58,112.12,10.322
76.67,-39.102,37.568,-29.882,59.518,51.199,3.3401
108.9,-55.539,53.361,-26.081,24.733,10.109,1.7524
53.97,-27.525,26.445,-27.465,56.14,24.076,2.2341
3.444,-1.7564,1.6876,-32.201,60.855,21.993,1.4763
-3.567,1.8192,-1.7478,-32.572,82.739,20.055,1.9316
-3.518,1.7942,-1.7238,-38.957,65.339,9.6832,0.96876
-3.813,1.9446,-1.8684,-42.112,47.783,4.1178,0.22344
-3.567,1.8192,-1.7478,-42.235,28.048,-1.3172,-0.48668
-4.453,2.271,-2.182,-43.888,40.315,-19.305,-0.70693
-5.241,2.6729,-2.5681,-49.606,14.125,-14.901,-1.4937
-3.076,1.5688,-1.5072,-19.021,7.3061,-10.545,-0.67047
-0.96,0.4896,-0.4704,-28.55,-4.2693,-14.618,-1.3515
23.9,-12.189,11.711,-31.055,-2.9598,-14.307,-1.0328
308.5,-157.34,151.16,-51.196,6.9632,-10.507,2.7201
502.5,-256.27,246.22,-61.596,5.7166,-6.8609,5.176
684,-348.84,335.16,-69.831,5.4609,-6.6592,7.451
834,-425.34,408.66,-75.621,7.9248,-7.3229,9.4119
956,-487.56,468.44,-76.749,12.238,-10.198,11.107
1016,-518.16,497.84,-75.674,10.499,-6.9013,12.011
810.1,-413.15,396.95,-76.057,7.2473,-5.8417,9.0919
1011,-515.61,495.39,-71.444,3.4748,-1.27,12.022
920,-469.2,450.8,-70.056,20.823,-11.711,10.998
802.7,-409.38,393.32,-60.988,67.157,-46.421,9.96
655.8,-334.46,321.34,-64.396,79.548,-5.0244,9.3507
393.1,-200.48,192.62,-64.028,66.343,-2.0637,5.4408
221.2,-112.81,108.39,-26.612,74.995,5.1651,4.5682
91.3,-46.563,44.737,-27.727,57.73,5.4793,2.263
3.714,-1.8941,1.8199,-30.614,41.03,6.6313,0.53223
-3.493,1.7814,-1.7116,-25.425,79.1,4.5957,1.5955
-3.788,1.9319,-1.8561,-24.976,77.823,-0.93185,1.4121
0.123,-0.06273,0.06027,-22.616,10.126,-0.70888,-0.37065
-1.894,0.96594,-0.92806,-28.384,37.832,2.2578,0.30402
-3.69,1.8819,-1.8081,-29.804,37.292,5.9714,0.32868
1.648,-0.84048,0.80752,-18.576,27.062,0.25691,0.2694
-3.345,1.706,-1.6391,7.4609,33.768,5.5959,1.2747
4.821,-2.4587,2.3623,6.0402,13.926,2.8598,0.71055
72.54,-36.995,35.545,-1.52,48.223,11.113,2.6337
155.6,-79.356,76.244,-13.958,71.458,16.885,4.2492
347.2,-177.07,170.13,-29.521,27.435,5.244,4.8883
304.6,-155.35,149.25,-22.511,38.4,7.5464,4.8715
340.7,-173.76,166.94,-28.135,36.749,8.2987,5.1865
501.1,-255.56,245.54,-34.479,22.77,5.4889,6.7511
1015,-517.65,497.35,-57.308,0,0,12.413
756.1,-385.61,370.49,-59.87,47.533,11.41,10.425
718.2,-366.28,351.92,-65.497,58.769,13.947,10.131
746.4,-380.66,365.74,-65.114,50.709,11.356,10.231
455,-232.05,222.95,-66.192,39.772,7.2238,5.7478
427.5,-218.03,209.47,-71.639,26.369,-0.94279,4.6056
292.4,-149.12,143.28,-66.76,35.695,2.1759,3.2268
174.3,-88.893,85.407,-32.504,24.265,1.9198,2.231
56.58,-28.856,27.724,-37.251,18.888,1.2525,0.29939
7.282,-3.7138,3.5682,-35.387,19.787,1.5766,-0.29494
0.615,-0.31365,0.30135,-33.221,12.691,0.98696,-0.5428
-1.402,0.71502,-0.68698,-33.805,22.726,2.2365,-0.26881
1.353,-0.69003,0.66297,-31.551,24.767,2.7143,-0.096096
-1.575,0.80325,-0.77175,-36.581,17.751,0.56139,-0.53712
-1.156,0.58956,-0.56644,-41.983,10.301,0.63278,-0.89187
-3.199,1.6315,-1.5675,-39.972,10.843,0.59226,-0.84924
-5.29,2.6979,-2.5921,-19.203,5.1566,-1.3857,-0.50844
1.993,-1.0164,0.97657,-20.528,6.2296,-3.0917,-0.46303
26.01,-13.265,12.745,-16.197,7.7187,0.18726,0.12563
281.8,-143.72,138.08,-44.245,8.5544,0.12453,2.8919
475.5,-242.51,233,-57.505,3.2239,0.11381,5.0447
663.3,-338.28,325.02,-63.35,15.746,2.2518,7.8892
710.2,-362.2,348,-64.208,16.726,2.4319,8.5461
944,-481.44,462.56,-70.846,16.907,4.0335,11.641
999,-509.49,489.51,-76.341,18.044,0.80924,12.187
1008,-514.08,493.92,-71.592,27.36,0.016253,12.686
972,-495.72,476.28,-70.243,18.841,-1.0918,11.955
