SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
361.7,108.51,253.19,50.638,337.21,-315.64,21.569,84.085,58.795,-0.47684,366.52,0,0,-7.4686e-05,0,0,0.3,0.00054572,11.781
255.6,76.68,178.92,35.784,338.63,-315.64,22.996,137.78,97.996,-0.47076,401.44,0,0,-0.00012448,0,0,0.3,0.00038561,12.347
71.86,21.558,50.302,10.06,336.93,-315.64,21.294,27.462,17.661,-0.46497,106.19,0,0,-2.2434e-05,0,0,0.3,0.00010835,3.2926
13.39,4.017,9.373,1.8746,337.98,-315.64,22.345,66.05,31.135,-0.4596,126.57,0,0,-3.9551e-05,0,0,0.3,2.0122e-05,3.6363
0.151,0.0453,0.1057,0.02114,337.99,-315.64,22.353,28.066,12.904,-0.45441,62.953,0,0,-1.6392e-05,0,0,0.3,1.4411e-07,1.7893
0.655,0.1965,0.4585,0.0917,335.91,-315.64,20.273,46.082,28.415,-0.44934,94.687,0,0,-3.6095e-05,0,0,0.3,9.0464e-07,2.6864
0,0,0,0,302.6,-315.64,-13.041,59.078,40.74,-0.44436,86.332,0,0,-5.1752e-05,0,0,0.3,0,2.4479
0,0,0,0,302.78,-315.64,-12.861,105.42,69.833,-0.43947,161.95,0,0,-8.8708e-05,0,0,0.3,0,4.5809
0,0,0,0,301.38,-315.64,-14.252,154.76,121.3,-0.43466,261.37,0,0,-0.00015408,0,0,0.3,0,7.3855
0,0,0,0,298.15,-315.64,-17.489,156.48,136.27,-0.42993,274.83,0,0,-0.0001731,0,0,0.3,0,7.7649
0,0,0,0,298.16,-315.64,-17.472,51.015,48.702,-0.42529,81.82,0,0,-6.1866e-05,0,0,0.3,0,2.3201
0,0,0,0,294.8,-315.64,-20.84,85.554,90.262,-0.42072,154.55,0,0,-0.00011466,0,0,0.3,0,4.3718
0.807,0.2421,0.5649,0.11298,295.66,-307.3,-11.641,0,0,11.188,0,-0.0001864,-0,-0,0,0,0.3,0,-0.31244
68.48,20.544,47.936,9.5872,296.07,-315.64,-19.563,41.433,41.633,-0.62991,101.22,0,0,-5.2886e-05,0,0,0.3,0.00010325,3.1436
73.9,22.17,51.73,10.346,297.53,-315.64,-18.11,77.835,77.117,-0.61857,177.61,0,0,-9.796e-05,0,0,0.3,0.00011143,5.3195
144.1,43.23,100.87,20.174,299.25,-315.64,-16.382,64.925,64.495,-0.60755,193.13,0,0,-8.1927e-05,0,0,0.3,0.00021736,6.0343
520.6,156.18,364.42,72.884,303.48,-315.64,-12.156,130.33,122.22,-0.59673,531.32,0,0,-0.00015525,0,0,0.3,0.00078549,17.061
785.8,235.74,550.06,110.01,310.39,-315.64,-5.244,119.93,108.15,-0.5856,662.3,0,0,-0.00013738,0,0,0.3,0.0011857,21.803
943,282.9,660.1,132.02,316.99,-315.64,1.3549,209.07,159.01,-0.57435,896.94,0,0,-0.00020199,0,0,0.3,0.0014229,29.043
326.3,97.89,228.41,45.682,318.08,-315.64,2.4417,141.18,101.96,-0.56315,427.75,0,0,-0.00012952,0,0,0.3,0.0004923,13.371
184.8,55.44,129.36,25.872,321.97,-315.64,6.335,135.5,103.02,-0.55329,347.79,0,0,-0.00013086,0,0,0.3,0.00027878,10.556
327.1,98.13,228.97,45.794,315.62,-315.64,-0.012264,98.55,93.978,-0.54394,375.15,0,0,-0.00011938,0,0,0.3,0.0004935,11.89
575,172.5,402.5,80.5,316.91,-315.64,1.272,155.12,154.84,-0.53461,632.7,0,0,-0.00019669,0,0,0.3,0.00086758,20.134
953,285.9,667.1,133.42,316.23,-315.64,0.5942,82.327,72.258,-0.52512,688.33,0,0,-9.1788e-05,0,0,0.3,0.001438,23.196
431.9,129.57,302.33,60.466,318.25,-315.64,2.6167,131.14,123.06,-0.51527,498.16,0,0,-0.00015632,0,0,0.3,0.00065165,15.773
238.4,71.52,166.88,33.376,316.57,-315.64,0.93651,159.53,166.11,-0.50655,459.57,0,0,-0.000211,0,0,0.3,0.00035966,13.92
90.8,27.24,63.56,12.712,314.36,-315.64,-1.2726,234.45,250.51,-0.49838,534.04,0,0,-0.00031822,0,0,0.3,0.00013693,15.438
27.23,8.169,19.061,3.8122,314.84,-315.64,-0.7997,7.9706,8.2491,-0.49067,30.178,0,0,-1.0479e-05,0,0,0.3,4.1006e-05,0.9727
0.974,0.2922,0.6818,0.13636,313.81,-315.64,-1.8247,221.58,229.93,-0.48327,449.75,0,0,-0.00029208,0,0,0.3,1.386e-06,12.705
0.286,0.0858,0.2002,0.04004,310.09,-315.64,-5.5453,82.417,68.541,-0.47611,145.1,0,0,-8.7067e-05,0,0,0.3,3.4783e-07,4.1077
0,0,0,0,357.57,-315.64,41.929,0,0,-0.46913,41.46,0,-0,-0,0,0,0.3,0,1.1828
0,0,0,0,335.19,-315.64,19.55,0,0,-0.46234,19.087,0,-0,-0,0,0,0.3,0,0.55149
0,0,0,0,333.97,-315.64,18.338,8.6182,8.8721,-0.45572,35.372,0,0,-1.127e-05,0,0,0.3,0,1.0107
0,0,0,0,329.92,-315.64,14.284,0,0,-0.44927,13.834,0,-0,-0,0,0,0.3,0,0.40293
0,0,0,0,335.29,-315.64,19.656,0,0,-0.44297,19.213,0,-0,-0,0,0,0.3,0,0.55448
0.756,0.2268,0.5292,0.10584,352.34,-315.64,36.7,0,0,-0.43683,36.687,0,-0,-0,0,0,0.3,1.057e-06,1.0502
1.025,0.3075,0.7175,0.1435,344.53,-315.64,28.897,0,0,-0.43084,29.04,0,-0,-0,0,0,0.3,1.463e-06,0.83541
19.85,5.955,13.895,2.779,343.5,-315.64,27.866,0,0,-0.42499,38.557,0,-0,-0,0,0,0.3,2.987e-05,1.1781
104.6,31.38,73.22,14.644,350.34,-315.64,34.705,0,0,-0.41924,92.862,0,-0,-0,0,0,0.3,0.00015776,3.0445
135.3,40.59,94.71,18.942,340.06,-315.64,24.421,11.264,8.5564,-0.4135,119.6,0,0,-1.0869e-05,0,0,0.3,0.00020408,3.9198
301,90.3,210.7,42.14,340.74,-315.64,25.103,0,0,-0.40784,193.25,0,-0,-0,0,0,0.3,0.00045412,6.6519
536.3,160.89,375.41,75.082,341.44,-315.64,25.805,41.561,22.832,-0.40204,390.12,0,0,-2.9003e-05,0,0,0.3,0.00080918,13.135
496.1,148.83,347.27,69.454,362.24,-315.64,46.602,30.774,16.173,-0.39598,370.97,0,0,-2.0544e-05,0,0,0.3,0.00074852,12.435
0,0,0,0,374.17,-315.64,58.538,13.01,5.8198,-0.39013,76.977,0,0,-7.3929e-06,0,0,0.3,0,2.1825
340.2,102.06,238.14,47.628,375.59,-315.64,59.952,76.625,34.39,-0.38526,361.09,0,0,-4.3685e-05,0,0,0.3,0.00051327,11.541
0,0,0,0,378.48,-315.64,62.845,235.41,110.49,-0.37992,408.36,0,0,-0.00014036,0,0,0.3,0,11.531
0,0,0,0,380.54,-315.64,64.907,0,0,-0.37527,64.532,0,-0,-0,0,0,0.3,0,1.831
286.5,85.95,200.55,40.11,376.64,-315.64,61.002,32.357,13.481,-0.37073,266.91,0,0,-1.7125e-05,0,0,0.3,0.00043224,8.6714
244.1,73.23,170.87,34.174,373.34,-315.64,57.702,238.29,126.92,-0.3658,559.25,0,0,-0.00016123,0,0,0.3,0.00036826,16.751
146.8,44.04,102.76,20.552,367.27,-315.64,51.63,228.57,137.16,-0.36105,499.21,0,0,-0.00017423,0,0,0.3,0.00022143,14.672
42.57,12.771,29.799,5.9598,366.34,-315.64,50.703,193.98,72.56,-0.35657,340.72,0,0,-9.2172e-05,0,0,0.3,6.4154e-05,9.7898
23.14,6.942,16.198,3.2396,356.2,-315.64,40.566,104.9,75.788,-0.35236,233.86,0,0,-9.6273e-05,0,0,0.3,3.4834e-05,6.6986
0,0,0,0,350.99,-315.64,35.353,54.202,39.177,-0.34827,128.38,0,0,-4.9767e-05,0,0,0.3,0,3.6315
0,0,0,0,348.33,-315.64,32.693,42.127,32.49,-0.34431,106.97,0,0,-4.1271e-05,0,0,0.3,0,3.0272
0,0,0,0,347.27,-315.64,31.629,98.826,78.11,-0.34043,208.22,0,0,-9.9223e-05,0,0,0.3,0,5.8835
0,0,0,0,345.78,-315.64,30.142,42.442,39.345,-0.33663,111.59,0,0,-4.9979e-05,0,0,0.3,0,3.1575
0,0,0,0,346.07,-315.64,30.433,56.103,50.527,-0.33291,136.73,0,0,-6.4184e-05,0,0,0.3,0,3.8665
0,0,0,0,347.66,-315.64,32.024,62.302,49.287,-0.32926,143.28,0,0,-6.2609e-05,0,0,0.3,0,4.0513
0,0,0,0,348.34,-315.64,32.708,15.369,12.498,-0.32569,60.25,0,0,-1.5877e-05,0,0,0.3,0,1.7088
0,0,0,0,349.78,-315.64,34.143,38.026,25.004,-0.32219,96.85,0,0,-3.1762e-05,0,0,0.3,0,2.7412
