SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
394.33,118.3,277.87,55.238,214.74,-294.42,-79.68,56.586,-51.449,4.3555,150.61,0.00022725,6.5367e-05,-1.1615e-08,0,0,0.3,0.00058307,5.7358
308.79,92.636,217.96,43.249,214.99,-291.84,-76.845,35.458,-26.368,6.5789,111.73,5.8859e-05,3.3495e-05,0,0,0,0.3,0.00044165,4.2372
327.95,98.386,230.69,45.929,221.11,-294.79,-73.678,33.511,-26.194,2.0672,119.35,6.6068e-05,3.3433e-05,-1.5985e-07,0,0,0.3,0.00047643,4.6357
382.88,114.86,269.63,53.618,219.65,-295.77,-76.118,46.061,-27.125,0.8799,158.1,4.1253e-05,3.478e-05,-3.2286e-07,0,0,0.3,0.00056653,5.993
339.61,101.88,239.18,47.579,213.76,-292.87,-79.106,44.617,-39.354,5.0914,121.4,3.9167e-05,5.0414e-05,-4.2326e-07,0,0,0.3,0.00046484,4.6641
93.945,28.184,66.912,13.152,308.16,-303.26,4.8972,12.543,-40.131,-7.7142,22.204,0.00027688,5.0978e-05,0,0,0,0.3,0.00010297,1.2475
190.35,57.103,134.32,26.675,252.77,-296.6,-43.822,19.01,-14.427,2.4613,69.79,5.0059e-05,1.986e-05,-1.5333e-06,0,0,0.3,0.00027045,2.6821
267.52,80.258,188.52,35.96,219.98,-295.58,-75.602,22.742,-9.1254,3.642,92.955,0.00015151,1.5219e-05,-3.6273e-06,0,0,0.30008,0.00036321,3.5695
302.28,90.685,213,42.404,213.67,-291.15,-77.478,26.337,-15.361,8.169,110.86,9.7781e-05,2.1028e-05,-1.5151e-06,0,0,0.30002,0.00043142,4.1327
357.94,107.38,251.92,50.166,222.25,-296.43,-74.177,33.718,-21.069,0.075325,138.94,7.7042e-05,2.7199e-05,-4.352e-07,0,0,0.30001,0.0005407,5.3709
348.92,104.68,245.7,48.926,217.08,-290.91,-73.826,22.643,-11.111,7.2788,140.3,4.0307e-05,1.466e-05,-5.4623e-07,0,0,0.3,0.00052331,5.1738
339.25,101.78,238.84,47.564,216.34,-291.06,-74.72,30.591,-16.901,6.2934,135.18,-3.8697e-05,2.1923e-05,-4.5345e-07,0,0,0.30001,0.00051091,5.016
336.25,100.88,236.65,47.079,219.93,-293.29,-73.36,33.063,-14.144,2.3351,136.19,4.1108e-05,1.7967e-05,0,0,0,0.3,0.00050622,5.1399
340,102,239.46,47.6,213.34,-293.28,-79.934,47.856,-34.866,2.3931,125.85,0.00013455,4.429e-05,0,0,0,0.3,0.00049917,4.8666
169.48,50.845,119.97,23.728,250.12,-294.71,-44.596,29.086,-44.761,1.6194,36.259,-1.9552e-05,5.686e-05,0,0,0,0.3,0.00016058,1.6841
248.26,74.477,175.07,34.765,195.4,-282.55,-87.145,24.419,-28.761,16.318,63.846,0.00035438,3.6879e-05,-3.4444e-07,0,0,0.3,0.00031426,2.3579
96.237,28.871,68.227,13.48,285.45,-297.62,-12.17,-0.12394,-23.677,-5.9765,11.938,0.00030369,3.0077e-05,0,0,0,0.3,9.1197e-05,0.90993
299.91,89.972,210.88,42.004,200.05,-286.77,-86.721,23.027,-35.887,10.071,78.421,8.9676e-05,4.5611e-05,-2.459e-08,0,0,0.3,0.00043057,3.1398
318.7,95.609,224.61,44.615,207.3,-287.74,-80.434,32.402,-22.056,6.8676,115.25,0.00015513,3.0194e-05,-2.1765e-06,0,0,0.30001,0.00047173,4.359
329.55,98.865,232.16,46.222,212.76,-289.7,-76.933,33.748,-21.786,3.5029,122.99,0.00021626,2.945e-05,-1.7755e-06,0,0,0.30003,0.00048689,4.7163
