SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
-2.203,-0.6609,0,-0.15421,224.72,-286.78,-62.058,37.335,7.8648,18.245,0,-0.0001642,0,-9.9906e-06,0,0,0.3,0,-0.47556
-4.361,-1.3084,0,-0.30526,224.82,-286.1,-61.272,47.734,-2.6773,18.962,0,-0.0002517,3.4009e-06,0,0,0,0.30003,0,-0.45744
-5.336,-1.6009,0,-0.37351,219.85,-279.37,-59.513,29.53,4.621,28.725,0.00044406,0.00029757,0,-5.87e-06,0,0,0.30002,0,-0.71547
-5.245,-1.5737,0,-0.36713,215.96,-279.29,-63.329,35.793,2.4813,28.359,0.00076652,0.00065113,0,-3.152e-06,0,0,0.30003,0,-0.70677
-3.876,-1.163,0,-0.2713,214.15,-280.55,-66.401,43.791,-0.93162,25.982,0,-0.00010639,1.1834e-06,0,0,0,0.30004,0,-0.6641
-5.153,-1.5461,0,-0.36069,210.17,-278.92,-68.745,46.904,-2.925,28.013,0,-7.1982e-05,3.7156e-06,0,0,0,0.30004,0,-0.69866
-4.062,-1.2187,0,-0.28433,209.49,-279.35,-69.862,55.795,-10.28,26.907,0.00034693,0,1.3059e-05,0,0,0,0.30003,0,-0.68685
-4.085,-1.2255,0,-0.5719,212.47,-274.56,-62.088,35.185,-4.5662,33.757,0,-0.00013446,5.8004e-06,0,0,0,0.3,0,-0.88775
-4.341,-1.3023,0,-0.60774,210.04,-272.77,-62.733,33.589,-4.367,35.942,8.5692e-05,0,5.5474e-06,0,0,0,0.3,0,-0.94533
-4.062,-1.2186,0,-0.56868,209.15,-273.82,-64.672,42.16,-8.9538,33.742,0.00066455,0.00063398,1.1374e-05,0,0,0,0.3,0,-0.88765
7.126,2.1378,4.9882,0.99764,206.73,-277.19,-70.459,52.533,-14.124,28.061,0.00088284,0.0007746,1.7942e-05,0,0,0,0.3,0,-0.76342
26.46,7.938,18.522,3.7044,208.58,-282.02,-73.438,55.268,-16.988,20.34,0,-0.00017293,2.158e-05,0,0,0,0.3,0,-0.46929
528.3,158.49,369.81,73.962,218.71,-315.64,-96.922,5.557,-21.973,-28.234,154.28,0,2.7912e-05,0,0,0,0.3,0.00079711,7.235
761.5,228.45,533.05,106.61,222.87,-315.64,-92.764,0,-0,-27.59,306.09,0,0,0,0,0,0.3,0.001149,12.42
990,297,693,138.6,223.08,-315.64,-92.552,6.3092,-12.939,-26.967,428.25,0,1.6436e-05,0,0,0,0.3,0.0014938,16.751
607.8,182.34,425.46,85.092,228.23,-315.64,-87.409,9.3518,-14.8,-26.365,221.15,0,1.88e-05,0,0,0,0.3,0.00091708,9.3826
1258.1,377.42,880.64,176.13,229.23,-315.64,-86.411,17.204,-25.846,-25.783,583.68,0,3.2832e-05,0,0,0,0.3,0.0018983,22.161
376.9,113.07,263.83,52.766,228.98,-315.64,-86.652,21.245,-32.123,-25.218,88.316,0,4.0805e-05,0,0,0,0.3,0.00056865,4.6913
1257.9,377.37,880.52,176.1,229.44,-315.64,-86.197,16.292,-23.95,-24.673,585.89,0,3.0424e-05,0,0,0,0.3,0.0018981,22.192
1135,340.5,794.5,158.9,227.07,-315.64,-88.562,17.829,-30.751,-24.144,509.97,0,3.9062e-05,0,0,0,0.3,0.0017126,19.55
978,293.4,684.6,136.92,221.77,-315.64,-93.869,21.021,-49.012,-23.632,402.19,0,6.2259e-05,0,0,0,0.3,0.0014757,15.875
743,222.9,520.1,104.02,225.93,-315.64,-89.71,0.55003,-1.0293,-23.137,302.75,0,1.3075e-06,0,0,0,0.3,0.0011211,12.128
362.7,108.81,253.89,50.778,217.98,-315.64,-97.653,10.295,-34.803,-22.658,58.293,0,4.421e-05,0,0,0,0.3,0.00054722,3.716
51.08,15.324,35.756,7.1512,217.31,-285.43,-68.121,22.04,-3.5377,21.015,0.00044905,0.00032632,4.4939e-06,0,0,0,0.3,0,-0.39107
1.276,0.3828,0.8932,0.17864,212.74,-279.3,-66.556,43.056,-7.0596,29.846,0.0010346,0.00069193,8.9677e-06,0,0,0,0.3,0,-0.83689
-3.759,-1.1277,0,-0.52626,213.63,-281.93,-68.3,52.87,-7.8125,25.346,0,-0.0001118,9.9241e-06,0,0,0,0.3,0,-0.65564
-4.154,-1.2462,0,-0.58156,214.14,-282.29,-68.156,47.673,-1.5595,24.368,2.5517e-05,0,1.981e-06,0,0,0,0.3,0,-0.62179
-5.292,-1.5876,0,-0.74088,208.21,-271.86,-63.652,23.218,3.5869,39.81,0,-0.00027192,0,-4.5564e-06,0,0,0.3,0,-1.0394
-3.505,-1.0515,0,-0.24535,210.88,-277.48,-66.6,43.245,-4.9544,30.517,0,-1.3863e-05,6.2936e-06,0,0,0,0.30001,0,-0.79861
-5.2,-1.56,0,-0.728,207.15,-277.44,-70.291,49.95,-6.8118,30.063,0,-0.00012661,8.653e-06,0,0,0,0.3,0,-0.76595
