SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
0,0,0,0,234.44,-292.72,-58.285,47.246,-4.0341,15.072,0,-8.6416e-05,5.1245e-06,0,0,0,0.30001,0,-0.42521
0,0,0,0,234.69,-288.75,-54.06,34.622,-1.2476,20.685,0,-0.00040575,1.5849e-06,0,0,0,0.3,0,-0.58354
0,0,0,0,235.44,-281.82,-46.379,14.155,1.5408,30.683,0,-0.00018749,0,-1.9573e-06,0,0,0.3,0,-0.86555
0,0,0,0,234.33,-287.84,-53.504,30.621,1.6542,21.229,0.00086308,0.00056809,0,-2.1013e-06,0,0,0.30001,0,-0.59885
0,0,0,0,233.9,-284.86,-50.959,26.839,-1.212,25.333,0.00034313,0.00016116,1.5396e-06,0,0,0,0.30001,0,-0.71462
0,0,0,0,227.66,-276.76,-49.104,12.988,-1.0205,37.136,0.00064694,0.00044672,1.2963e-06,0,0,0,0.30001,0,-1.0476
0,0,0,0,224.74,-270.66,-45.928,0.047502,-0.0056875,45.886,0.00026068,0.0001305,7.2248e-09,0,0,0,0.3,0,-1.2944
0,0,0,0,226.63,-271.73,-45.1,1.7686,-0.14098,43.473,0.00071041,0.00070316,1.7909e-07,0,0,0,0.3,0,-1.2263
18.21,5.463,12.747,1.2747,225.26,-278.46,-53.204,11.142,-1.8982,32.488,0.00048002,0.00044103,2.4112e-06,0,0,0,0.3,0,-0.88052
29.035,8.7105,20.325,4.0649,228.94,-278.58,-49.639,1.8146,-0.25964,31.824,0,-8.8087e-05,3.2982e-07,0,0,0,0.3,0,-0.78309
39.86,11.958,27.902,5.5804,232.66,-281.68,-49.012,0,-0,26.689,0,-0.00014057,0,0,0,0,0.3,0,-0.59549
608.7,182.61,426.09,85.218,238.7,-315.64,-76.937,0,-0,-22.492,241.44,0,0,0,0,0,0.3,0.00091843,9.8495
975,292.5,682.5,136.5,242.45,-315.64,-73.186,0,-0,-21.931,450.88,0,0,0,0,0,0.3,0.0014712,17.189
1099,329.7,769.3,153.86,247.11,-315.64,-68.527,0.65653,-0.48238,-21.388,525.7,0,6.1276e-07,0,0,0,0.3,0.0016583,19.773
1161,348.3,812.7,162.54,249,-315.64,-66.635,9.0468,-6.2235,-20.863,565.48,0,7.9057e-06,0,0,0,0.3,0.0017518,21.126
1161,348.3,812.7,162.54,249.27,-315.64,-66.363,0.20873,-0.14853,-20.355,563.5,0,1.8867e-07,0,0,0,0.3,0.0017518,21.056
1087,326.1,760.9,152.18,254.43,-315.64,-61.211,0,-0,-19.864,527.64,0,0,0,0,0,0.3,0.0016402,19.738
965,289.5,675.5,135.1,257.32,-315.64,-58.313,1.8319,-0.81102,-19.39,463.72,0,1.0302e-06,0,0,0,0.3,0.0014561,17.439
793,237.9,555.1,111.02,257.2,-315.64,-58.432,8.7851,-2.8515,-18.931,372.65,0,3.6223e-06,0,0,0,0.3,0.0011965,14.178
454.3,136.29,318.01,63.602,256.79,-315.64,-58.849,2.1956,-0.53571,-18.487,178.73,0,6.805e-07,0,0,0,0.3,0.00068545,7.3577
27.75,8.325,19.425,3.885,249.55,-301.84,-52.289,37.922,-2.4477,1.2746,4.4104e-05,0,3.1092e-06,0,0,0,0.3,0,0.07364
9.32,2.796,6.524,1.3048,247.9,-298.68,-50.779,41.562,-1.8579,5.8549,0,-3.2239e-05,2.36e-06,0,0,0,0.3,0,-0.12838
0,0,0,0,248.8,-281.67,-32.869,1.6934,0.38146,30.794,0,-2.7173e-05,0,-4.8457e-07,0,0,0.3,0,-0.86869
0,0,0,0,243.55,-289.8,-46.246,25.091,2.9455,18.21,0.00061845,0.00052316,0,-3.7416e-06,0,0,0.3,0,-0.51368
0,0,0,0,242.27,-290.14,-47.868,30.236,0.18362,17.45,0.0010254,0.00087945,0,-2.3325e-07,0,0,0.30001,0,-0.49223
0,0,0,0,240.64,-277.19,-36.543,0,0,36.544,6.4282e-05,0,-0,-0,0,0,0.30001,0,-1.0309
0,0,0,0,240.84,-277.03,-36.186,0,0,36.187,0.00050993,0.00039364,-0,-0,0,0,0.30001,0,-1.0208
0,0,0,0,233.76,-290.94,-57.177,60.471,-18.142,14.848,0,-0.00013658,2.3046e-05,0,0,0,0.30001,0,-0.41887
0,0,0,0,234.62,-276.6,-41.978,6.8354,-0.93008,36.074,0.00047193,0.00041639,1.1815e-06,0,0,0,0.3,0,-1.0176
0,0,0,0,238.52,-275.58,-37.052,0,-0,37.053,0.00082807,0.00066817,0,0,0,0,0.3,0,-1.0452
0,0,0,0,233.86,-275.19,-41.33,4.7008,-0.427,37.055,0,-8.4967e-05,5.4242e-07,0,0,0,0.3,0,-1.0453
0.217,0.0651,0.1519,0.03038,235.92,-274.13,-38.212,0,-0,38.09,0,-0.00019355,0,0,0,0,0.3,0,-1.0737
17.63,5.289,12.341,2.4682,237.25,-278.29,-41.039,0,-0,31.166,0,-0.00014202,0,0,0,0,0.3,0,-0.80957
30.53,9.159,21.371,4.2742,236.21,-280.57,-44.361,0,-0,27.265,0.0004947,0.00027128,0,0,0,0,0.3,0,-0.64855
