NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
31.34,-19.158,52.033,4.7782,1.9463,0.4616,0.96,86.4,566.02,552.55,7.991,-1.3822
6.262,-21.541,66.644,11.169,1.764,0.5399,0.854,88.6,576.02,552.55,10.72,-1.3822
0,-23.352,65.507,-3.5588,1.0888,NaN,0.838,83.5,542.24,550.01,10.31,-1.445
0,-16.108,49.046,-0.40828,0.91763,NaN,0.776,84.5,546.28,547.48,7.708,-1.5079
0,-13.439,33.872,0.34824,0.58621,NaN,0.79,84.7,548.13,546.63,5.243,-1.5289
0,-5.3376,27.457,0.29151,0.63219,NaN,0.5,86.6,548.82,547.48,4.903,-1.5079
0,-5.4329,28.576,-4.5828,0.52356,NaN,0.815,81,525.13,548.32,4.451,-1.4869
0,-4.5751,41.505,-3.6278,0.93943,NaN,0.885,82.3,536.26,549.17,6.33,-1.466
0,-8.483,32.197,-6.4626,0.48666,NaN,0.521,81.7,518.55,544.95,5.513,-1.5708
0,-5.9095,24.975,-5.3109,0.38802,NaN,0.759,79.92,516.04,546.63,3.91,-1.5289
3.37,-8.3877,43.155,-18.613,0.55079,0.83383,0.935,74.01,483.98,549.17,6.431,-1.466
21.85,-11.438,42.895,-23.121,0.85152,0.73832,1.175,69.54,462.67,550.86,5.905,-1.4241
40.1,-9.2455,44.691,-24.101,1.4512,0.71978,1.231,69.89,466.87,554.25,6.212,-1.3403
61.1,-5.9095,51.253,-17.166,2.5185,0.71462,1.308,74.77,502.24,556.81,7.085,-1.2775
111.7,-6.5767,52.171,-21.132,3.8411,0.67828,1.456,73.37,498.1,563.67,7.258,-1.1104
112.1,-2.9548,65.465,-23.286,4.2688,0.66517,1.703,72.63,501.88,564.54,8.37,-1.0895
147.2,-2.9548,64.253,-17.22,5.3959,0.62023,2.151,71.95,513.35,567.13,7.211,-1.0269
200.5,-2.2876,57.962,-17.681,6.7278,0.56213,2.263,70.75,508.83,570.6,6.447,-0.94355
231.3,-9.6268,58.311,-19.769,7.3406,0.50397,2.364,69.53,503.66,573.21,6.402,-0.88107
287,-18.968,54.479,-18.904,8.5647,0.46325,2.786,66.73,498.1,576.71,5.416,-0.79782
334.7,-30.119,75.434,-25.011,10.015,0.44226,3.055,65.35,497.18,577.59,7.006,-0.77701
303.9,-39.842,72.471,-18.827,8.9623,0.43888,3.136,66.6,509.6,574.96,6.488,-0.83943
232.1,-48.706,64.418,-13.678,6.6049,0.44738,3.396,66.76,520.3,576.71,5.461,-0.79782
186.6,-43.94,89.703,-18.653,6.0287,0.4641,3.46,66.06,517.17,574.09,7.382,-0.86025
102.2,-47.371,91.5,-16.629,3.6588,0.46826,3.38,66.76,519.71,569.73,7.488,-0.96439
31.08,-43.273,55.953,-9.2596,0.97326,0.47215,3.642,66.03,523.61,571.47,4.358,-0.92272
0,-41.843,31.338,-4.2583,-0.41648,NaN,4.026,64.91,528.82,571.47,2.249,-0.92272
0,-42.224,26.358,-3.9976,-0.56037,NaN,4.049,64.04,522.58,570.6,1.875,-0.94355
0,-38.603,54.992,-7.5217,0.25015,NaN,3.724,66.07,526.97,568,4.129,-1.0061
0,-38.984,66.057,-21.157,0.16689,NaN,3.667,59.39,471.79,567.13,4.998,-1.0269
0,-38.603,93.055,-48.509,0.16766,0.06658,3.88,50.62,408.19,568.86,6.8,-0.98524
0,-35.648,129.29,-43.112,1.4256,0.37986,4.11,57.08,467.78,573.21,9.21,-0.88107
0,-32.216,122.35,-3.0752,2.4559,0.38752,4.175,68.98,567.89,575.83,8.72,-0.81862
0,-28.404,85.637,4.4168,1.7391,0.37317,4.244,71.9,594.8,578.46,6.089,-0.75622
2.664,0.095315,62.768,12.591,2.2037,0.46441,3.652,79.8,633.26,576.71,5.015,-0.79782
7.38,10.961,49.948,17.895,2.4312,0.54529,3.301,86.5,669.64,576.71,4.337,-0.79782
12.93,13.439,47.749,20.892,2.6802,0.53372,3.556,88.5,697.56,577.59,3.922,-0.77701
31.28,14.297,62.668,28.325,3.8526,0.48931,4.135,88,722.45,590.86,4.848,-0.46558
51.89,16.204,31.578,16.479,3.2766,0.45436,4.233,90.2,745.62,589.07,2.371,-0.50704
215.8,19.73,51.054,23.302,8.7418,0.4042,5.723,84.6,775.84,609.81,3.161,-0.031348
549.1,14.774,102.45,36.343,19.822,0.38234,7.082,77.88,784.32,639.55,5.654,0.62638
324.6,22.971,79.193,34.129,13.002,0.40111,7.351,80.3,823.72,641.44,4.217,0.66733
131.4,23.924,86.085,36.872,7.8502,0.45044,7.696,78.79,827.5,631.08,4.228,0.44187
127.3,25.544,92.063,42.719,8.1138,0.45737,7.616,80.5,840.85,629.21,4.546,0.40082
116.7,25.735,59.209,31.573,6.579,0.45237,7.663,83.5,874.99,632.95,2.938,0.48291
72.08,25.068,90.619,48.74,6.6718,0.47425,7.698,83.5,877.08,628.27,4.412,0.38029
64.42,22.971,98.696,54.695,6.7924,0.4536,7.046,85.7,860.95,624.55,5.211,0.29811
37.18,22.113,128.7,59.461,6.9806,0.47165,7.399,80.9,832.6,626.41,6.495,0.33921
19.76,21.351,82.571,41.091,4.6482,0.47123,6.899,83.4,829.44,615.31,4.322,0.092338
6.128,19.063,82.533,42.503,4.2379,0.51596,6.166,85.8,811.33,608.9,4.729,-0.051979
0,18.586,73.331,39.263,3.7006,NaN,5.744,87.5,803.61,602.54,4.398,-0.19652
0.198,19.635,49.074,26.659,2.6959,NaN,5.292,88.7,789.48,596.23,3.107,-0.3413
0,18.968,35.982,19.551,2.1016,NaN,5.388,88.4,792.07,592.64,2.208,-0.42413
0,17.633,46.691,27.03,2.5771,NaN,4.98,90.7,789.94,590.86,3.058,-0.46558
0,20.111,70.51,42.153,3.7455,NaN,6.063,89.4,839.38,607.99,4.103,-0.072614
0,17.252,60.315,33.053,3.1206,NaN,6.311,86.7,828.08,605.26,3.341,-0.13455
0,14.678,56.89,32.648,2.9399,NaN,5.807,88.9,820.03,603.44,3.395,-0.17586
0,3.4313,82.146,44.188,3.6607,NaN,6.201,86.6,820.87,607.99,4.675,-0.072614
21.97,-20.111,60.738,30.78,2.6341,0.43825,6.097,85.3,802.76,598.93,3.401,-0.27922
133.27,-35.171,82.757,40.96,6.2574,0.37226,6.02,85.1,796.63,602.54,4.753,-0.19652
280.5,-39.365,88.584,44.362,10.553,0.3609,5.883,85.8,795.61,606.17,5.274,-0.1139
321.2,-41.081,71.816,31.588,10.819,0.35927,6.284,82.6,787.45,616.23,4.155,0.11294
460,-27.737,55.845,20.627,14.351,0.3588,6.284,80.3,765.52,627.34,3.362,0.35975
591.9,-37.173,73.243,26.908,18.474,0.35872,6.436,79.99,770.6,632.02,4.373,0.46239
643.2,-37.84,84.487,33.584,20.408,0.35872,6.059,81.9,768.75,623.62,5.212,0.27755
657.4,-38.412,67.853,25.734,20.102,0.35738,6.646,80.2,783.87,639.55,4.016,0.62638
643.9,-39.937,88.671,32.893,20.467,0.35994,6.623,79.57,776.48,632.02,5.128,0.46239
590.5,-42.32,80.029,29.648,18.558,0.36777,6.286,80.4,766.58,628.27,4.828,0.38029
503.1,-42.987,77.794,29.029,15.993,0.38368,6.194,80.6,763.63,624.55,4.701,0.29811
395.9,-43.178,104.73,42.345,14.099,0.40377,6.574,80.3,780.97,615.31,5.757,0.092338
275.5,-45.179,102.09,38.525,10.464,0.4309,5.841,80.7,746.15,601.63,6.004,-0.21719
154.1,-46.323,100.29,36.843,6.9089,0.4771,6.416,78.61,756.26,602.54,5.398,-0.19652
56.89,-46.609,87.856,29.318,3.5955,0.56573,5.77,78.68,723.91,593.54,5.065,-0.40342
0,-44.798,68.906,20.195,1.2498,NaN,5.76,76.78,705.94,589.97,3.922,-0.48631
0,-42.796,46.042,10.661,0.3923,NaN,4.127,78.47,643.85,568.86,3.202,-0.98524
0,-43.464,47.905,11.095,0.4383,NaN,3.941,78.96,639.46,566.26,3.414,-1.0478
0,-43.178,50.713,9.5271,0.48132,NaN,4.09,76.44,625.56,563.67,3.467,-1.1104
0,-42.701,43.754,8.9703,0.28276,NaN,3.548,79.01,622.41,561.09,3.295,-1.173
0,-43.082,40.869,10.762,0.24116,NaN,4.033,79.68,649.48,563.67,2.825,-1.1104
0,-46.132,49.889,15.005,0.52928,NaN,4.179,80.8,665.39,565.4,3.38,-1.0687
0,-50.136,40.386,11.03,0.036131,NaN,3.915,80.3,649.13,561.09,2.822,-1.173
0,-51.851,34.601,10.089,-0.20203,NaN,3.269,82.6,638,551.71,2.633,-1.4031
4.12,-50.803,35.878,8.9014,-0.053694,0.74662,4.174,77.92,641.45,555.11,2.322,-1.3194
128.41,-48.515,34.688,8.5596,3.4738,0.38589,5.13,76.11,669.83,577.59,2.09,-0.77701
263.4,-46.8,42.312,10.093,7.5886,0.37494,6.228,73.66,699.52,602.54,2.344,-0.19652
386.1,-46.037,36.972,6.4948,10.819,0.37565,5.85,73.8,682.78,619.92,2.327,0.19528
487.8,-43.082,31.716,4.3816,13.564,0.37566,6.722,70.83,695.91,643.34,1.877,0.70826
564.1,-37.935,56.412,9.7886,16.71,0.37737,6.685,71.82,703.85,636.72,3.284,0.56492
620.5,-36.41,54.012,12.015,18.34,0.36941,6.893,73.33,728.99,641.44,3.091,0.66733
642.4,-33.074,66.807,18.421,19.593,0.36584,6.384,77.08,739.91,639.55,4.134,0.62638
604,-31.454,81.394,20.672,19.031,0.36952,6.131,76.38,720.51,628.27,5.048,0.38029
437.3,-11.628,72.169,19.119,14.583,0.39078,6.703,74.99,735.83,631.08,4.111,0.44187
446.1,2.6688,88.492,17.511,15.65,0.39347,8.09,68.24,736.18,644.29,4.292,0.72872
332.3,-8.0064,112.25,15.602,12.755,0.40714,8.69,63.76,716.41,647.15,5.073,0.79007
185.4,9.0549,108.04,26.583,9.2831,0.40937,8.24,69.17,753.85,633.89,4.991,0.50341
161.8,-2.3829,85.674,26.941,7.6739,0.42297,8.04,72.75,782.17,632.02,4.041,0.46239
56.46,6.1001,73.733,26.098,4.581,0.44209,7.988,74,792.8,618.07,3.364,0.15412
15.32,7.1486,74.004,31.265,3.6035,0.38769,7.007,79.51,796.63,608.9,3.751,-0.051979
2.249,7.4346,86.69,38.506,3.8049,NaN,6.361,82,785.89,602.54,4.73,-0.19652
0.518,4.1939,88.601,38.043,3.7055,NaN,6.253,81.7,777.21,603.44,4.931,-0.17586
0.806,5.9095,71.367,29.737,3.0415,NaN,6.42,80.8,777.55,606.17,3.908,-0.1139
0.424,-2.0969,64.511,28.621,2.58,NaN,6.768,80.9,797.37,603.44,3.324,-0.17586
0.746,4.6704,90.63,37.216,3.7593,NaN,6.733,79.63,782.97,606.17,4.741,-0.1139
1.932,21.827,64.709,31.261,3.3775,NaN,6.239,84,798.32,603.44,3.613,-0.17586
2.249,23.257,63.926,35.253,3.5173,NaN,5.369,88.8,794.61,598.03,4.039,-0.29991
2.021,24.115,67.522,36.789,3.6799,NaN,5.193,88.9,785.83,597.13,4.391,-0.3206
0.974,22.018,65.49,31.517,3.3851,0.85386,5.663,85.1,777.19,594.43,3.884,-0.38271
14.66,18.968,55.335,26.271,3.2507,0.50573,4.631,87.3,742.03,588.19,3.846,-0.52778
56.84,18.3,52.799,27.786,4.393,0.43499,5.057,88.4,774.04,593.54,3.467,-0.40342
160.1,14.202,43.213,23.81,6.8077,0.39494,4.574,90.5,766.17,595.33,3.139,-0.362
206.1,-1.1438,60.4,33.18,8.4216,0.39114,5.238,89.1,790.06,602.54,3.985,-0.19652
395.7,-14.297,65.429,36.261,13.628,0.37021,5.389,89.2,799.29,613.47,4.395,0.051128
597.9,-12.105,66.01,33.665,19.337,0.36461,5.266,88,781.83,618.07,4.63,0.15412
601.9,-3.2407,83.758,46.234,20.555,0.3704,5.97,88.1,821.87,627.34,5.353,0.35975
372.4,7.1486,71.904,35.352,13.733,0.39041,5.733,86,789.23,614.39,4.554,0.071735
258.9,4.8611,73.829,37.745,10.588,0.40728,5.468,87.2,785.67,607.08,4.76,-0.093254
260,-12.868,74.965,41.646,10.261,0.40707,4.874,90.1,778.93,599.83,5.237,-0.25854
399.9,-10.389,66.929,39.062,13.978,0.40791,5.057,90.9,795.94,606.17,4.636,-0.1139
216.2,6.4814,76.341,47.239,9.7679,0.41393,5.393,91.5,820.13,603.44,4.91,-0.17586
99.24,12.296,90.447,55.465,7.2625,0.41278,5.677,90.7,829.14,603.44,5.535,-0.17586
56.88,7.7205,85.484,55.089,5.7879,0.40126,5.476,92.3,832.08,598.03,5.301,-0.29991
17.67,-17.252,73.602,47.057,3.4155,0.42704,5.03,92.9,811.92,589.07,4.756,-0.50704
0.129,-11.724,66.398,44.78,2.8092,0.30645,4.378,95.4,796.65,584.64,4.757,-0.61078
0,2.9548,52.648,34.453,2.5404,NaN,4.521,94.4,796.23,583.75,3.652,-0.63154
0,15.632,55.032,39.322,3.1027,0.49184,4.847,96.2,830.1,589.97,3.688,-0.48631
0,1.7157,70.004,47.373,3.3596,NaN,4.7,95,811.38,591.75,4.858,-0.44485
0,-16.013,60.064,39.528,2.3577,NaN,4.565,94.5,799.53,585.52,4.16,-0.59002
0,-33.36,48.233,25.038,1.1259,NaN,5.084,87.9,771.12,584.64,3.024,-0.61078
0,-51.279,57.849,13.689,0.57148,NaN,5.857,73.79,683.02,587.3,3.221,-0.54852
0.083,-53.758,93.399,1.9965,1.1769,NaN,5.25,66.48,589.98,581.99,5.624,-0.67308
6.692,-62.241,92.078,10.059,1.3142,0.48916,4.67,72.01,613.74,575.83,5.977,-0.81862
81.9,-61.573,117.82,-4.0695,3.7822,0.37955,5.283,64.28,571.77,584.64,7.122,-0.61078
206.6,-56.712,114.88,-11.196,7.1532,0.35938,5.306,62.1,553.26,589.07,7.041,-0.50704
421.2,-51.089,105.42,-9.7797,13.139,0.3505,5.194,63.77,563.73,596.23,6.778,-0.3413
346.5,-30.119,84.023,-9.7477,11.02,0.36176,5.168,63.94,564.21,603.44,5.596,-0.17586
196.5,-20.397,78.36,2.6918,7.2542,0.39277,4.665,70.66,602.02,590.86,5.43,-0.46558
235.5,-34.885,102.63,14.695,8.9689,0.38528,4.772,74.45,639.07,591.75,6.994,-0.44485
222,-19.825,71.922,10.828,8.0376,0.39295,5.028,74.01,646.74,595.33,4.744,-0.362
594.1,-16.108,117.15,7.7788,19.829,0.36255,5.692,69.45,635.54,611.64,7.33,0.0098991
346.9,-36.887,138.13,7.4817,12.853,0.37405,6.112,66.7,628.37,607.08,7.914,-0.093254
460.3,-46.037,112.3,12.859,15.217,0.37383,6.096,69.53,654.31,609.81,6.509,-0.031348
152.9,-30.596,95.319,10.761,6.4426,0.41885,6.09,68.84,647.54,602.54,5.385,-0.19652
214.1,-32.026,108.32,16.061,8.6449,0.419,6.359,69.54,666.38,605.26,5.918,-0.13455
78.48,-29.929,99.035,10.504,4.4597,0.43661,6.554,66.64,647.23,601.63,5.189,-0.21719
38.36,2.7641,49.31,7.3975,2.7598,0.38169,5.138,73.16,644.22,590.86,3.122,-0.46558
13.31,-38.221,78.014,9.7788,1.7739,0.44403,6.371,67.89,651.11,598.03,4.149,-0.29991
0,-37.077,75.378,13.455,1.46,NaN,6.4,70.07,673.36,597.13,3.975,-0.3206
0,-11.152,70.927,20.986,2.2783,0.75654,5.745,77.1,708.14,591.75,4.061,-0.44485
0,-7.3392,59.419,22.7,2.1095,0.50135,5.838,80.6,745.07,593.54,3.374,-0.40342
0,-20.874,51.125,23.941,1.5287,NaN,5.662,84.7,773.48,591.75,2.967,-0.44485
0,-8.3877,67.505,30.753,2.5352,NaN,6.577,82.1,798.64,602.54,3.532,-0.19652
1.227,15.822,55.313,24.904,2.7438,NaN,6.869,81.5,808.87,614.39,2.884,0.071735
0.443,1.6204,55.394,22.913,2.2672,NaN,6.62,80.5,785.4,611.64,2.97,0.0098991
0,-21.827,107.68,52.177,3.8937,0.75447,5.395,86.1,771.84,592.64,6.558,-0.42413
10.715,-10.389,66.205,32.379,2.7902,0.42018,4.828,87.6,754.89,589.07,4.398,-0.50704
113.16,-26.498,58.043,21.854,4.6986,0.36676,5.487,81.5,735.28,595.33,3.517,-0.362
230.3,-46.228,56.482,19.756,7.3433,0.35706,5.468,80.8,728.01,601.63,3.521,-0.21719
327.2,-49.945,57.973,19.493,10.007,0.35131,4.93,82.1,712.55,603.44,4.024,-0.17586
557.5,-45.751,72.464,22.324,17.11,0.34871,5.173,80.8,713.23,612.55,4.994,0.030516
636.4,-46.609,79.415,22.686,19.518,0.34527,5.452,79.3,713.7,617.15,5.292,0.13353
668.7,-48.039,103.36,32.735,21.348,0.34248,5.621,79.79,726.58,615.31,6.626,0.092338
684.3,-47.753,122.43,37.211,22.46,0.34075,5.976,77.94,727.39,612.55,7.298,0.030516
662.5,-47.848,130.03,30.531,21.869,0.34406,6.142,74.87,706.8,617.15,7.67,0.13353
601.7,-48.325,96.174,19.747,18.881,0.35371,6.077,73.85,694.05,616.23,5.715,0.11294
509.5,-48.134,104.54,19.175,16.505,0.37215,6.329,72.23,690.73,618.99,6.02,0.1747
391.6,-43.559,54.805,5.1291,11.509,0.40214,7.364,65.48,672.29,631.08,2.803,0.44187
265.3,-47.181,63.648,7.244,8.1529,0.44089,7.073,66.85,672.82,623.62,3.316,0.27755
123.8,-52.137,100.93,16.827,5.3434,0.52366,6.767,68.91,679.15,606.17,5.193,-0.1139
5.5,-55.378,91.161,14.007,1.5597,0.94439,6.465,69.02,666.25,600.73,4.815,-0.23787
0,-55.95,86.911,13.104,1.2431,NaN,6.271,69.33,660.35,597.13,4.668,-0.3206
0,-55.569,72.354,11.682,0.80307,NaN,5.894,70.2,651.45,584.64,3.938,-0.61078
0,-54.234,42.544,5.9537,-0.16182,NaN,5.678,70.15,641.32,585.52,2.403,-0.59002
0,-42.606,69.81,12.012,1.1063,0.066863,6.175,70.34,665.55,593.54,3.757,-0.40342
0,-27.641,36.664,5.5842,0.41205,NaN,6.66,68.02,665.46,598.03,1.865,-0.29991
0,-30.596,50.278,5.1616,0.70083,NaN,6.967,64.755,647.02,599.83,2.4635,-0.25854
0,-33.551,64.79,3.5101,0.98028,NaN,7.274,61.49,627.45,601.63,3.062,-0.21719
0,-11.914,50.511,10.259,1.3782,0.26243,6.918,69.61,693.19,600.73,2.499,-0.23787
0,-22.685,47.418,13.921,1.0904,NaN,6.345,75.27,720.6,595.33,2.503,-0.362
12.51,-30.691,52.051,17.439,1.4474,0.48519,6.478,76.66,740.66,594.43,2.686,-0.38271
68.8,-10.866,50.358,9.9141,3.3345,0.37568,7.761,67.12,708.06,610.72,2.294,-0.010722
83.82,12.2,73.082,18.472,5.2914,0.38548,6.519,73.93,716.3,611.64,3.975,0.0098991
170.4,13.439,37.173,5.1982,6.3813,0.37605,8.2,64.97,706.16,638.6,1.733,0.6059
546,-25.163,40.611,0.6302,15.856,0.33898,7.964,62.22,665.51,658.67,2.075,1.0351
616.6,-45.275,56.279,7.736,17.923,0.34264,6.348,72.01,689.53,639.55,3.486,0.62638
636.6,-40.795,65.58,6.9089,18.852,0.34775,6.365,70.22,673.18,633.89,3.961,0.50341
464.9,-16.013,61.245,12.395,14.74,0.36254,6.176,73.72,697.58,620.84,3.638,0.21586
295.7,-21.351,64.369,15.337,9.9878,0.37471,6.699,72.81,714.24,613.47,3.428,0.051128
476.5,-33.741,26.369,6.0024,13.403,0.36661,7.623,71.71,749.4,651.93,1.387,0.89223
503.1,-37.554,58.545,15.289,15.216,0.37766,7.422,73.53,757.94,648.1,3.135,0.81051
365.2,-44.703,70.803,17.277,11.526,0.40453,6.801,72.89,720.05,616.23,3.748,0.11294
235.6,-43.273,59.658,14.126,7.5069,0.46,8.78,67.27,760.47,636.72,2.571,0.56492
110,-43.082,37.193,9.4678,3.204,0.55556,9.14,66.75,773.15,632.95,1.521,0.48291
19.18,-45.465,60.451,15.33,1.3963,0.75691,9.68,65.05,781.33,632.95,2.327,0.48291
4.15,-47.371,48.548,14.078,0.54738,0.66559,9.07,68.26,786.92,625.48,1.964,0.31866
0,-48.039,15.891,5.5355,-0.75071,NaN,8.23,72.86,793.53,610.72,0.682,-0.010722
0,-48.992,44.818,16.39,0.3446,NaN,6.462,77.94,752.2,590.86,2.288,-0.46558
0,-50.04,74.555,25.213,1.4028,NaN,7.171,74.99,759.83,599.83,3.549,-0.25854
0,-49.659,72.193,22.478,1.2698,NaN,7.267,73.62,750.87,603.44,3.434,-0.17586
0,-49.564,30.999,7.0398,-0.32511,NaN,8.83,65.65,744.66,619.92,1.271,0.19528
0,-49.087,40.596,9.6562,0.032877,NaN,8.54,66.65,741.32,612.55,1.689,0.030516
0,-47.181,63.736,15.61,0.90735,NaN,8.92,66.22,755.71,619.92,2.589,0.19528
0,-46.704,32.709,10.258,-0.10542,NaN,7.316,73.43,751.45,600.73,1.533,-0.23787
4,-45.846,19.696,5.8791,-0.45902,0.7155,8.96,68.58,784.76,617.15,0.79,0.13353
132.85,-42.129,16.887,4.4768,3.1619,0.34653,9.16,67.19,779.3,632.95,0.689,0.48291
266.2,-39.842,42.825,12.546,7.9475,0.33367,8.08,72,776.21,635.77,2.012,0.54442
386.2,-38.698,40.855,11.454,11.279,0.33926,7.476,73.68,762.3,640.49,2.118,0.64686
537.3,-36.792,58.034,17.898,16.261,0.33838,9.69,69.89,840.03,678.2,2.491,1.4419
621.4,-38.412,47.631,12.249,18.135,0.3354,9.93,68.32,834.48,704.23,2.118,1.9682
680,-36.887,88.494,31.201,21.519,0.33659,7.627,76.85,803.33,652.89,4.671,0.91265
697.9,-37.745,45.878,13.225,20.29,0.33151,7.865,74.11,787.36,664.48,2.424,1.1573
665,-36.696,44.511,10.976,19.29,0.33699,9.12,70.21,812.13,698.16,2.169,1.847
597.1,-33.837,61.733,14.618,18.043,0.35239,8.33,70.2,769.77,660.6,3.016,1.0758
488.4,-32.884,59.155,14.974,14.941,0.37783,7.775,71.81,758.26,645.24,2.984,0.74917
357.7,-34.218,58.025,14.925,11.183,0.41705,6.892,73.66,732.22,624.55,3.122,0.29811
150.6,-34.027,69.725,20.471,5.8329,0.46406,6.499,75.66,732.05,610.72,3.8,-0.010722
56.11,-28.785,79.94,25.719,3.7514,0.52849,6.416,76.47,735.67,598.93,4.236,-0.27922
21.71,-24.972,77.576,27.29,2.8662,0.62105,7.123,75.76,765.12,600.73,3.739,-0.23787
7.043,-29.262,74.798,30.952,2.3564,0.50331,6.903,79.28,788.68,601.63,3.727,-0.21719
0,-30.215,69.444,34.535,2.0808,NaN,6.506,84,813.14,598.93,3.631,-0.27922
0,-31.74,83.453,44.344,2.7097,NaN,7.069,84.2,847.21,600.73,4.052,-0.23787
0,-32.788,86.843,45.275,2.8021,NaN,7.453,82.9,856.34,606.17,4.076,-0.1139
0,-34.218,88.599,38.984,2.6338,0.14086,7.91,78.08,832.08,611.64,3.983,0.0098991
0,-35.362,75.214,35.607,2.1287,0.15475,7.202,81.3,825.52,605.26,3.641,-0.13455
0,-35.743,98.388,46.795,3.0873,0.15458,6.689,82.6,809.72,601.63,5.065,-0.21719
0,-36.22,70.462,29.306,1.7927,0.66548,5.726,82.2,753.99,590.86,4.046,-0.46558
0,-36.124,57.553,20.487,1.1824,NaN,5.483,79.81,719.84,580.22,3.305,-0.71464
3.58,-35.266,69.085,26.275,1.7962,0.70117,7.253,76.18,776.24,589.97,3.177,-0.48631
144.69,-34.599,88.045,38.075,6.6634,0.33199,7.82,78.06,826.79,615.31,4.055,0.092338
251.3,-30.596,51.169,20.927,8.2598,0.32825,8.28,76.46,835.57,634.83,2.348,0.52392
351.8,-17.443,26.318,10.826,10.48,0.33822,9.32,74.52,873.68,657.7,1.129,1.0147
551.7,-8.3877,48.658,15.831,17.146,0.3377,10.16,69.55,862.68,687.13,2.031,1.6244
383.6,0.57189,42.519,14.004,12.432,0.36553,9.5,70.54,837.09,662.54,1.807,1.1166
254.7,-2.0969,46.387,17.013,8.9143,0.38463,7.856,76.11,808.11,641.44,2.299,0.66733
191.2,9.6268,55.455,23.135,7.8823,0.39666,7.519,78.43,813.83,621.77,2.713,0.23643
105.77,22.78,32.333,11.981,4.8764,0.41499,9.7,71.08,854.91,645.24,1.287,0.74917
111.7,14.488,30.884,10.09,4.7156,0.44345,10.1,68.06,840.82,650.01,1.191,0.85138
93.2,24.496,49.713,18.805,5.253,0.47875,8.44,74.54,823.48,633.89,2.234,0.50341
102.4,21.541,18.883,7.1482,4.2307,0.48672,9.43,72.16,852.29,644.29,0.774,0.72872
96.1,16.68,32.027,10.52,4.3817,0.53236,10.45,67.44,852.87,656.74,1.208,0.99428
79.3,14.297,45.263,14.818,4.3352,0.57228,10.15,68.28,846.36,657.7,1.769,1.0147
77.33,13.439,63.634,31.31,5.2389,0.41328,7.212,82.5,838.28,621.77,3.257,0.23643
46.61,15.25,110.48,61.04,6.5835,0.35138,6.749,86.1,847.51,616.23,5.944,0.11294
3.185,5.4329,128,64.236,5.666,NaN,6.803,83.7,826.95,612.55,6.748,0.030516
1.379,12.486,138.34,69.012,6.2404,NaN,6.653,83.9,820.43,610.72,7.412,-0.010722
2.183,16.108,105.58,55.357,5.056,NaN,5.887,86.7,804.18,603.44,6.211,-0.17586
0.23,-2.6688,66.242,35.566,2.8032,NaN,4.821,89.3,769.17,586.41,4.383,-0.56927
0.631,0,55.527,31.163,2.4633,NaN,5.244,89.4,793.05,589.97,3.456,-0.48631
1.253,11.247,33.626,18.298,1.8174,NaN,6.606,85.8,836.3,602.54,1.763,-0.19652
0.401,1.525,41.454,20.906,1.8135,NaN,7.723,81.5,857.53,612.55,1.922,0.030516
0.096,1.1438,72.636,33.461,3.0279,NaN,6.266,82.9,789.33,598.93,3.958,-0.27922
3.014,-6.0048,102.4,38.329,3.8856,0.54027,5.289,81.7,727.02,590.86,6.34,-0.46558
18.85,-46.895,130.96,49.187,4.2908,0.53168,4.46,83.5,701.29,575.83,8.83,-0.81862
252.3,-61.478,134.32,24.566,9.8651,0.30188,4.183,76.71,631.88,573.21,9.43,-0.88107
521.1,-66.911,130.32,10.924,16.797,0.29102,3.731,74.81,596.97,572.34,9.99,-0.90189
641.2,-67.578,118.76,-5.9328,19.365,0.30153,3.794,70.37,564.03,578.46,9.26,-0.75622
715,-65.958,102.44,-12.337,20.851,0.30851,3.8,68.83,551.92,585.52,8.27,-0.59002
751.5,-67.959,35.693,-11.683,19.96,0.31055,4.428,63.62,533.13,620.84,3,0.21586
749.4,-69.961,64.255,-18.693,20.452,0.32304,4.683,60.51,516.19,605.26,4.727,-0.13455
695.4,-73.869,53.465,-24.637,18.346,0.3396,4.881,54.75,473.56,614.39,3.94,0.071735
599.2,-74.441,63.096,-18.961,16.048,0.36255,5.351,56.44,504.41,607.99,4.123,-0.072614
463.5,-72.535,31.673,-5.5065,11.767,0.3979,4.575,65.88,557.78,608.9,2.426,-0.051979
311.8,-68.817,73.004,-2.7553,8.8361,0.45154,5.244,66.13,586.63,599.83,4.702,-0.25854
159.3,-68.436,68.954,-5.4653,4.3542,0.55713,5.218,63.61,563.26,591.75,4.32,-0.44485
38.7,-65.386,49.844,-10.429,0.35908,0.77999,6.406,52.94,508.96,598.03,2.637,-0.29991
40.27,-34.123,53.164,-15.172,1.2452,0.50595,6.709,47.87,469.91,597.13,2.686,-0.3206
9.982,-17.061,43.44,-12.792,0.66487,0.40406,5.268,52.44,465.96,578.46,2.561,-0.75622
0,-5.8142,48.823,-12.765,0.85318,NaN,5.711,51.44,471.35,578.46,2.684,-0.75622
0,-2.0016,25.796,-5.6944,0.51061,NaN,6.903,48.81,485.56,589.07,1.239,-0.50704
0,4.6704,37.757,-7.0776,0.99721,NaN,5.701,54.94,503.07,579.34,2.09,-0.73543
