NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
693.3,-71.579,28.509,-45.592,17.057,0.23137,6.373,30.5,292.56,653.61,2.844,0.92804
548.4,-65.206,29.354,-32.58,13.54,0.23685,5.845,41.59,384.65,632.13,2.965,0.46489
330.9,-67.069,27.624,-24.971,7.5174,0.25774,5.968,43.79,408.45,622.54,2.627,0.25359
25.79,-75.011,26.347,-19.226,-1.1876,0.30913,4.112,51.38,421.13,572.59,2.859,-0.896
0,-76.972,21.884,-10.734,-1.8568,NaN,2.244,61.18,439.41,526.49,2.776,-2.0386
0,-80.502,36.304,-22.021,-1.868,NaN,3.601,44.29,350.2,505.73,3.189,-2.5827
0,-84.62,18.754,-8.6998,-2.1035,NaN,1.532,55.87,381.37,476.11,2.068,-3.3939
0,-86.875,21.273,-9.8454,-2.1284,NaN,0.783,54.05,349.6,446.31,2.293,-4.257
0,-83.738,25.129,-12.667,-2.0107,NaN,0.54,51.8,329.23,435.95,2.673,-4.5689
0,-79.816,25.696,-15.5,-1.9639,NaN,-0.393,51.94,308.52,422.9,3.052,-4.9714
0,-81.482,34.008,-21.491,-1.9455,NaN,0.03,44.93,275.21,413.66,3.496,-5.2633
0,-84.032,28.575,-14.523,-1.9741,NaN,1.558,36.61,250.36,401.8,2.16,-5.6464
0,-82.267,24.901,-13.136,-1.9888,NaN,0.966,36.79,241.12,392.22,1.958,-5.9632
0,-82.365,33.066,-18.017,-1.899,NaN,1.31,32.05,215.32,384.82,2.394,-6.2129
1.492,-79.619,35.324,-21.038,-1.801,0.79063,0.054,37.95,232.86,386.16,3.091,-6.1674
14.67,-80.698,39.163,-23.051,-1.4081,0.44558,-0.029,43.24,263.73,401.11,3.779,-5.669
375.6,-90.013,14.162,-19.44,7.9074,0.28904,2.048,46.25,327.57,540.11,2.06,-1.6922
584.5,-87.071,6.7736,-12.985,13.857,0.23244,4.504,31.99,269.5,616.84,0.842,0.12657
790.8,-81.384,16.579,-35.27,19.485,0.20121,5.052,28.33,247.98,638.91,2.032,0.61251
484.7,-67.853,17.801,-25.42,11.544,0.20253,4.401,43.8,366.35,617.78,2.277,0.14775
996.46,-57.361,26.553,-37.019,26.196,0.20794,5.295,37.24,331.52,622.54,2.865,0.25359
304.94,-54.518,24.74,-42.045,6.5761,0.19093,4.832,41.1,354.28,643.78,3.271,0.71781
996.29,-53.537,22.301,-36.334,26.199,0.20797,4.99,40.53,353.23,642.8,2.826,0.69676
911.5,-67.755,22.253,-39.51,23.315,0.19692,4.462,40.59,340.95,633.1,3.046,0.48599
765.1,-63.931,25.655,-53.49,18.995,0.21769,4.22,32.25,266.34,617.78,3.428,0.14775
566.6,-73.736,10.71,-16.85,13.73,0.23742,4.195,40.71,335.62,610.23,1.382,-0.02184
266,-74.325,18.45,-34.056,4.9669,0.26661,2.851,36.48,273.56,568.12,2.604,-1.0032
35.35,-73.932,13.813,-17.577,-1.1946,0.30795,1.757,45.92,318.54,523.13,1.935,-2.1255
0,-57.95,19.579,-26.383,-1.8267,NaN,1.13,41.33,274.09,495.98,2.678,-2.845
0,-78.345,28.056,-22.934,-2.0656,NaN,0.904,46,300.14,460.65,3.218,-3.8355
0,-78.639,24.239,-17.039,-2.0153,NaN,0.396,53.65,337.45,460.65,3.115,-3.8355
0,-80.698,9.0117,-5.6542,-2.1818,NaN,-1.458,60.35,331.62,422.9,1.395,-4.9714
0,-82.463,23.111,-16.571,-2.1418,NaN,0.377,44.71,280.83,431.57,2.476,-4.7028
0,-88.248,29.833,-17.222,-2.1337,NaN,-0.844,48.67,279.74,397.67,3.289,-5.7821
0,-99.622,29.619,-25.538,-2.6952,NaN,-0.826,24.34,140.08,361.31,2.6,-7.0349
0,-101.29,48.134,-37.769,-2.5649,NaN,-0.153,20.38,123.19,354.34,3.68,-7.2876
0,-98.838,38.548,-27.836,-2.486,NaN,-1.843,30.09,160.72,339.49,3.507,-7.8415
0,-104.03,40.137,-28.291,-2.6006,NaN,-2.271,27.63,142.99,323.35,3.533,-8.4688
0,-100.01,31.496,-19.886,-2.4939,NaN,-1.556,23.61,128.8,316.36,2.388,-8.7491
11.93,-92.857,40.954,-26.573,-1.8772,0.47306,-1.515,25.91,141.78,325.7,3.254,-8.3756
366.6,-105.6,11.775,-28.538,6.8897,0.30476,0.281,24.01,149.77,487.16,1.905,-3.0861
588,-107.66,9.645,-22.517,13.187,0.24011,2.778,30.8,229.77,576.18,1.464,-0.81034
778.6,-100.01,11.185,-37.998,18.386,0.19979,3.509,12.51,98.278,606.48,1.684,-0.10676
909,-93.445,22.051,-69.351,21.672,0.197,3.304,14.31,110.8,593.49,3.236,-0.40458
992.4,-91.19,14.167,-42.976,24.61,0.18789,3.589,25.34,200.2,621.59,2.297,0.23243
1010.2,-84.326,16.095,-38.618,25.483,0.18663,4.256,26.46,219.08,620.63,2.166,0.21127
966.9,-80.404,22.05,-48.259,24.268,0.1902,4.015,32.86,267.51,617.78,3.103,0.14775
864.9,-80.208,16.882,-40.238,21.477,0.19694,4.686,31.36,267.58,648.68,2.378,0.82298
718.5,-79.521,17.271,-30.387,17.655,0.21389,4.912,34.98,303.21,630.2,2.093,0.42267
520.5,-79.521,24.253,-42.225,11.933,0.24456,4.154,40.02,328.99,617.78,3.293,0.14775
328.3,-80.404,22.587,-32.963,6.7003,0.26407,3.625,43.91,347.79,592.57,3.033,-0.42589
28.81,-79.717,19.966,-21.098,-1.468,0.32164,2.248,50.16,360.36,536.68,2.695,-1.7787
0,-85.012,19.13,-12.752,-2.2182,NaN,0.941,58.1,380.1,489.56,2.624,-3.0203
0,-88.542,11.772,-6.908,-2.3605,NaN,0.986,49.75,326.53,450.8,1.252,-4.1237
0,-89.817,7.1632,-4.0186,-2.445,NaN,0.353,50.27,315.21,432.3,0.773,-4.6805
0,-92.17,25.71,-20.331,-2.4483,NaN,1.371,27.37,184.68,408.05,2.05,-5.4434
0,-89.915,24.355,-18.539,-2.3724,NaN,0.738,28.69,184.97,394.26,1.995,-5.8952
0,-90.601,37.978,-30.669,-2.3496,NaN,2.406,17.83,129.54,400.42,2.55,-5.6916
0,-88.444,34.919,-21.878,-2.1271,NaN,1.492,26.06,177.37,380.82,2.422,-6.3494
0,-89.915,44.234,-35.199,-2.2816,NaN,1.613,20.57,141.23,391.55,3.167,-5.9859
0,-88.248,47.943,-39.274,-2.2449,NaN,1.108,18.46,122.23,378.18,3.456,-6.4405
0,-88.052,58.879,-46.996,-2.1487,NaN,0.962,18.88,123.7,373.58,4.236,-6.6001
0.543,-86.777,60.613,-44.78,-1.986,0.91302,1.107,20.8,137.71,373.58,4.276,-6.6001
12.31,-84.914,28.636,-19.264,-1.7837,0.5076,1.655,19.14,131.8,367.73,1.839,-6.8058
358.5,-98.152,14.606,-27.056,6.9931,0.29526,2.41,25.09,182.34,525.65,1.775,-2.0603
580.9,-100.01,9.0362,-15.071,13.395,0.22804,4.995,27.98,243.94,602.75,0.946,-0.19175
769.3,-94.033,17.389,-41.491,18.369,0.20031,5.234,13.91,123.31,620.63,1.879,0.21127
908.9,-89.523,27.603,-61.005,22.172,0.18993,5.376,17.69,158.37,624.45,2.948,0.29589
1001.7,-85.699,28.143,-57.36,25.016,0.18229,6.088,18.96,178.32,639.88,2.799,0.63358
1027.8,-81.09,37.408,-65.545,25.913,0.17512,6.089,26.09,245.4,640.85,3.733,0.65464
984.4,-74.521,29.752,-48.127,25.149,0.17761,6.147,32.09,303.05,653.61,3.092,0.92804
867.2,-69.618,24.597,-32.11,22.288,0.18266,6.053,40.27,377.83,654.6,2.613,0.94903
790.2,-63.244,32.369,-34.905,20.436,0.20583,5.661,43.11,393.66,629.24,3.337,0.40155
558.6,-64.225,33.577,-38.996,13.793,0.22962,5.423,42.43,381.1,626.36,3.581,0.33817
360.9,-67.559,24.745,-30.357,8.1167,0.24053,4.747,42.85,367.18,610.23,2.813,-0.02184
33.33,-73.148,17.638,-17.314,-1.1141,0.29341,3.276,48.87,377.66,560.13,2.137,-1.1964
0,-72.756,13.2,-9.6745,-1.953,NaN,1.264,59.35,397.41,510.66,1.924,-2.4518
0,-77.364,17.154,-9.1551,-1.9568,NaN,0.943,60,392.59,483.99,2.256,-3.1739
0,-79.129,22.591,-10.445,-1.8896,NaN,1.207,57.58,383.98,473.77,2.62,-3.46
0,-76.188,23.319,-6.9619,-1.6878,NaN,0.274,67.54,421.09,469.11,3.265,-3.5923
0,-77.854,7.8893,-2.0976,-2.0329,NaN,1.005,61.18,402.1,456.84,0.863,-3.9462
0,-78.737,11.757,-4.0557,-2.0039,NaN,2.019,50.27,355.3,445.56,1.012,-4.2792
0,-78.443,13.943,-3.5326,-1.9192,NaN,1.37,55.64,375.41,437.42,1.283,-4.5242
0,-82.267,18.162,-6.6338,-1.9955,NaN,1.228,50.36,336.34,427.94,1.631,-4.8147
0,-83.051,32.918,-20.329,-1.9877,NaN,2.611,31.19,229.94,423.62,2.364,-4.949
0,-85.405,20.765,-5.8756,-1.9892,NaN,0.661,51.57,330.64,403.87,1.807,-5.5787
0,-85.307,16.545,-4.0457,-2.0539,NaN,0.58,52.98,337.7,401.11,1.437,-5.669
10.67,-90.503,22.047,-10.344,-1.9219,0.55891,1.228,36.26,242.17,386.16,1.618,-6.1674
348.7,-99.818,38.214,-57.15,6.4867,0.30662,3.432,28.7,224.24,540.97,4.064,-1.6706
570.4,-99.132,19.233,-36.854,12.797,0.23774,4.808,22.29,191.82,598.1,2.043,-0.2981
758,-90.405,23.614,-45.388,18.218,0.20711,5.623,21.01,191.35,621.59,2.376,0.23243
905.4,-85.11,33.305,-53.516,22.57,0.18871,5.764,30.54,280.87,633.1,3.422,0.48599
1010.3,-87.562,35.54,-67.306,25.134,0.18261,5.803,22.15,204.26,629.24,3.567,0.40155
1020.6,-80.6,41.236,-79.371,25.44,0.18451,5.478,22.14,199.62,620.63,4.246,0.21127
987.1,-72.462,29.685,-47.537,25.298,0.18286,5.704,32.01,293.17,636,3.123,0.54927
911.1,-73.442,32.666,-58.143,22.911,0.18579,5.864,25.98,240.59,635.03,3.32,0.52818
766.6,-77.854,34.455,-61.652,18.662,0.1939,6.718,21.7,213.15,649.67,3.181,0.844
234.85,-74.815,22.419,-32.181,4.2392,0.22798,5.965,36.22,337.77,646.72,2.346,0.78093
349,-77.168,18.745,-23.587,7.5317,0.25011,4.824,36.47,314.19,590.73,1.921,-0.46853
22.31,-79.914,18.403,-12.21,-1.4503,0.28379,3.466,55.87,437.58,563.67,2.181,-1.1105
0,-75.305,24.343,-8.9182,-1.6892,NaN,2.609,60.72,447.58,520.62,2.75,-2.1906
0,-77.756,21.89,-9.1546,-1.8342,NaN,2.14,58.59,417.7,501.65,2.456,-2.6919
0,-82.659,25.841,-23.097,-2.2544,NaN,2.409,34.75,252.53,472.21,2.368,-3.5041
0,-95.112,39.572,-23.677,-2.2347,NaN,2.446,42.15,307.11,462.18,3.439,-3.7912
0,-94.131,38.425,-42.85,-2.7802,NaN,1.977,16.57,116.76,429.39,3.087,-4.7699
0,-93.249,51.037,-43.836,-2.4274,NaN,2.324,20.21,145.98,415.07,3.669,-5.2183
0,-93.053,49.492,-37.424,-2.2846,NaN,1.162,27.24,181.07,398.36,3.879,-5.7594
0,-91.19,59.673,-39.385,-2.0001,NaN,1.916,24.4,171.19,389.52,4.063,-6.0539
0,-92.366,48.717,-47.855,-2.5813,NaN,1.189,15.35,102.23,392.9,3.708,-5.9405
0,-91.778,48.749,-36.085,-2.2318,NaN,0.618,24.39,155.89,375.55,3.7,-6.5317
0,-91.092,59.021,-42.155,-2.0939,NaN,1.373,21.31,143.81,376.86,4.074,-6.486
13,-92.955,55.265,-51.577,-2.1514,0.43207,1.188,13.07,87.04,380.16,3.963,-6.3721
338.5,-103.25,41.369,-68.026,5.8843,0.30292,2.999,18.53,140.42,511.48,4.129,-2.43
569.6,-104.82,47.678,-104.86,11.498,0.2341,3.772,13.23,105.88,560.13,5.199,-1.1964
767.7,-99.818,22.789,-55.946,17.905,0.19528,4.687,13.35,113.92,605.55,2.563,-0.128
910.8,-94.818,29.743,-62.826,22.085,0.1846,5.259,18.03,160.11,614.94,3.111,0.084192
989,-90.798,25.092,-55.895,24.469,0.18868,5.805,19.31,178.1,645.74,2.692,0.75989
1018.3,-81.58,27.653,-62.658,25.437,0.17945,5.436,20.48,184.12,638.91,3.103,0.61251
997.7,-72.167,32.848,-48.174,25.677,0.17952,5.433,38.61,347.03,639.88,3.705,0.63358
947.7,-65.009,31.728,-41.366,24.629,0.18652,5.583,40.2,365.1,636.97,3.427,0.57036
670.2,-64.323,18.126,-25.857,16.873,0.19737,5.36,39.43,352.61,636.97,2.048,0.57036
611.7,-69.716,20.189,-23.877,15.185,0.20279,5.702,42.65,390.56,639.88,2.157,0.63358
369.7,-76.089,30.941,-37.405,8.1003,0.24674,5.096,41.1,360.86,614,3.328,0.062995
23.74,-77.658,26.185,-27,-1.544,0.31762,4.214,41.04,338.8,565.45,2.683,-1.0676
0,-78.639,21.083,-20.472,-2.2012,NaN,2.831,37.62,281.71,503.28,2.081,-2.6482
0,-79.129,18.249,-14.29,-2.1205,NaN,0.863,51.38,334.26,474.55,2.294,-3.438
0,-83.738,26.597,-25.255,-2.3244,NaN,1.348,34.79,234.36,450.8,2.628,-4.1237
0,-82.855,26.337,-18.825,-2.1254,NaN,0.884,43.28,281.99,440.37,2.677,-4.4351
0,-83.64,25.451,-19.058,-2.1791,NaN,-0.462,47.04,278.01,420.76,3.007,-5.0387
0,-89.033,31.697,-26.134,-2.3546,NaN,0.235,32.66,203.05,403.18,2.941,-5.6013
0,-86.777,26.013,-15.906,-2.1628,NaN,0.147,39.57,244.44,396.31,2.359,-5.8273
0,-87.071,32.021,-20.399,-2.1284,NaN,-1.214,44.01,246.2,381.49,3.396,-6.3266
0,-87.366,28.561,-18.993,-2.1946,NaN,-0.339,34.08,203.23,374.89,2.492,-6.5545
0,-85.11,38.018,-25.148,-2.0379,NaN,-0.214,33.13,199.37,374.23,3.239,-6.5773
0,-85.405,35.707,-25.389,-2.1182,NaN,-1.129,32.96,185.53,360.67,3.265,-7.0579
13.37,-85.993,37.167,-22.772,-1.6426,0.4525,-0.437,32.86,194.56,361.95,3.064,-7.012
283.7,-95.504,17.157,-31.533,4.9034,0.34571,1.175,35.47,235.99,511.48,2.578,-2.43
519.2,-100.31,14.601,-31.793,11.332,0.25058,2.369,37.84,274.2,571.69,2.407,-0.91742
724.2,-96.485,22.123,-51.889,16.868,0.20592,5.315,15.15,135.06,624.45,2.388,0.29589
884.1,-90.601,17.535,-28.769,22.067,0.18666,4.665,38.31,326.4,624.45,2.174,0.29589
986.4,-82.267,27.601,-54.915,24.735,0.17179,6.555,20.78,201.84,658.57,2.708,1.033
1030.3,-76.678,27.081,-52.481,26.185,0.16575,6.715,22.37,219.68,665.55,2.651,1.1797
170.02,-62.362,25.93,-34.101,2.8065,0.19038,6.084,32.33,303.99,622.54,2.411,0.25359
1001.2,-61.97,33.351,-40.603,26.291,0.18535,6.004,35.91,335.79,624.45,3.168,0.29589
825.9,-69.128,20.946,-26.647,21.187,0.1847,6.391,37.78,362.83,652.62,2.071,0.90704
612.9,-72.462,21.958,-29.087,15.044,0.1983,5.702,38.96,356.77,637.94,2.33,0.59144
393.8,-71.089,19.33,-21.423,9.0445,0.2289,5.176,43.54,384.41,616.84,2.076,0.12657
62.15,-44.32,21.446,-23.313,0.45032,0.23091,3.927,45,364.08,577.08,2.465,-0.78894
0,-75.795,20.326,-12.36,-1.9134,NaN,2.407,56.23,408.57,523.13,2.43,-2.1255
0,-73.442,28.649,-12.115,-1.6054,NaN,2.671,58.12,430.3,517.28,3.137,-2.2776
0,-79.816,22.99,-10.254,-1.8923,NaN,1.877,58.72,410.84,497.59,2.662,-2.8012
0,-94.327,46.462,-48.323,-2.7134,NaN,3.097,21.12,161.16,460.65,3.634,-3.8355
0,-92.955,22.044,-17.548,-2.4954,NaN,1.573,31.45,215.31,427.22,1.865,-4.837
0,-97.367,28.063,-29.27,-2.7807,NaN,1.451,15.91,107.97,407.35,2.202,-5.4659
0,-98.446,35.471,-40.3,-2.9133,NaN,0.943,11.03,72.171,394.26,2.818,-5.8952
0,-94.818,45.039,-37.815,-2.471,NaN,0.558,22.53,143.38,382.15,3.567,-6.3038
0,-93.543,41.813,-32.123,-2.3655,NaN,0.739,21.49,138.56,372.93,3.087,-6.623
0,-91.19,48.184,-36.701,-2.2485,NaN,0.757,19.78,127.7,367.08,3.453,-6.8287
0,-89.425,52.937,-38.165,-2.1059,NaN,0.802,21.28,137.83,366.44,3.76,-6.8516
13.78,-87.954,52.648,-41.06,-1.7655,0.42869,1.674,15.6,107.57,374.23,3.468,-6.5773
269.8,-101.29,28.212,-47.221,4.2174,0.34291,1.924,28.49,200,508.19,3.451,-2.5172
508.7,-102.47,30.577,-64.077,10.515,0.24256,4.319,15.69,130.48,576.18,3.238,-0.81034
718.4,-100.31,23.417,-54.476,16.56,0.2,4.935,15.17,131.71,610.23,2.564,-0.02184
877.4,-98.25,33.513,-76.81,20.758,0.18609,4.688,18.99,162.05,610.23,3.86,-0.02184
992.8,-94.524,35.286,-79.299,24.098,0.1761,5.317,14.21,126.7,614.94,3.658,0.084192
1028.8,-83.64,27.314,-55.856,25.857,0.17306,5.861,21.78,201.66,641.83,2.858,0.6757
1012.9,-78.247,26.968,-44.175,25.881,0.17111,6.188,28.69,271.71,643.78,2.674,0.71781
958.4,-83.345,26.253,-46.701,24.108,0.16661,6.39,28.71,275.71,663.55,2.712,1.1378
821.9,-80.404,30.176,-52.749,20.281,0.17397,6.576,25.34,246.48,654.6,2.911,0.94903
632.3,-78.835,35.39,-50.29,15.193,0.19185,6.313,31.7,302.81,638.91,3.37,0.61251
416.1,-79.227,24.809,-31.051,9.327,0.21104,5.802,34.71,320.06,615.89,2.364,0.10538
18.96,-81.482,23.759,-27.252,-1.8623,0.32455,3.787,37.93,303.87,551.36,2.48,-1.4116
0,-80.012,21.551,-18.344,-2.1666,NaN,1.877,47.26,330.66,496.79,2.487,-2.8231
0,-77.953,20.806,-17.275,-2.0994,NaN,2.14,46.12,328.8,498.4,2.294,-2.7793
0,-80.796,7.9229,-5.4591,-2.2097,NaN,1.124,48.5,321.5,462.18,0.874,-3.7912
0,-82.365,25.29,-17.991,-2.1176,NaN,0.577,48.06,306.27,447.8,2.863,-4.2125
0,-81.188,20.267,-11.58,-2.0452,NaN,0.396,51.39,323.24,438.89,2.255,-4.4796
0,-78.933,25.536,-13.854,-1.8971,NaN,0.534,50.35,319.87,435.22,2.705,-4.5912
0,-76.286,26.249,-13.744,-1.7992,NaN,0.842,47.72,309.98,430.84,2.561,-4.7252
0,-76.972,29.148,-15.538,-1.7874,NaN,0.842,47.02,305.43,429.39,2.823,-4.7699
0,-77.266,17.221,-6.1702,-1.8679,NaN,0.537,52.04,330.68,415.78,1.633,-5.1959
0,-77.756,15.551,-5.4359,-1.9081,NaN,0.01,54.47,333.16,410.85,1.576,-5.3533
0,-78.149,23.662,-8.2813,-1.7706,NaN,-0.05,55.34,337.01,412.96,2.456,-5.2858
13.45,-79.325,24.949,-5.2385,-1.3023,0.41241,0.233,58.56,364.02,412.25,2.446,-5.3083
247.4,-92.955,6.1835,-7.2169,4.3277,0.35303,2.715,46.31,343.94,547.88,0.797,-1.4979
478.5,-92.562,11.014,-17.043,10.717,0.2461,3.831,41.44,333.02,598.1,1.448,-0.2981
687.1,-86.777,12.233,-21.321,16.679,0.20566,4.828,33.54,289.03,621.59,1.444,0.23243
850.4,-81.875,24.371,-50.772,20.935,0.18777,4.478,27.92,234.79,614.94,3.008,0.084192
982.9,-81.679,34.869,-73.272,24.34,0.17542,5.073,25.58,224.23,630.2,4.065,0.42267
1029.1,-76.776,31.515,-45.441,26.471,0.17109,5.255,37.88,336.29,628.28,3.505,0.38043
942.7,-72.56,23.011,-37.693,24.132,0.16575,6.27,32.49,309.44,661.55,2.411,1.0959
897.6,-68.245,22.75,-40.682,22.89,0.16502,5.68,35.1,320.94,661.55,2.69,1.0959
401.7,-50.792,27.483,-38.701,9.5826,0.18898,5.435,37.48,336.92,630.2,2.972,0.42267
583.2,-62.656,29.67,-45.824,14.229,0.19802,5.317,35.98,320.8,632.13,3.315,0.46489
424.5,-70.697,26.03,-37.171,9.6664,0.20832,4.729,37.6,321.79,607.42,2.931,-0.085519
58.16,-65.304,15.835,-22.563,-0.39134,0.24083,2.994,37.5,284.07,548.75,1.92,-1.4763
0,-82.953,7.6783,-8.9576,-2.3762,NaN,1.791,34.98,243.24,483.99,0.838,-3.1739
0,-86.777,21.446,-20.282,-2.4151,NaN,1.307,38.23,256.78,459.89,2.249,-3.8576
0,-88.836,23.028,-16.374,-2.3184,NaN,0.172,49.6,306.96,441.85,2.734,-4.3905
0,-89.523,19.625,-16.181,-2.4282,NaN,1.633,32.07,220.5,434.49,1.703,-4.6135
0,-92.366,37.129,-42.204,-2.7488,NaN,3.421,9.59,74.872,442.59,2.585,-4.3682
0,-89.327,52.518,-38.733,-2.131,NaN,3.178,21.87,167.84,420.04,3.459,-5.0611
0,-89.817,48.938,-44.318,-2.4034,NaN,2.512,17.24,126.21,415.78,3.447,-5.1959
0,-89.915,42.152,-37.709,-2.4111,NaN,1.957,19.85,139.68,410.85,3.132,-5.3533
0,-87.464,42.977,-34.062,-2.2158,NaN,1.999,20.74,146.38,399.73,3.028,-5.7142
0,-86.091,45.626,-34.369,-2.1111,NaN,2.365,18.64,135.03,393.58,2.994,-5.9179
0,-86.189,39.801,-32.629,-2.229,NaN,2.326,16.5,119.2,396.31,2.652,-5.8273
12.96,-85.699,32.283,-25.127,-1.8501,0.46,1.977,18.29,128.88,388.84,2.177,-6.0766
240,-94.818,15.574,-28.071,3.743,0.36892,2.899,21.88,164.63,529.03,1.735,-1.9736
477.4,-92.661,7.7367,-12.434,10.721,0.2392,3.914,38.37,310.15,595.33,0.982,-0.36198
687.9,-86.483,12.098,-18.759,16.778,0.19732,4.299,39.72,329.86,609.29,1.512,-0.043062
856.8,-83.051,9.1345,-17.482,21.592,0.17057,6.86,24.3,241.02,675.62,0.906,1.3889
973.5,-76.874,27.99,-51.025,24.644,0.16724,6.332,23.42,224.01,645.74,2.725,0.75989
1025.8,-73.442,27.717,-50.23,26.231,0.15918,6.882,25.38,252.12,671.58,2.697,1.3052
1018,-71.775,29.934,-44.796,26.273,0.16076,6.817,34.22,338.42,675.62,2.992,1.3889
953.7,-68.834,35.357,-42.784,24.752,0.15751,7.121,37.17,375.34,669.57,3.275,1.2634
830.4,-67.461,35.983,-34.919,21.552,0.1561,7.203,40.2,408.22,657.57,3.154,1.012
642.6,-70.01,37.677,-31.184,16.336,0.17148,6.758,45.51,448.25,650.65,3.47,0.86502
435.5,-72.363,38.423,-25.018,10.622,0.16746,6.348,48.46,464.03,626.36,3.471,0.33817
23.281,-74.521,39.368,-24.703,-1.0318,0.25596,4.519,54.12,456.42,587.98,4.229,-0.53252
0,-73.736,37.308,-25.205,-1.7386,NaN,5.82,40.97,378.26,569.01,2.976,-0.98173
0,-78.149,17.231,-5.1897,-1.8649,NaN,2.909,60.52,455.7,519.78,1.824,-2.2124
0,-80.502,39.524,-34.296,-2.1235,NaN,4.297,33.17,275.42,514.79,3.227,-2.3429
0,-81.679,38.493,-42.051,-2.4045,NaN,4.156,22.55,185.4,499.21,3.018,-2.7575
0,-81.58,46.58,-45.898,-2.2821,NaN,4.073,22.71,185.63,483.2,3.474,-3.1959
0,-82.071,48.341,-46.796,-2.2716,NaN,3.319,25.74,199.52,472.99,3.854,-3.482
0,-80.698,36.884,-28.177,-2.0308,0.064053,2.612,33.35,245.88,455.33,3.03,-3.9905
0,-80.11,37.178,-34.849,-2.1942,NaN,3.283,21.67,167.54,453.06,2.749,-4.0571
0,-79.423,44.223,-28.884,-1.8078,NaN,3.338,28.56,221.68,435.95,3.036,-4.5689
0,-78.835,49.473,-34.268,-1.795,NaN,3.461,25.15,196.91,431.57,3.289,-4.7028
0.23,-79.227,49.696,-35.046,-1.8152,0.92921,2.953,26.01,196.46,425.78,3.442,-4.8818
14.434,-78.639,62.775,-48.398,-1.4056,0.32677,3.384,22.36,174.12,432.3,4.222,-4.6805
248.8,-86.679,42.065,-64.134,3.9508,0.32793,5.441,15.8,142.09,561.02,3.448,-1.1749
495.4,-86.973,44.407,-75.069,10.657,0.21215,6.214,16.88,160.15,605.55,3.796,-0.128
706.1,-81.777,46.607,-76.293,16.775,0.18086,6.518,18.79,182.04,616.84,3.952,0.12657
871,-78.737,61.232,-103.83,21.148,0.1681,6.756,18.66,183.77,630.2,5.238,0.42267
981.2,-75.403,60.847,-94.818,24.594,0.16351,7.366,20.74,212.97,643.78,4.957,0.71781
1040.5,-72.756,44.995,-68.714,26.631,0.1581,7.367,25.64,263.3,661.55,3.886,1.0959
1030.7,-67.559,55.836,-71.302,26.734,0.15447,7.49,28.66,296.8,649.67,4.551,0.844
1013.3,-59.126,48.905,-58.411,26.649,0.14992,7.507,33.69,349.3,664.55,4.173,1.1587
843.5,-62.362,41.601,-41.421,22.041,0.15141,8.06,35.02,377.03,663.55,3.256,1.1378
670.9,-54.322,20.882,-19.386,17.436,0.16916,6.98,42.01,420.13,653.61,1.87,0.92804
439.1,-62.852,37.532,-28.414,10.871,0.16186,6.632,44.7,436.47,631.17,3.287,0.44378
27.93,-71.775,28.825,-24.879,-1.1255,0.25101,5.438,42.13,378.8,590.73,2.644,-0.46853
0,-77.658,41.219,-42.135,-2.2166,NaN,5.149,31.93,281.38,555.73,3.459,-1.304
0,-82.561,58.575,-63.002,-2.4539,NaN,4.644,26.96,229.36,527.34,4.762,-2.0169
0,-84.424,46.767,-52.408,-2.5407,NaN,4.357,23.41,195.2,511.48,3.732,-2.43
0,-84.816,54.802,-56.42,-2.4383,NaN,3.909,25.17,203.38,494.37,4.367,-2.8888
0,-84.032,44.249,-42.855,-2.3312,NaN,3.157,28.59,219.09,479.25,3.71,-3.3059
0,-84.62,34.077,-36.519,-2.456,NaN,2.812,23.91,178.8,466.79,2.856,-3.6586
0,-83.247,31.382,-28.015,-2.2534,NaN,2.955,27.26,205.93,459.13,2.492,-3.8798
0,-81.286,44.039,-43.651,-2.2821,NaN,2.365,24.48,177.34,447.8,3.635,-4.2125
0,-80.208,37.002,-32.647,-2.1398,0.01216,0.922,34.55,225.72,431.57,3.572,-4.7028
0,-79.914,37.121,-29.537,-2.0404,NaN,1.451,30.44,206.58,420.76,3.106,-5.0387
0.262,-79.521,38.739,-32.16,-2.0503,0.9067,0.597,33.41,213.22,414.37,3.601,-5.2408
13.608,-80.11,27.912,-23.134,-1.7412,0.34419,1.043,29.39,193.69,412.25,2.384,-5.3083
239,-91.582,22.549,-37.968,3.7237,0.32657,2.798,28.35,211.79,534.97,2.646,-1.8219
496.5,-94.327,25.459,-41.759,10.885,0.20331,3.67,33.48,266.02,574.38,3.05,-0.85316
718.3,-92.661,24.326,-57.614,16.71,0.17055,4.301,17.12,142.19,597.18,2.852,-0.31939
880.3,-88.738,24.286,-51.115,21.573,0.16638,4.724,21.78,186.33,607.42,2.734,-0.085519
985.7,-86.777,33.896,-65.363,24.471,0.17098,5.272,22.65,201.32,615.89,3.551,0.10538
1012,-77.658,32.289,-69.98,25.294,0.17924,4.972,21.31,185.49,618.73,3.638,0.16893
998.07,-84.13,34.988,-79.989,24.513,0.19045,5.439,18.65,167.7,635.03,3.855,0.52818
945.4,-86.091,35.628,-69.122,23.296,0.18919,5.984,20.83,194.51,635.03,3.534,0.52818
827.9,-86.777,35.114,-62.872,20.124,0.19465,5.515,24.95,225.53,620.63,3.584,0.21127
