SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
197.5,99.296,98.204,9.8204,247.23,-315.64,-68.409,34.175,32.002,-1.6768,84.475,0,0,-4.0652e-05,0,0,0.50276,0.00010578,2.7073
414.5,208.37,206.13,20.613,249.04,-315.64,-66.595,43.406,35.109,-1.6443,195.79,0,0,-4.4598e-05,0,0,0.50271,0.0002221,6.1511
563.5,283.24,280.26,28.026,249.31,-315.64,-66.322,54.076,39.354,-1.6124,277.73,0,0,-4.9991e-05,0,0,0.50265,0.000302,8.6706
754,378.96,375.04,37.504,251.04,-315.64,-64.597,60.359,41.926,-1.5813,373.64,0,0,-5.3258e-05,0,0,0.5026,0.00040416,11.643
769.25,386.58,382.67,38.267,250.43,-315.64,-65.206,51.822,35.909,-1.5509,365.38,0,0,-4.5615e-05,0,0,0.50254,0.00041239,11.43
711.5,357.52,353.98,35.398,249.13,-315.64,-66.51,33.386,21.869,-1.5213,305.8,0,0,-2.778e-05,0,0,0.50249,0.00038099,9.6681
710,356.73,353.27,35.327,245.29,-315.64,-70.343,35.959,18.801,-1.494,300.87,0,0,-2.3882e-05,0,0,0.50244,0.0003807,9.526
761.5,382.57,378.93,37.893,245.28,-315.64,-70.357,20,6.5735,-1.4659,295.79,0,0,-8.3503e-06,0,0,0.50239,0.00040836,9.4544
760.5,382.03,378.47,37.847,244.21,-315.64,-71.427,23.403,-6.4278,-1.4386,284.73,0,8.1652e-06,0,0,0,0.50234,0.00040786,9.1405
707.75,355.5,352.25,35.225,242.51,-315.64,-73.128,12.578,-13.715,-1.412,241.35,0,1.7422e-05,0,0,0,0.50229,0.0003796,7.842
484.25,243.21,241.04,24.104,245.61,-315.64,-70.028,0.12501,-0.035835,-1.3862,145.61,0,4.5521e-08,0,0,0,0.50224,0.00025973,4.8267
239.5,120.28,119.22,11.922,236.78,-315.64,-78.858,0.53001,-0.9132,-1.3612,26.699,0,1.16e-06,0,0,0,0.5022,0.00012843,1.1279
67,33.644,33.356,3.3356,234.92,-292.05,-57.126,0,-0,27.107,0.00039017,7.0544e-05,0,0,0,0,0.50215,0,-0.67056
2.25,1.1297,1.1203,0.11203,216.46,-284.99,-68.536,41.93,-9.88,35.476,0,-7.4632e-05,1.255e-05,0,0,0,0.50211,0,-0.99763
0,0,0,0,210.85,-285.05,-74.202,67.222,-27.814,34.796,0.0013089,0.0010052,3.5332e-05,0,0,0,0.50206,0,-0.98154
0,0,0,0,205.86,-282.85,-76.984,74.636,-34.644,36.991,0,-8.8594e-05,4.4008e-05,0,0,0,0.50202,0,-1.0435
0,0,0,0,203.68,-281.31,-77.628,74.021,-34.728,38.334,0,-7.2633e-05,4.4115e-05,0,0,0,0.50198,0,-1.0814
0,0,0,0,201.55,-273.48,-71.934,36.811,-12.669,47.792,0,-7.0184e-05,1.6094e-05,0,0,0,0.50194,0,-1.3482
0,0,0,0,201.4,-272.76,-71.354,35.111,-11.698,47.941,0.00064121,0.00057942,1.486e-05,0,0,0,0.5019,0,-1.3524
0,0,0,0,205.73,-265.48,-59.748,3.5104,-0.52051,56.758,0,-0.00023934,6.612e-07,0,0,0,0.50186,0,-1.6011
0,0,0,0,211.24,-286.21,-74.968,70.974,-24.956,28.949,0,-0.00022626,3.1702e-05,0,0,0,0.50182,0,-0.81667
0,0,0,0,217.53,-293.1,-75.566,61.328,-5.6618,19.901,0.0006596,0.000249,7.1921e-06,0,0,0,0.50178,0,-0.56137
0.25,0.12544,0.12456,0.012456,219.63,-294.37,-74.737,57.308,-0.7341,18.053,0.0015402,0.0010337,9.3252e-07,0,0,0,0.50175,0,-0.50888
69.25,34.743,34.507,3.4507,219.45,-299.39,-79.939,50.744,-13.509,11.65,0.0016502,0.0011191,1.7161e-05,0,0,0,0.50171,0,-0.23125
276.5,138.71,137.79,13.779,221.95,-314.52,-92.565,22.541,-47.408,-6.5771,0,-0.00044093,6.0222e-05,0,0,0,0.50168,0,0.57418
506.25,253.96,252.29,25.229,223.98,-315.64,-91.657,27.4,-47.712,-7.6903,107.4,0,6.0608e-05,0,0,0,0.50164,0.00027186,3.9585
712.5,357.4,355.1,35.51,226.28,-315.64,-89.362,37.313,-52.248,-7.4873,207.81,0,6.637e-05,0,0,0,0.50161,0.00038267,7.0752
876.75,439.76,436.99,43.699,228.6,-315.64,-87.038,38.879,-47.34,-7.2908,290.51,0,6.0135e-05,0,0,0,0.50157,0.00047094,9.6335
989.5,496.28,493.22,49.322,233.44,-315.64,-82.193,16.056,-14.63,-7.1005,356.03,0,1.8585e-05,0,0,0,0.50154,0.00053155,11.635
1042,522.57,519.43,51.943,238.98,-315.64,-76.655,15.398,-6.5906,-6.9164,392.72,0,8.372e-06,0,0,0,0.50151,0.00055979,12.739
1044.8,523.95,520.85,52.085,241.08,-315.64,-74.558,23.467,-5.2525,-6.7382,405.69,0,6.6721e-06,0,0,0,0.50148,0.00056133,13.104
967,484.9,482.1,48.21,244.91,-315.64,-70.729,12.674,-2.2756,-6.5658,366.99,0,2.8907e-06,0,0,0,0.50145,0.00051956,11.898
844.75,423.57,421.18,42.118,246.26,-315.64,-69.373,26.964,-2.7916,-6.3991,327.46,0,3.5461e-06,0,0,0,0.50142,0.00045389,10.606
673.75,337.81,335.94,33.594,248.22,-315.64,-67.42,18.308,1.4705,-6.2377,248.47,0,0,-1.868e-06,0,0,0.50139,0.00036202,8.1328
471.75,236.52,235.23,23.523,243.99,-315.64,-71.647,29.13,-4.6987,-6.0817,158.41,0,5.9687e-06,0,0,0,0.50136,0.00025347,5.3039
262.25,131.47,130.78,13.078,239.75,-315.64,-75.888,41.424,-17.358,-5.9308,59.946,0,2.205e-05,0,0,0,0.50133,0.00014088,2.2273
75.25,37.723,37.527,3.7527,245.13,-315.64,-70.503,59.696,5.0725,-5.7849,22.254,0,0,-6.4435e-06,0,0,0.50131,4.0375e-05,0.89684
1.25,0.6266,0.6234,0.06234,249.18,-315.64,-66.457,75.725,21.111,-5.6438,25.297,0,0,-2.6817e-05,0,0,0.50128,5.9885e-07,0.87458
0,0,0,0,249.48,-315.64,-66.157,80.95,13.797,-5.5071,23.082,0,0,-1.7526e-05,0,0,0.50125,0,0.8065
0,0,0,0,245.49,-313.77,-68.281,81.515,-10.048,-3.184,0.0013722,0.0011642,1.2764e-05,0,0,0,0.50123,0,0.089858
0,0,0,0,246.59,-312.64,-66.054,81.226,-13.406,-1.7642,0.0014348,0.0010699,1.703e-05,0,0,0,0.5012,0,0.049809
0,0,0,0,245.86,-313.97,-68.114,88.297,-16.916,-3.264,0.0020922,0.0016642,2.1489e-05,0,0,0,0.50118,0,0.092136
0,0,0,0,242.06,-310.04,-67.978,98.121,-31.613,1.4715,0.0013321,0.0011639,4.0158e-05,0,0,0,0.50115,0,-0.041474
0,0,0,0,240,-308.78,-68.774,110.18,-44.379,2.9743,0.00050253,0,5.6375e-05,0,0,0,0.50113,0,-0.083889
0,0,0,0,236.55,-304.37,-67.82,127.15,-67.564,8.2332,0.00098627,0.00093482,8.5826e-05,0,0,0,0.5011,0,-0.23223
0,0,0,0,242.3,-280.3,-37.995,0,-0,37.996,0.0010106,0.00071816,0,0,0,0,0.50108,0,-1.0718
0,0,0,0,234.95,-277.78,-42.825,2.4707,-0.25521,40.609,0,-0.00017471,3.2419e-07,0,0,0,0.50106,0,-1.1456
61.5,30.814,30.686,3.0686,243.74,-304.64,-60.902,38.067,-11.281,6.4971,0,-8.5963e-05,1.433e-05,0,0,0,0.50104,0,-0.096731
260,130.26,129.74,12.974,239.24,-315.64,-76.397,0,-0,-6.6165,33.749,0,0,0,0,0,0.50102,0.00013976,1.5047
484.25,242.61,241.64,24.164,238.64,-315.64,-76.995,0,-0,-6.454,134.03,0,0,0,0,0,0.501,0.00026038,4.6447
688.25,344.8,343.45,34.345,240.14,-315.64,-75.495,0,-0,-6.2964,227.32,0,0,0,0,0,0.50097,0.00037012,7.559
851.75,426.69,425.06,42.506,242.5,-315.64,-73.136,0,-0,-6.1437,303.28,0,0,0,0,0,0.50095,0.00045808,9.9277
966.5,484.15,482.35,48.235,249.35,-315.64,-66.282,0,-0,-5.9955,361.83,0,0,0,0,0,0.50094,0.00051982,11.737
1019.2,510.53,508.67,50.867,253.38,-315.64,-62.257,39.318,0.98275,-5.8519,429.99,0,0,-1.2484e-06,0,0,0.50092,0.00054819,13.73
1012.5,507.16,505.34,50.534,255.97,-315.64,-59.664,29.627,3.1667,-5.7127,422.22,0,0,-4.0226e-06,0,0,0.5009,0.00054461,13.498
946.25,473.96,472.29,47.229,259.98,-315.64,-55.66,37.476,7.7125,-5.5778,409.02,0,0,-9.7972e-06,0,0,0.50088,0.00050899,13.028
823.25,412.33,410.92,41.092,265.08,-315.64,-50.555,32.706,9.3095,-5.4471,355.84,0,0,-1.1826e-05,0,0,0.50086,0.00044283,11.351
655.5,328.3,327.2,32.72,263.59,-315.64,-52.051,53.422,22.113,-5.3205,312.64,0,0,-2.809e-05,0,0,0.50084,0.0003526,9.8926
455.75,228.25,227.5,22.75,267.51,-315.64,-48.13,27.349,3.605,-5.1979,182.38,0,0,-4.5793e-06,0,0,0.50083,0.00024514,5.9331
241.75,121.07,120.68,12.068,275.39,-315.64,-40.248,37.777,5.1968,-5.0792,106.26,0,0,-6.6014e-06,0,0,0.50081,0.00013,3.4812
68.75,34.429,34.321,3.4321,262.66,-303.28,-40.617,0,-0,9.7288,0,-2.5572e-05,0,0,0,0,0.50079,0,-0.17763
1.25,0.62597,0.62403,0.062403,260.39,-288.59,-28.207,0,-0,27.645,0.00034226,0.00032124,0,0,0,0,0.50078,0,-0.7781
0,0,0,0,260.02,-287.98,-27.957,0,-0,27.958,0.00051453,0.00036301,0,0,0,0,0.50076,0,-0.78867
0,0,0,0,259.93,-298.03,-38.103,23.297,-0.24416,15.05,2.4626e-05,0,3.1015e-07,0,0,0,0.50074,0,-0.42456
0,0,0,0,256.36,-308.49,-52.133,50.941,-1.0085,2.1996,0,-2.598e-05,1.2811e-06,0,0,0,0.50073,0,-0.062068
0,0,0,0,251.36,-312.27,-60.908,67.018,-3.8362,-2.2745,0,-0.00033396,4.8731e-06,0,0,0,0.50071,0,0.064146
0,0,0,0,259.4,-312.65,-53.255,55.749,0.15572,-2.6481,0.0014645,0.0014206,0,-1.978e-07,0,0,0.5007,0,0.074744
0,0,0,0,259.75,-304.17,-44.421,32.433,4.4476,7.5389,0,-9.9296e-05,0,-5.6498e-06,0,0,0.50068,0,-0.21269
0,0,0,0,257.19,-307.71,-50.516,54.645,-7.3384,3.2109,0.001311,0.001216,9.3219e-06,0,0,0,0.50067,0,-0.090541
0,0,0,0,262.14,-288.66,-26.527,0.054048,-0.0029834,26.476,0.00038155,0.00037867,3.7898e-09,0,0,0,0.50066,0,-0.74688
0,0,0,0,261.37,-298.08,-36.71,19.668,2.6384,14.403,0,-0.00018592,0,-3.3515e-06,0,0,0.50064,0,-0.40632
56.75,28.411,28.339,2.8339,267.98,-315.64,-47.658,44.305,-0.38127,-6.8177,14.954,0,4.8432e-07,0,0,0,0.50063,3.0472e-05,0.69411
250.5,125.4,125.1,12.51,265.98,-315.64,-49.656,79.068,-4.0336,-6.6548,131.31,0,5.1239e-06,0,0,0,0.50062,0.00013476,4.2448
472,236.28,235.72,23.572,267.66,-315.64,-47.973,103.04,1.1036,-6.4968,261.81,0,0,-1.4019e-06,0,0,0.5006,0.00025399,8.2339
673.75,337.27,336.48,33.648,267.25,-315.64,-48.384,114.85,4.4909,-6.3435,367.44,0,0,-5.7048e-06,0,0,0.50059,0.0003626,11.494
837.75,419.36,418.39,41.839,268.88,-315.64,-46.756,93.837,11.926,-6.1948,429.36,0,0,-1.5149e-05,0,0,0.50058,0.00045089,13.467
952.75,476.92,475.83,47.583,268.45,-315.64,-47.185,78.118,12.05,-6.0505,465.18,0,0,-1.5306e-05,0,0,0.50057,0.0005128,14.636
1011,506.06,504.94,50.494,269.44,-315.64,-46.201,71.848,14.758,-5.9106,488.94,0,0,-1.8747e-05,0,0,0.50056,0.00054417,15.384
1006,503.55,502.45,50.245,272.82,-315.64,-42.819,51.708,11.187,-5.7748,466.51,0,0,-1.421e-05,0,0,0.50054,0.00054149,14.74
942.5,471.75,470.75,47.075,277.49,-315.64,-38.15,44.754,12.299,-5.6432,436.93,0,0,-1.5623e-05,0,0,0.50053,0.00050732,13.813
821.75,411.3,410.45,41.045,278.01,-315.64,-37.627,50.69,12.705,-5.5156,389.65,0,0,-1.6139e-05,0,0,0.50052,0.00044232,12.305
653,326.83,326.17,32.617,279,-315.64,-36.636,5.8693,1.2252,-5.392,258.62,0,0,-1.5564e-06,0,0,0.50051,0.00035148,8.3677
447,223.72,223.28,22.328,279.64,-315.64,-35.997,0,0,-5.2722,159.68,0,-0,-0,0,0,0.5005,0.00024058,5.2831
230.5,115.36,115.14,11.514,281.15,-315.64,-34.484,0,0,-5.1561,63.983,0,-0,-0,0,0,0.50049,0.00012403,2.2752
61.75,30.905,30.845,3.0845,281.19,-310.25,-29.066,0,0,1.3047,0,-0.00015712,-0,-0,0,0,0.50048,0,0.050204
1.25,0.62559,0.62441,0.062441,278.83,-296.86,-18.024,0,0,17.463,0.00032041,0.0002738,-0,-0,0,0,0.50047,0,-0.49085
0,0,0,0,274.62,-315.64,-41.022,48.837,3.4357,-5.3246,5.927,0,0,-4.3644e-06,0,0,0.50046,0,0.3174
0,0,0,0,275.47,-315.64,-40.171,67.001,9.9934,-5.2075,31.616,0,0,-1.2695e-05,0,0,0.50045,0,1.0388
0,0,0,0,272.24,-315.64,-43.398,102.36,31.923,-5.0939,85.794,0,0,-4.0551e-05,0,0,0.50044,0,2.5639
0,0,0,0,268.6,-315.64,-47.035,126.76,44.919,-4.9837,119.66,0,0,-5.706e-05,0,0,0.50043,0,3.5162
0,0,0,0,266.26,-315.64,-49.381,123.95,45.787,-4.8767,115.48,0,0,-5.8163e-05,0,0,0.50042,0,3.3952
0,0,0,0,265.16,-315.64,-50.477,97.531,36.745,-4.7729,79.026,0,0,-4.6676e-05,0,0,0.50041,0,2.3639
0,0,0,0,272.52,-315.64,-43.116,144.25,55.237,-4.6721,151.7,0,0,-7.0167e-05,0,0,0.50041,0,4.4113
0,0,0,0,273.57,-315.64,-42.064,151.7,63.99,-4.5742,169.05,0,0,-8.1285e-05,0,0,0.5004,0,4.8979
0,0,0,0,267.22,-315.64,-48.413,91.707,38.207,-4.4791,77.022,0,0,-4.8534e-05,0,0,0.50039,0,2.2991
47.5,23.768,23.732,2.3732,269.2,-315.64,-46.434,112.44,45.575,-4.3868,128.55,0,0,-5.7893e-05,0,0,0.50038,2.5506e-05,3.8171
245.5,122.84,122.66,12.266,275.2,-315.64,-40.438,44.507,15.843,-4.2971,126.01,0,0,-2.0125e-05,0,0,0.50037,0.00013213,4.0218
468.75,234.55,234.2,23.42,278.48,-315.64,-37.161,56.749,18.82,-4.2097,244.98,0,0,-2.3906e-05,0,0,0.50037,0.00025236,7.6903
673.25,336.87,336.38,33.638,277.89,-315.64,-37.749,34.077,9.0325,-4.1246,303.98,0,0,-1.1474e-05,0,0,0.50036,0.0003625,9.6405
843,421.8,421.2,42.12,281.71,-315.64,-33.929,12.929,3.0665,-4.0418,357.11,0,0,-3.8953e-06,0,0,0.50035,0.00045392,11.376
851.5,426.04,425.46,42.546,281.18,-315.64,-34.459,6.189,2.1115,-3.9611,352.79,0,0,-2.6822e-06,0,0,0.50034,0.0004585,11.264
699,349.74,349.26,34.926,283.69,-315.64,-31.95,0.52671,0.21029,-3.8826,279.24,0,0,-2.6713e-07,0,0,0.50034,0.00037638,8.9721
1022.5,511.59,510.91,51.091,280.22,-315.64,-35.419,9.925,4.0963,-3.8065,434.62,0,0,-5.2035e-06,0,0,0.50033,0.00055061,13.809
944.75,472.68,472.07,47.207,285.44,-315.64,-30.192,1.2098,0.60165,-3.7322,392.75,0,0,-7.6426e-07,0,0,0.50032,0.00050875,12.516
823.25,411.89,411.36,41.136,269.42,-315.64,-46.217,73.714,39.282,-3.6599,433.35,0,0,-4.99e-05,0,0,0.50032,0.00044331,13.488
657.5,328.95,328.55,32.855,265.89,-315.64,-49.75,63.694,32.085,-3.5898,338.13,0,0,-4.0757e-05,0,0,0.50031,0.00035405,10.567
421,210.63,210.37,21.037,262.98,-315.64,-52.66,80.408,55.522,-3.5217,269.08,0,0,-7.053e-05,0,0,0.5003,0.00022668,8.2836
227.75,113.94,113.81,11.381,262.84,-315.64,-52.793,77.733,52.648,-3.4556,176.56,0,0,-6.6878e-05,0,0,0.5003,0.00012259,5.3992
27.75,13.883,13.867,1.3867,262.97,-315.64,-52.671,38.56,26.92,-3.5018,21.787,0,0,-3.4196e-05,0,0,0.50029,1.4873e-05,0.75251
0.5,0.25014,0.24986,0.024986,260.42,-315.64,-55.218,68.972,44.382,-3.4365,54.925,0,0,-5.6378e-05,0,0,0.50028,1.9623e-07,1.6471
0,0,0,0,259.25,-313.85,-54.595,38.83,16.97,-1.2053,0,-0.00014142,0,-2.1556e-05,0,0,0.50028,0,0.033977
0,0,0,0,257.99,-315.64,-57.65,47.438,16.43,-3.3495,2.8688,0,0,-2.087e-05,0,0,0.50027,0,0.17542
0,0,0,0,258.36,-302.02,-43.657,19.808,10.384,13.465,0,-0.00016861,0,-1.3191e-05,0,0,0.50027,0,-0.37985
0,0,0,0,257.4,-288.2,-30.804,0,0,30.805,0.00036918,0.00036863,-0,-0,0,0,0.50026,0,-0.86898
0,0,0,0,251.23,-285.29,-34.059,0,0,34.058,0,-0.00015489,-0,-0,0,0,0.50026,0,-0.96078
0,0,0,0,255.03,-286.68,-31.653,0,0,31.652,0,-0.00013153,-0,-0,0,0,0.50025,0,-0.89292
0,0,0,0,252.77,-302.23,-49.464,35.017,3.1573,11.289,0,-0.00028566,0,-4.0107e-06,0,0,0.50025,0,-0.31848
0,0,0,0,255.38,-311.49,-56.115,52.95,3.4977,-0.33149,0.00084738,0.00074885,0,-4.4431e-06,0,0,0.50024,0,0.009375
0,0,0,0,257.22,-315.64,-58.415,51.222,17.905,-5.3369,5.3749,0,0,-2.2744e-05,0,0,0.50024,0,0.30218
19.75,9.8796,9.8704,0.98704,256,-315.64,-59.639,39.878,19.084,-5.2165,2.9898,0,0,-2.4243e-05,0,0,0.50023,1.0566e-05,0.25934
141.5,70.782,70.718,7.0718,255.29,-315.64,-60.35,37.176,8.8194,-5.0998,44.192,0,0,-1.1203e-05,0,0,0.50023,7.615e-05,1.59
356,178.08,177.92,17.792,256.7,-315.64,-58.942,46.173,8.3601,-4.9866,150.73,0,0,-1.062e-05,0,0,0.50022,0.0001917,4.8947
741,370.66,370.34,37.034,256.48,-315.64,-59.159,25.547,-1.4494,-4.8767,293.37,0,1.8411e-06,0,0,0,0.50022,0.0003991,9.4581
843.75,422.05,421.7,42.17,257.84,-315.64,-57.801,39.219,-1.5502,-4.7698,354.62,0,1.9692e-06,0,0,0,0.50021,0.00045445,11.328
943.75,472.07,471.68,47.168,262.62,-315.64,-53.016,20.297,1.6092,-4.6661,388.73,0,0,-2.0441e-06,0,0,0.50021,0.00050832,12.428
998.75,499.58,499.17,49.917,263.91,-315.64,-51.731,27.516,5.8158,-4.5654,426.29,0,0,-7.3877e-06,0,0,0.5002,0.00053796,13.562
992.75,496.57,496.18,49.618,261.86,-315.64,-53.779,42.268,8.8761,-4.4677,439.46,0,0,-1.1275e-05,0,0,0.5002,0.00053473,13.923
932.75,466.56,466.19,46.619,262.27,-315.64,-53.367,28.626,9.7489,-4.3729,400.21,0,0,-1.2384e-05,0,0,0.50019,0.00050241,12.728
813,406.66,406.34,40.634,265.9,-315.64,-49.741,28.315,9.4947,-4.281,349.5,0,0,-1.2061e-05,0,0,0.50019,0.0004379,11.126
643.25,321.75,321.5,32.15,266.27,-315.64,-49.368,29.227,13.542,-4.1918,278.56,0,0,-1.7202e-05,0,0,0.50019,0.00034646,8.8834
440,220.08,219.92,21.992,265.77,-315.64,-49.862,16.358,7.1699,-4.1054,167.49,0,0,-9.1079e-06,0,0,0.50018,0.00023697,5.461
226.75,113.42,113.33,11.333,272.61,-315.64,-43.023,10.768,4.1561,-4.0217,69.88,0,0,-5.2795e-06,0,0,0.50018,0.00012208,2.4045
59.25,29.635,29.615,2.9615,274.46,-307.6,-33.142,0.41167,0.20621,5.8717,0.00028116,0.00018184,0,-2.6194e-07,0,0,0.50018,0,-0.08209
0.75,0.37513,0.37487,0.037487,277.56,-296.97,-19.411,0,0,19.074,0,-9.8062e-06,-0,-0,0,0,0.50017,0,-0.537
0,0,0,0,273.77,-313.11,-39.34,31.48,9.1484,-1.2874,0.0008292,0.00054976,0,-1.1621e-05,0,0,0.50017,0,0.036341
0,0,0,0,273.44,-310.33,-36.898,27.747,7.0162,2.1344,0,-4.8931e-05,0,-8.9126e-06,0,0,0.50016,0,-0.060223
0,0,0,0,271.07,-313.95,-42.885,39.834,5.3577,-2.3068,0,-3.3073e-05,0,-6.8058e-06,0,0,0.50016,0,0.065074
0,0,0,0,267.77,-315.64,-47.869,61.085,-2.5904,-4.2911,6.3343,0,3.2906e-06,0,0,0,0.50016,0,0.29974
0,0,0,0,262.44,-315.64,-53.195,91.813,-13.589,-4.2019,20.827,0,1.7262e-05,0,0,0,0.50015,0,0.70607
0,0,0,0,262.69,-315.64,-52.942,90.518,-11.044,-4.1154,22.418,0,1.4029e-05,0,0,0,0.50015,0,0.74849
0,0,0,0,263.37,-315.64,-52.27,109.57,-7.5094,-4.0314,45.761,0,9.5391e-06,0,0,0,0.50015,0,1.4046
0,0,0,0,263.04,-315.64,-52.596,68.414,2.4572,-3.9499,14.324,0,0,-3.1213e-06,0,0,0.50015,0,0.51551
0,0,0,0,260.84,-311.54,-50.704,39.82,9.7747,1.1076,0,-0.00035836,0,-1.2417e-05,0,0,0.50014,0,-0.031287
48,24.007,23.993,2.3993,261.48,-315.64,-54.16,49.328,10.518,-3.8817,23.398,0,0,-1.3361e-05,0,0,0.50014,2.5788e-05,0.83723
241,120.53,120.47,12.047,267.22,-315.64,-48.413,39.942,9.4597,-3.8043,105.6,0,0,-1.2017e-05,0,0,0.50014,0.00012977,3.4262
465.75,232.94,232.81,23.281,270,-315.64,-45.64,55.857,19.035,-3.7291,235.05,0,0,-2.4179e-05,0,0,0.50013,0.00025086,7.3927
670.5,335.34,335.16,33.516,268.03,-315.64,-47.609,76.955,28.197,-3.6558,355.53,0,0,-3.5819e-05,0,0,0.50013,0.00036118,11.078
836.5,418.36,418.14,41.814,266.08,-315.64,-49.558,79.815,28.251,-3.5844,431.25,0,0,-3.5887e-05,0,0,0.50013,0.00045062,13.446
953.75,476.99,476.76,47.676,266.57,-315.64,-49.07,70.186,21.286,-3.515,467.97,0,0,-2.7039e-05,0,0,0.50012,0.0005138,14.645
1012,506.12,505.88,50.588,272.8,-315.64,-42.842,87.471,24.776,-3.4473,521.25,0,0,-3.1473e-05,0,0,0.50012,0.00054518,16.229
1006,503.12,502.88,50.288,276.93,-315.64,-38.707,88.912,26.717,-3.3816,526.13,0,0,-3.3938e-05,0,0,0.50012,0.00054195,16.356
939.5,469.86,469.64,46.964,276.53,-315.64,-39.106,42.561,11.207,-3.3176,434.02,0,0,-1.4237e-05,0,0,0.50012,0.00050613,13.662
818.5,409.34,409.16,40.916,276.61,-315.64,-39.026,0,0,-3.2555,325.96,0,-0,-0,0,0,0.50011,0.00044093,10.441
647.75,323.95,323.8,32.38,275.01,-315.64,-40.622,5.4195,1.1803,-3.1952,254.21,0,0,-1.4993e-06,0,0,0.50011,0.00034894,8.1746
440.25,220.17,220.08,22.008,280.88,-315.64,-34.76,19.874,5.7483,-3.1366,185.8,0,0,-7.302e-06,0,0,0.50011,0.00023714,5.9505
225.25,112.65,112.6,11.26,280.64,-315.64,-34.998,0,0,-3.0799,63.263,0,-0,-0,0,0,0.50011,0.00012129,2.1891
57.25,28.631,28.619,2.8619,284.88,-312.02,-27.132,0,0,1.3751,0.00054873,0.0004851,-0,-0,0,0,0.5001,0,0.041957
0.75,0.37508,0.37492,0.037492,279.39,-298.22,-18.826,0.010463,0.0047387,18.474,0.00057962,0.00038223,0,-6.0195e-09,0,0,0.5001,0,-0.52007
0,0,0,0,274.36,-303.16,-28.804,11.459,5.3983,11.947,0.00033259,0.00023823,0,-6.8574e-06,0,0,0.5001,0,-0.337
0,0,0,0,268.72,-314.84,-46.124,35.17,13.567,-2.6128,0,-0.00019249,0,-1.7234e-05,0,0,0.5001,0,0.073693
0,0,0,0,276.23,-315.64,-39.402,39.088,15.077,-3.5253,11.238,0,0,-1.9152e-05,0,0,0.5001,0,0.41646
0,0,0,0,271.03,-315.64,-44.608,50.421,18.658,-3.4566,21.015,0,0,-2.3701e-05,0,0,0.50009,0,0.69033
0,0,0,0,266.58,-315.64,-49.053,66.503,17.422,-3.3898,31.482,0,0,-2.2131e-05,0,0,0.50009,0,0.98373
0,0,0,0,269.98,-315.64,-45.652,115.84,33.106,-3.325,99.973,0,0,-4.2054e-05,0,0,0.50009,0,2.914
0,0,0,0,277.43,-315.64,-38.205,127.11,32.367,-3.262,118.01,0,0,-4.1116e-05,0,0,0.50009,0,3.4211
0,0,0,0,276.39,-315.64,-39.25,138.59,43.86,-3.2008,140,0,0,-5.5715e-05,0,0,0.50009,0,4.0397
0,0,0,0,273.74,-315.64,-41.899,127.14,42.152,-3.1412,124.25,0,0,-5.3545e-05,0,0,0.50008,0,3.5936
40.75,20.378,20.372,2.0372,272.6,-315.64,-43.033,119.47,36.236,-3.0834,127.93,0,0,-4.603e-05,0,0,0.50008,2.1884e-05,3.7533
229.75,114.89,114.86,11.486,273.89,-315.64,-41.747,102.39,27.76,-3.0271,188.75,0,0,-3.5263e-05,0,0,0.50008,0.00012372,5.734
452.25,226.16,226.09,22.609,286.38,-315.64,-29.254,94.913,30.919,-2.9722,297.09,0,0,-3.9276e-05,0,0,0.50008,0.00024362,9.1023
657.5,328.8,328.7,32.87,277.82,-315.64,-37.817,83.146,15.551,-2.9186,353.79,0,0,-1.9754e-05,0,0,0.50008,0.00035421,10.99
822,411.06,410.94,41.094,279.03,-315.64,-36.607,77.365,14.478,-2.8664,422.21,0,0,-1.8391e-05,0,0,0.50007,0.00044285,13.151
938.75,469.44,469.31,46.931,281.19,-315.64,-34.448,59.6,8.7657,-2.8154,453.48,0,0,-1.1135e-05,0,0,0.50007,0.00050577,14.196
998,499.07,498.93,49.893,284.92,-315.64,-30.714,62.398,26.872,-2.7656,504.83,0,0,-3.4135e-05,0,0,0.50007,0.00053769,15.726
993.25,496.69,496.56,49.656,289.51,-315.64,-26.122,39.97,28.503,-2.7172,486.53,0,0,-3.6207e-05,0,0,0.50007,0.00053514,15.202
932.5,466.31,466.19,46.619,286.54,-315.64,-29.099,47.911,34.096,-2.6701,469.81,0,0,-4.3311e-05,0,0,0.50007,0.0005024,14.644
818.25,409.18,409.07,40.907,280.64,-315.64,-34.993,73.964,51.491,-2.6242,456,0,0,-6.5409e-05,0,0,0.50007,0.00044084,14.092
654,327.04,326.96,32.696,271.35,-315.64,-44.286,102.44,86.968,-2.5797,436.8,0,0,-0.00011047,0,0,0.50006,0.00035234,13.317
450,225.03,224.97,22.497,265.66,-315.64,-49.978,105.44,49.384,-2.5364,304.79,0,0,-6.2732e-05,0,0,0.50006,0.00024241,9.3042
235.25,117.64,117.61,11.761,270.96,-315.64,-44.68,97.383,27.088,-2.4944,183.15,0,0,-3.441e-05,0,0,0.50006,0.00012669,5.5686
60.25,30.129,30.121,3.0121,264.95,-315.64,-50.688,95.917,46.271,-2.4537,116.16,0,0,-5.8777e-05,0,0,0.50006,3.2393e-05,3.4309
