SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
0,0,0,0,301.61,-315.64,-14.028,30.729,-11.798,-1.1323,3.7708,0,1.4987e-05,0,0,0,0.3,0,0.13831
0,0,0,0,303.29,-315.64,-12.345,36.969,-18.631,-1.1151,4.8775,0,2.3667e-05,0,0,0,0.3,0,0.16905
0,0,0,0,303.49,-315.64,-12.148,34.237,-16.096,-1.0984,4.8946,0,2.0447e-05,0,0,0,0.3,0,0.16906
0,0,0,0,303.77,-315.64,-11.869,33.72,-9.8434,-1.0821,10.925,0,1.2504e-05,0,0,0,0.3,0,0.33872
0,0,0,0,305.12,-315.64,-10.521,44.802,-10.271,-1.0662,22.944,0,1.3048e-05,0,0,0,0.3,0,0.67732
0,0,0,0,305.25,-315.64,-10.389,50.357,-9.1436,-1.0506,29.774,0,1.1615e-05,0,0,0,0.3,0,0.86954
3.702,1.1106,2.5914,0.51828,305.73,-315.64,-9.9018,43.522,-7.5147,-1.0355,27.143,0,9.5458e-06,0,0,0,0.3,5.5025e-06,0.80952
36.66,10.998,25.662,5.1324,305.75,-315.64,-9.8859,46.938,-9.4092,-1.0206,47.152,0,1.1952e-05,0,0,0,0.3,5.5236e-05,1.5037
97.5,29.25,68.25,13.65,306.02,-315.64,-9.6131,50.476,-7.3252,-1.0061,87.132,0,9.3052e-06,0,0,0,0.3,0.00014704,2.8714
233.8,70.14,163.66,32.732,305.87,-315.64,-9.7649,56.572,14.895,-0.99177,191.64,0,0,-1.8921e-05,0,0,0.3,0.00035272,6.3574
200.5,60.15,140.35,28.07,306.6,-315.64,-9.0383,63.503,-3.3881,-0.97756,162.38,0,4.3039e-06,0,0,0,0.3,0.00030247,5.4001
233.5,70.05,163.45,32.69,307.53,-315.64,-8.1063,71.694,-6.3493,-0.96373,187.03,0,8.0655e-06,0,0,0,0.3,0.00035226,6.2255
287.5,86.25,201.25,40.25,307.99,-315.64,-7.6515,71.003,-2.6246,-0.95017,220.78,0,3.334e-06,0,0,0,0.3,0.00043375,7.3903
317.7,95.31,222.39,44.478,308.97,-315.64,-6.6636,75.441,0.82495,-0.93682,246.58,0,0,-1.0479e-06,0,0,0.3,0.00047932,8.237
291.3,87.39,203.91,40.782,310.93,-315.64,-4.7042,99.344,-2.5931,-0.92371,254.25,0,3.294e-06,0,0,0,0.3,0.00043948,8.3489
247.9,74.37,173.53,34.706,312.63,-315.64,-3.0096,106.86,6.6668,-0.91095,248.43,0,0,-8.4688e-06,0,0,0.3,0.00037399,8.0128
370.9,111.27,259.63,51.926,313.71,-315.64,-1.9234,95.537,3.283,-0.89854,303.7,0,0,-4.1704e-06,0,0,0.3,0.0005596,10.057
552.3,165.69,386.61,77.322,315.53,-315.64,-0.10262,128.18,-4.8546,-0.8862,431.63,0,6.1667e-06,0,0,0,0.3,0.00083333,14.382
556.5,166.95,389.55,77.91,316.23,-315.64,0.5925,109.42,2.5541,-0.87383,423.33,0,0,-3.2444e-06,0,0,0.3,0.00083966,14.165
350.3,105.09,245.21,49.042,316.07,-315.64,0.43297,90.011,5.6065,-0.86172,291.36,0,0,-7.1218e-06,0,0,0.3,0.00052851,9.6268
180.2,54.06,126.14,25.228,315.54,-315.64,-0.099824,111.57,-1.1463,-0.85022,210.38,0,1.4561e-06,0,0,0,0.3,0.00027183,6.6705
51.57,15.471,36.099,7.2198,319.03,-315.64,3.3906,48.004,-0.55287,-0.83925,78.882,0,7.023e-07,0,0,0,0.3,7.7734e-05,2.4526
1.462,0.4386,1.0234,0.20468,317.68,-315.64,2.0483,64.091,-0.00249,-0.82872,66.127,0,3.1631e-09,0,0,0,0.3,2.1224e-06,1.8946
0,0,0,0,336.61,-315.64,20.973,63.44,-7.9276,-0.8185,75.667,0,1.007e-05,0,0,0,0.3,0,2.1576
0,0,0,0,335.31,-315.64,19.67,115.27,-3.5094,-0.80849,130.62,0,4.458e-06,0,0,0,0.3,0,3.7075
0,0,0,0,335.11,-315.64,19.477,95.507,-4.3856,-0.79869,109.8,0,5.571e-06,0,0,0,0.3,0,3.12
0,0,0,0,335.35,-315.64,19.718,46.903,-4.02,-0.78909,61.812,0,5.1066e-06,0,0,0,0.3,0,1.766
0,0,0,0,337.38,-315.64,21.746,46.467,-2.6584,-0.77969,64.775,0,3.3769e-06,0,0,0,0.3,0,1.8493
0,0,0,0,338.4,-315.64,22.764,17.776,-1.4885,-0.77047,38.281,0,1.8908e-06,0,0,0,0.3,0,1.1016
0,0,0,0,335.79,-315.64,20.152,24.253,-0.38964,-0.76143,43.254,0,4.9495e-07,0,0,0,0.3,0,1.2416
9.46,2.838,6.622,1.3244,332.76,-315.64,17.124,55.729,7.8635,-0.75258,85.262,0,0,-9.9889e-06,0,0,0.3,1.4191e-05,2.4638
71.78,21.534,50.246,10.049,335.11,-315.64,19.477,64.865,9.3491,-0.74387,133.14,0,0,-1.1876e-05,0,0,0.3,0.00010823,4.0604
179.8,53.94,125.86,25.172,333.72,-315.64,18.083,67.325,16.27,-0.73524,201.63,0,0,-2.0667e-05,0,0,0.3,0.00027123,6.4188
213,63.9,149.1,29.82,326.44,-315.64,10.8,21.428,6.5624,-0.72659,157.34,0,0,-8.3361e-06,0,0,0.3,0.00032133,5.3003
190.4,57.12,133.28,26.656,328.71,-315.64,13.072,16.815,1.6928,-0.71805,137.49,0,0,-2.1503e-06,0,0,0.3,0.00028723,4.6506
297.6,89.28,208.32,41.664,342.25,-315.64,26.612,13.832,1.2318,-0.70972,207.62,0,0,-1.5647e-06,0,0,0.3,0.00044899,7.0523
363.1,108.93,254.17,50.834,335.4,-315.64,19.766,20.672,0.98172,-0.70137,244.05,0,0,-1.2471e-06,0,0,0.3,0.00054783,8.3385
277,83.1,193.9,38.78,335.21,-315.64,19.574,12.961,0.27598,-0.69307,187.24,0,0,-3.5058e-07,0,0,0.3,0.0004179,6.3954
227.5,68.25,159.25,31.85,343.87,-315.64,28.229,42.711,1.8845,-0.68508,199.54,0,0,-2.3939e-06,0,0,0.3,0.00034321,6.5467
290.1,87.03,203.07,40.614,340.25,-315.64,24.611,16.987,1.112,-0.67732,204.49,0,0,-1.4125e-06,0,0,0.3,0.00043767,6.9334
211.9,63.57,148.33,29.666,337.82,-315.64,22.182,33.973,3.2523,-0.6696,177.4,0,0,-4.1313e-06,0,0,0.3,0.00031967,5.8602
115.1,34.53,80.57,16.114,340.59,-315.64,24.952,36.907,4.7827,-0.66216,130.44,0,0,-6.0754e-06,0,0,0.3,0.0001736,4.1528
85.6,25.68,59.92,11.984,341.71,-315.64,26.074,0,0,-0.65501,73.355,0,-0,-0,0,0,0.3,0.00012909,2.4259
65.02,19.506,45.514,9.1028,330.66,-315.64,15.022,23.964,4.6923,-0.64804,79.441,0,0,-5.9606e-06,0,0,0.3,9.803e-05,2.5161
36.07,10.821,25.249,5.0498,324.98,-315.64,9.3385,23.459,4.6689,-0.64124,57.025,0,0,-5.9309e-06,0,0,0.3,5.4345e-05,1.7692
7.805,2.3415,5.4635,1.0927,324.83,-315.64,9.1973,21.844,11.339,-0.6346,46.117,0,0,-1.4404e-05,0,0,0.3,1.1694e-05,1.3497
0.584,0.1752,0.4088,0.08176,326.44,-315.64,10.8,16.972,9.1622,-0.62813,36.633,0,0,-1.1639e-05,0,0,0.3,7.975e-07,1.0534
0,0,0,0,316.32,-315.64,0.68264,10.891,5.5467,-0.62178,16.498,0,0,-7.0459e-06,0,0,0.3,0,0.48295
0.447,0.1341,0.3129,0.06258,309.62,-315.64,-6.0127,16.999,9.2206,-0.61555,19.842,0,0,-1.1713e-05,0,0,0.3,5.9077e-07,0.57886
0.531,0.1593,0.3717,0.07434,310.17,-315.64,-5.4658,14.551,8.7589,-0.60941,17.532,0,0,-1.1126e-05,0,0,0.3,7.1753e-07,0.51386
0.457,0.1371,0.3199,0.06398,310.66,-315.64,-4.9732,15.455,11.045,-0.60338,21.18,0,0,-1.4031e-05,0,0,0.3,6.0586e-07,0.61631
1.157,0.3471,0.8099,0.16198,313.15,-315.64,-2.4856,14.876,12.772,-0.59746,25.213,0,0,-1.6225e-05,0,0,0.3,1.6622e-06,0.73267
1.297,0.3891,0.9079,0.18158,312.39,-315.64,-3.2433,19.324,16.435,-0.59163,32.65,0,0,-2.0877e-05,0,0,0.3,1.8734e-06,0.94286
1.431,0.4293,1.0017,0.20034,321.23,-315.64,5.5917,12.169,10.665,-0.5859,28.641,0,0,-1.3548e-05,0,0,0.3,2.0756e-06,0.83012
7.435,2.2305,5.2045,1.0409,331.09,-315.64,15.453,0.48804,0.34826,-0.58027,19.873,0,0,-4.4239e-07,0,0,0.3,1.1136e-05,0.60634
27.29,8.187,19.103,3.8206,334.87,-315.64,19.231,0,0,-0.57471,33.939,0,-0,-0,0,0,0.3,4.1096e-05,1.0814
68.8,20.64,48.16,9.632,335.15,-315.64,19.512,0.27623,0.14325,-0.56922,57.89,0,0,-1.8197e-07,0,0,0.3,0.00010373,1.9208
147.6,44.28,103.32,20.664,339.32,-315.64,23.686,0,0,-0.56375,105.78,0,-0,-0,0,0,0.3,0.00022264,3.5828
177.3,53.19,124.11,24.822,330.92,-315.64,15.285,2.9458,1.7703,-0.55823,118.73,0,0,-2.2488e-06,0,0,0.3,0.00026746,4.0653
180.4,54.12,126.28,25.256,325.92,-315.64,10.284,46.765,24.82,-0.55276,182.34,0,0,-3.1529e-05,0,0,0.3,0.00027214,5.8718
237.8,71.34,166.46,33.292,329.11,-315.64,13.478,12.719,7.0423,-0.54738,165.86,0,0,-8.9457e-06,0,0,0.3,0.00035875,5.6334
516.3,154.89,361.41,72.282,342.39,-315.64,26.749,6.2847,3.3576,-0.54198,324.98,0,0,-4.2651e-06,0,0,0.3,0.000779,11.222
503.1,150.93,352.17,70.434,344.65,-315.64,29.013,0,0,-0.53622,310.21,0,-0,-0,0,0,0.3,0.00075909,10.753
504.7,151.41,353.29,70.658,344.21,-315.64,28.572,0,0,-0.53057,310.67,0,-0,-0,0,0,0.3,0.0007615,10.772
358.5,107.55,250.95,50.19,341.68,-315.64,26.043,26.161,13.775,-0.52502,266.21,0,0,-1.7499e-05,0,0,0.3,0.00054089,8.9405
287,86.1,200.9,40.18,338.83,-315.64,23.19,26.838,11.408,-0.51981,221.64,0,0,-1.4491e-05,0,0,0.3,0.00043299,7.4004
343.4,103.02,240.38,48.076,338.59,-315.64,22.955,40.954,10.017,-0.5148,265.72,0,0,-1.2724e-05,0,0,0.3,0.0005181,8.8665
261.7,78.51,183.19,36.638,343.46,-315.64,27.827,27.854,2.6208,-0.50978,204.34,0,0,-3.3292e-06,0,0,0.3,0.00039482,6.8124
117.6,35.28,82.32,16.464,325.2,-315.64,9.5622,62.219,6.9573,-0.50498,144.09,0,0,-8.8378e-06,0,0,0.3,0.00017737,4.5434
25.88,7.764,18.116,3.6232,319.58,-315.64,3.9422,51.544,13.127,-0.50049,82.605,0,0,-1.6675e-05,0,0,0.3,3.8969e-05,2.4466
0,0,0,0,322.42,-315.64,6.785,50.042,17.886,-0.49622,74.217,0,0,-2.2721e-05,0,0,0.3,0,2.1076
0,0,0,0,301.25,-315.64,-14.383,16.48,8.4289,-0.49207,10.034,0,0,-1.0707e-05,0,0,0.3,0,0.29694
0.594,0.1782,0.4158,0.08316,305.77,-315.64,-9.865,35.92,15.638,-0.48797,41.538,0,0,-1.9865e-05,0,0,0.3,8.1259e-07,1.1879
0,0,0,0,304.46,-315.64,-11.174,61.707,23.859,-0.48392,73.908,0,0,-3.0308e-05,0,0,0.3,0,2.0986
0,0,0,0,297.65,-315.64,-17.982,71.573,26.225,-0.47994,79.337,0,0,-3.3313e-05,0,0,0.3,0,2.2516
0,0,0,0,298.56,-315.64,-17.081,56.149,13.85,-0.47601,52.442,0,0,-1.7594e-05,0,0,0.3,0,1.4928
0,0,0,0,299.83,-315.64,-15.806,53.198,12.452,-0.47213,49.372,0,0,-1.5818e-05,0,0,0.3,0,1.4061
0,0,0,0,302.31,-315.64,-13.323,61.756,12.623,-0.46832,60.588,0,0,-1.6035e-05,0,0,0.3,0,1.7224
12.42,3.726,8.694,1.7388,303.22,-315.64,-12.413,25.356,4.1152,-0.46455,23.549,0,0,-5.2275e-06,0,0,0.3,1.8658e-05,0.72646
134.8,40.44,94.36,18.872,299.76,-315.64,-15.872,72.967,8.983,-0.46081,141.11,0,0,-1.1411e-05,0,0,0.3,0.00020333,4.5259
326.8,98.04,228.76,45.752,296.41,-315.64,-19.23,68.516,6.3757,-0.45691,238.21,0,0,-8.099e-06,0,0,0.3,0.00049305,8.0235
358.3,107.49,250.81,50.162,297.24,-315.64,-18.395,64.058,7.702,-0.45275,253.56,0,0,-9.7838e-06,0,0,0.3,0.00054058,8.5807
288.5,86.55,201.95,40.39,299.42,-315.64,-16.217,64.727,9.3531,-0.4486,218.97,0,0,-1.1881e-05,0,0,0.3,0.00043526,7.3292
285.1,85.53,199.57,39.914,300.49,-315.64,-15.145,71.547,14.423,-0.44464,230.04,0,0,-1.8321e-05,0,0,0.3,0.00043013,7.6277
399.5,119.85,279.65,55.93,298.95,-315.64,-16.689,53.374,11.879,-0.44073,271.84,0,0,-1.509e-05,0,0,0.3,0.00060275,9.2588
764.9,229.47,535.43,107.09,304.88,-315.64,-10.753,122.64,24.966,-0.4367,564.76,0,0,-3.1714e-05,0,0,0.3,0.0011541,18.965
542.9,162.87,380.03,76.006,307.86,-315.64,-7.776,171.7,32.982,-0.43212,500.49,0,0,-4.1896e-05,0,0,0.3,0.00081914,16.275
250.6,75.18,175.42,35.084,310.25,-315.64,-5.3878,164.17,26.7,-0.42799,325.39,0,0,-3.3917e-05,0,0,0.3,0.00037807,10.181
276,82.8,193.2,38.64,306.67,-315.64,-8.9638,65.452,13.955,-0.4244,224.58,0,0,-1.7727e-05,0,0,0.3,0.0004164,7.4373
513.5,154.05,359.45,71.89,305.96,-315.64,-9.6746,134.19,27.548,-0.42083,439.2,0,0,-3.4994e-05,0,0,0.3,0.00077478,14.43
438.5,131.55,306.95,61.39,303.98,-315.64,-11.656,116.75,30.19,-0.41691,380.43,0,0,-3.835e-05,0,0,0.3,0.0006616,12.475
265.7,79.71,185.99,37.198,302.71,-315.64,-12.924,101.14,28.885,-0.41317,265.48,0,0,-3.6692e-05,0,0,0.3,0.00040085,8.5502
125.1,37.53,87.57,17.514,299.35,-315.64,-16.29,73.538,24.081,-0.40978,150.98,0,0,-3.059e-05,0,0,0.3,0.00018869,4.7646
30.07,9.021,21.049,4.2098,297.29,-315.64,-18.351,61.47,21.533,-0.40666,81.084,0,0,-2.7354e-05,0,0,0.3,4.5291e-05,2.4176
0,0,0,0,299.79,-315.64,-15.847,87.129,25.413,-0.40375,96.291,0,0,-3.2281e-05,0,0,0.3,0,2.7277
0,0,0,0,255.49,-315.64,-60.146,87.69,23.29,-0.40092,50.433,0,0,-2.9585e-05,0,0,0.3,0,1.434
0,0,0,0,256.15,-315.64,-59.487,92.881,27.123,-0.39813,60.119,0,0,-3.4454e-05,0,0,0.3,0,1.7072
0,0,0,0,251.61,-312.06,-60.449,40.95,14.947,4.5535,0.0012182,0.0010209,0,-1.8987e-05,0,0,0.3,0,-0.12842
0,0,0,0,253.53,-308.11,-54.583,30.371,14.234,9.9791,0.00038901,7.8168e-05,0,-1.8081e-05,0,0,0.30005,0,-0.2815
0,0,0,0,247.22,-315.64,-68.413,59.42,9.7307,-0.67681,0.060825,0,0,-1.2361e-05,0,0,0.3001,0,0.020809
0,0,0,0,245.32,-315.64,-70.314,84.177,0.58956,-0.66511,13.787,0,0,-7.4891e-07,0,0,0.30013,0,0.40769
1.03,0.309,0.721,0.1442,246.63,-313.17,-66.54,64.119,-0.90563,2.7508,0.0013803,0.0013196,1.1504e-06,0,0,0,0.3,0,-0.073492
4.764,1.4292,3.3348,0.66696,247.31,-315.64,-68.33,83.278,-5.8734,-0.70666,11.036,0,7.4609e-06,0,0,0,0.3,7.105e-06,0.35008
48.73,14.619,34.111,6.8222,245.84,-315.64,-69.798,90.624,-10.931,-0.69398,36.49,0,1.3886e-05,0,0,0,0.3,7.3449e-05,1.2414
158.6,47.58,111.02,22.204,246.44,-315.64,-69.2,45.659,-5.888,-0.68163,58.705,0,7.4795e-06,0,0,0,0.3,0.00023924,2.3016
694.9,208.47,486.43,97.286,246.06,-315.64,-69.574,29.203,-11.687,-0.66949,336.42,0,1.4846e-05,0,0,0,0.3,0.0010485,12.254
803.6,241.08,562.52,112.5,245.37,-315.64,-70.264,63.065,-26.519,-0.65683,415.64,0,3.3687e-05,0,0,0,0.3,0.0012125,14.917
932,279.6,652.4,130.48,246.36,-315.64,-69.272,37.054,-10.038,-0.64438,479.02,0,1.2751e-05,0,0,0,0.3,0.0014063,17.212
1021,306.3,714.7,142.94,248.31,-315.64,-67.324,21.829,-3.9134,-0.6321,521.72,0,4.9711e-06,0,0,0,0.3,0.0015406,18.768
1056,316.8,739.2,147.84,248.14,-315.64,-67.497,19.783,-1.8615,-0.62004,541.16,0,2.3646e-06,0,0,0,0.3,0.0015934,19.454
798.6,239.58,559.02,111.8,248.59,-315.64,-67.046,44.561,-0.2536,-0.60828,423.87,0,3.2215e-07,0,0,0,0.3,0.001205,15.128
643.6,193.08,450.52,90.104,250.55,-315.64,-65.083,67.733,3.5284,-0.59729,366,0,0,-4.482e-06,0,0,0.3,0.0009711,12.883
502.2,150.66,351.54,70.308,252,-315.64,-63.637,68.932,4.4799,-0.58689,290.42,0,0,-5.6907e-06,0,0,0.3,0.00075773,10.193
406.6,121.98,284.62,56.924,252.99,-315.64,-62.648,55.492,0.10738,-0.57703,220.07,0,0,-1.364e-07,0,0,0.3,0.00061347,7.8302
293.5,88.05,205.45,41.09,254.08,-315.64,-61.554,46.737,-3.5969,-0.56761,145.38,0,4.5691e-06,0,0,0,0.3,0.0004428,5.2762
134.8,40.44,94.36,18.872,253.54,-315.64,-62.092,34.557,-1.2188,-0.55865,46.175,0,1.5482e-06,0,0,0,0.3,0.00020333,1.8507
62.66,18.798,43.862,8.7724,251.75,-310.24,-58.489,15.125,1.3383,6.9364,0.00039043,0.00022505,0,-1.7e-06,0,0,0.3,0,0.051803
10.44,3.132,7.308,0.7308,248.39,-305.74,-57.347,32.619,5.0202,13.131,0.0010324,0.00070773,0,-6.3772e-06,0,0,0.3,0,-0.34978
0,0,0,0,247.29,-308.85,-61.564,50.013,3.048,8.5036,0.00085021,0.00075094,0,-3.8719e-06,0,0,0.30002,0,-0.23986
0,0,0,0,241.89,-306.62,-64.724,47.669,5.5659,11.489,0,-0.0003873,0,-7.0703e-06,0,0,0.30003,0,-0.32411
0,0,0,0,241.02,-302.74,-61.72,37.092,7.867,16.762,0.0010472,0.00074041,0,-9.9934e-06,0,0,0.30005,0,-0.47282
0,0,0,0,240.25,-297.22,-56.968,24.603,8.0118,24.354,0.00088612,0.00059375,0,-1.0177e-05,0,0,0.30008,0,-0.687
0,0,0,0,244.75,-292.93,-48.185,13.506,4.554,30.126,0.00051754,0.00048089,0,-5.7849e-06,0,0,0.30011,0,-0.84982
0,0,0,0,244.93,-301.36,-56.426,32.047,6.9551,17.423,0,-7.4133e-05,0,-8.835e-06,0,0,0.30012,0,-0.49152
0,0,0,0,246.18,-300.23,-54.056,32.235,3.0945,18.726,0,-0.00020643,0,-3.9309e-06,0,0,0.30015,0,-0.52828
0,0,0,0,245.41,-309.88,-64.473,74.536,-14.826,4.7626,0,-0.00029195,1.8833e-05,0,0,0,0.30016,0,-0.13436
3.297,0.98945,2.3076,0.23076,243.87,-290.09,-46.22,10.814,0.28426,33.046,0.00067771,0.0004503,0,-3.6109e-07,0,0,0.30011,0,-0.92568
54.46,16.344,38.116,3.8116,243.01,-305.8,-62.79,23.395,-4.7453,9.836,0.00019758,0,6.0279e-06,0,0,0,0.30011,0,-0.16994
381.5,114.48,267.02,26.702,245.17,-315.64,-70.471,0,-0,-4.0205,165.82,0,0,0,0,0,0.30009,0.00028772,5.5445
690.6,207.18,483.42,96.684,246.32,-315.64,-69.317,10.675,-4.5075,-3.9052,319.68,0,5.7259e-06,0,0,0,0.3,0.001042,11.856
744.8,223.44,521.36,104.27,246.43,-315.64,-69.211,28.626,-12.376,-3.7934,360.33,0,1.5721e-05,0,0,0,0.3,0.0011238,13.213
475.8,142.74,333.06,66.612,248.27,-315.64,-67.369,19.713,-9.2281,-3.6856,205.88,0,1.1722e-05,0,0,0,0.3,0.00071789,7.7908
802.3,240.69,561.61,112.32,251.18,-315.64,-64.458,2.3871,-0.82566,-3.582,382.81,0,1.0488e-06,0,0,0,0.3,0.0012106,14.069
1047,314.1,732.9,146.58,253.16,-315.64,-62.479,17.452,-5.0046,-3.4816,532.81,0,6.3573e-06,0,0,0,0.3,0.0015798,19.263
1045,313.5,731.5,146.3,252.3,-315.64,-63.338,12.289,-3.3701,-3.3843,527.4,0,4.2811e-06,0,0,0,0.3,0.0015768,19.1
907,272.1,634.9,126.98,246.47,-315.64,-69.162,67.556,-22.912,-3.2905,480.11,0,2.9104e-05,0,0,0,0.3,0.0013686,17.219
692.5,207.75,484.75,96.95,246.82,-315.64,-68.814,44.513,-15.537,-3.2002,344.76,0,1.9736e-05,0,0,0,0.3,0.0010449,12.551
567.1,170.13,396.97,79.394,246.77,-315.64,-68.865,49.588,-14.401,-3.1134,280.79,0,1.8294e-05,0,0,0,0.3,0.00085566,10.248
325.7,97.71,227.99,45.598,247.03,-315.64,-68.603,35.826,-10.546,-3.0298,136.04,0,1.3396e-05,0,0,0,0.3,0.00049139,5.2094
81.51,24.453,57.057,11.411,246.38,-315.64,-69.256,77.288,-19.87,-2.9495,30.858,0,2.524e-05,0,0,0,0.3,0.00012291,1.2756
52.95,15.885,37.065,7.413,249.38,-315.64,-66.255,80.072,-7.0897,-2.8725,33.507,0,9.006e-06,0,0,0,0.3,7.9817e-05,1.2354
19.36,5.808,13.552,2.7104,248.46,-314.97,-66.51,57.908,-0.36367,-1.8765,0,-0.00013143,4.6196e-07,0,0,0,0.3,0,0.12936
0,0,0,0,249.08,-311.42,-62.344,54.252,4.9987,3.093,0,-0.00037887,0,-6.3498e-06,0,0,0.3,0,-0.087267
0,0,0,0,318.07,-315.64,2.4286,26.624,-0.61077,-2.781,25.661,0,7.7585e-07,0,0,0,0.30002,0,0.80234
0,0,0,0,316.5,-315.64,0.86259,31.188,0.12868,-2.7102,29.469,0,0,-1.6346e-07,0,0,0.3,0,0.90776
0,0,0,0,317.86,-315.64,2.2195,59.898,0.19201,-2.6417,59.667,0,0,-2.439e-07,0,0,0.3,0,1.7577
0,0,0,0,318.87,-315.64,3.229,62.386,3.9749,-2.5756,67.014,0,0,-5.0493e-06,0,0,0.3,0,1.9631
0,0,0,0,319.71,-315.64,4.0701,72.704,7.9053,-2.5117,82.168,0,0,-1.0042e-05,0,0,0.3,0,2.3888
0,0,0,0,318.98,-315.64,3.3431,57.401,5.3155,-2.4499,63.609,0,0,-6.7523e-06,0,0,0.3,0,1.8635
0,0,0,0,319.95,-315.64,4.3167,58.493,4.5583,-2.3903,64.978,0,0,-5.7903e-06,0,0,0.3,0,1.9004
9.67,2.901,6.769,1.3538,320.05,-315.64,4.4126,56.29,1.3953,-2.3325,65.18,0,0,-1.7724e-06,0,0,0.3,1.4508e-05,1.9427
76.12,22.836,53.284,10.657,320.05,-315.64,4.413,59.862,-1.6651,-2.2767,102.96,0,2.1152e-06,0,0,0,0.3,0.00011478,3.2693
161.2,48.36,112.84,22.568,319.75,-315.64,4.1102,47.21,1.4957,-2.2226,140.86,0,0,-1.9e-06,0,0,0.3,0.00024316,4.6731
335.3,100.59,234.71,46.942,321.17,-315.64,5.5353,56.464,0.95328,-2.1701,248.55,0,0,-1.2109e-06,0,0,0.3,0.00050588,8.397
319.5,95.85,223.65,44.73,327.66,-315.64,12.023,1.3278,0.23525,-2.119,190.39,0,0,-2.9883e-07,0,0,0.3,0.00048204,6.6924
296.5,88.95,207.55,41.51,330.32,-315.64,14.687,0,0,-2.0697,178.66,0,-0,-0,0,0,0.3,0.00044733,6.2692
431.2,129.36,301.84,60.368,334.94,-315.64,19.308,0,0,-2.0219,258.76,0,-0,-0,0,0,0.3,0.00065059,9.0595
523.8,157.14,366.66,73.332,329.79,-315.64,14.154,0,0,-1.9754,305.51,0,-0,-0,0,0,0.3,0.00079032,10.743
468.4,140.52,327.88,65.576,339.18,-315.64,23.547,0,0,-1.9303,283.92,0,-0,-0,0,0,0.3,0.00070672,9.9136
545.2,163.56,381.64,76.328,343.96,-315.64,28.321,0,0,-1.8867,331.75,0,-0,-0,0,0,0.3,0.00082261,11.565
368.6,110.58,258.02,51.604,328.43,-315.64,12.794,27.926,6.9019,-1.8443,252.19,0,0,-8.7674e-06,0,0,0.3,0.00055613,8.6221
165.2,49.56,115.64,23.128,316,-315.64,0.35991,44.69,6.789,-1.8036,142.55,0,0,-8.624e-06,0,0,0.3,0.0002492,4.7245
104.7,31.41,73.29,14.658,314.03,-315.64,-1.6096,32.892,4.0741,-1.7644,92.224,0,0,-5.1753e-06,0,0,0.3,0.00015791,3.0649
114.6,34.38,80.22,16.044,317.14,-315.64,1.5025,30.894,4.6656,-1.7266,99.512,0,0,-5.9267e-06,0,0,0.3,0.00017285,3.3085
60.52,18.156,42.364,8.4728,322.43,-315.64,6.7903,51.494,9.297,-1.6899,99.783,0,0,-1.181e-05,0,0,0.3,9.124e-05,3.1015
8.8,2.64,6.16,1.232,319.74,-315.64,4.103,70.533,8.6586,-1.6544,86.569,0,0,-1.0999e-05,0,0,0.3,1.3195e-05,2.5235
0.355,0.1065,0.2485,0.0497,332.67,-315.64,17.034,91.05,6.0651,-1.6201,112.73,0,0,-7.7044e-06,0,0,0.3,4.5195e-07,3.2271
0,0,0,0,323.27,-315.64,7.6324,103.5,0.25427,-1.5868,109.8,0,0,-3.2299e-07,0,0,0.3,0,3.1422
0,0,0,0,322.12,-315.64,6.4845,102.53,-3.0257,-1.5546,104.43,0,3.8436e-06,0,0,0,0.3,0,2.9898
0,0,0,0,320.02,-315.64,4.3786,56.547,-1.9998,-1.5233,57.403,0,2.5403e-06,0,0,0,0.3,0,1.6623
0,0,0,0,332.38,-315.64,16.745,1.9325,0.029778,-1.493,17.215,0,0,-3.7827e-08,0,0,0.3,0,0.52773
0,0,0,0,318.58,-315.64,2.9444,54.096,1.1951,-1.4635,56.772,0,0,-1.5181e-06,0,0,0.3,0,1.6428
0,0,0,0,318.23,-315.64,2.5937,73.858,1.8451,-1.435,76.862,0,0,-2.3438e-06,0,0,0.3,0,2.2087
0,0,0,0,316.01,-315.64,0.37829,72.819,0.81933,-1.4072,72.61,0,0,-1.0408e-06,0,0,0.3,0,2.088
6.032,1.8096,4.2224,0.84448,315.01,-315.64,-0.63101,45.901,-0.35001,-1.3803,46.917,0,4.4461e-07,0,0,0,0.3,9.0184e-06,1.3863
52.66,15.798,36.862,7.3724,315.66,-315.64,0.019005,52.573,-3.8413,-1.3541,76.887,0,4.8795e-06,0,0,0,0.3,7.9379e-05,2.4151
214.1,64.23,149.87,29.974,318.76,-315.64,3.1252,38.521,-4.5297,-1.3286,155.68,0,5.7541e-06,0,0,0,0.3,0.00032299,5.2748
410.8,123.24,287.56,57.512,320.45,-315.64,4.8086,54.5,-5.9974,-1.3036,282.06,0,7.6185e-06,0,0,0,0.3,0.00061981,9.6159
589.9,176.97,412.93,82.586,318.63,-315.64,2.9976,39.592,-4.6031,-1.2789,367.05,0,5.8473e-06,0,0,0,0.3,0.00089006,12.72
615.3,184.59,430.71,86.142,324.26,-315.64,8.6233,0,-0,-1.2547,351.94,0,0,0,0,0,0.3,0.00092839,12.393
