SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
113,-29.38,83.62,-85.899,-0.43941,-34.793,-1.0582
86.7,-22.542,64.158,-55.991,-0.39139,-28.154,-0.57485
13.51,-3.5126,9.9974,-58.122,-2.7397,-31.505,-2.3236
-2.437,0.63362,-1.8034,-58.203,-2.4457,-29.802,-2.6025
-3.435,0.8931,-2.5419,-60.5,-5.5471,-44.658,-3.1947
-4.318,1.1227,-3.1953,-63.944,-9.4747,-43.22,-3.3805
-2.786,0.72436,-2.0616,-69.167,-14.122,-36.657,-3.4418
-3.553,0.92378,-2.6292,-72.176,-18.733,-37.315,-3.6913
-2.717,0.70642,-2.0106,-70.229,0,0,-2.0378
-2.857,0.74282,-2.1142,-69.062,-14.092,-41.317,-3.5709
-4.993,1.2982,-3.6948,-64.228,0,0,-1.9161
-4.644,1.2074,-3.4366,-54.024,1.3803,-56.055,-3.1633
-4.527,1.177,-3.35,-24.718,0.67831,-53.419,-2.2796
-5.897,1.5332,-4.3638,-33.654,0,0,-1.0725
11.28,-2.9328,8.3472,-28.146,-1.1957,-59.861,-2.2809
25.91,-6.7366,19.173,-29.702,-2.1287,-69.957,-2.3305
33.66,-8.7516,24.908,-32.119,-4.6831,-70.172,-2.315
862,-224.12,637.88,-67.381,10.798,-61.237,14.671
973,-252.98,720.02,-67.991,10.364,-38.267,17.606
1033,-268.58,764.42,-73.835,19.15,-76.964,17.85
1021,-265.46,755.54,-72.138,21.077,-71.583,17.854
954,-248.04,705.96,-70.073,21.022,-52.025,17.064
914,-237.64,676.36,-67.991,5.0422,-9.0872,17.048
354.2,-92.092,262.11,-72.893,11.09,-27.291,4.8807
132.3,-34.398,97.902,-79.116,8.727,-39.042,-0.32523
77.29,-20.095,57.195,-48.298,2.6966,-12.242,-0.018297
21.85,-5.681,16.169,-52.056,3.6851,-29.436,-1.7388
-4.153,1.0798,-3.0732,-50.289,5.3372,-38.517,-2.4413
-2.901,0.75426,-2.1467,-57.932,0,0,-1.6948
-4.689,1.2191,-3.4699,-60.689,-4.2567,-35.744,-2.9383
-1.904,0.49504,-1.409,-52.922,1.5318,-31.471,-2.3772
-3.668,0.95368,-2.7143,-54.034,1.6628,-59.151,-3.2226
-3.482,0.90532,-2.5767,-53.671,2.1038,-61.676,-3.2672
-5.896,1.533,-4.363,-55.895,-0.36057,-62.284,-3.467
-4.411,1.1469,-3.2641,-54.702,0.87847,-56.242,-3.197
-4.457,1.1588,-3.2982,-57.655,-1.8225,-49.736,-3.1739
-5.014,1.3036,-3.7104,-28.237,-2.2624,-52.833,-2.4555
-4.829,1.2555,-3.5735,-24.734,0.6849,-49.399,-2.1727
10.61,-2.7586,7.8514,-25.92,0.65411,-52.521,-1.9729
24,-6.24,17.76,-26.894,0.66649,-73.733,-2.3188
31.87,-8.2862,23.584,-27.742,-0.060786,-76.344,-2.2726
861,-223.86,637.14,-65.642,15.507,-71.028,14.556
975,-253.5,721.5,-67.965,17.445,-60.584,17.219
1029,-267.54,761.46,-67.721,20.948,-57.039,18.552
1006,-261.56,744.44,-67.974,28.631,-72.671,17.84
918,-238.68,679.32,-62.28,2.6084,-4.3785,17.357
115.9,-30.134,85.766,-15.952,5.855,-9.3,1.8723
645.7,-167.88,477.82,-68.68,16.628,-26.069,11.275
474.7,-123.42,351.28,-73.078,16.193,-35.405,7.306
213.8,-55.588,158.21,-45.374,8.1914,-21.456,2.8089
12.92,-3.3592,9.5608,-48.983,3.9297,-15.489,-1.4382
-4.826,1.2548,-3.5712,-46.975,10.009,-50.892,-2.5792
-3.272,0.85072,-2.4213,-49.55,4.1637,-31.384,-2.234
-3.853,1.0018,-2.8512,-53.487,0.99363,-22.566,-2.1978
-5.733,1.4906,-4.2424,-54.702,0.76321,-41.078,-2.8001
-4.039,1.0501,-2.9889,-53.207,1.9359,-44.98,-2.7995
-0.046,0.01196,-0.03404,-51.534,0,0,-1.4547
-5.664,1.4726,-4.1914,-50.493,3.9655,-48.592,-2.8015
-5.455,1.4183,-4.0367,-54.153,1.0142,-41.661,-2.7881
-3.784,0.98384,-2.8002,-54.606,0.68975,-45.242,-2.8762
-4.086,1.0624,-3.0236,-19.948,3.7605,-49.098,-1.927
-3.25,0.845,-2.405,-18.679,5.0287,-53.081,-1.9503
9.96,-2.5896,7.3704,-25.055,1.9056,-81.893,-2.7553
22.49,-5.8474,16.643,-24.42,2.9547,-66.495,-2.0119
30.83,-8.0158,22.814,-21.766,4.259,-51.092,-1.2916
864,-224.64,639.36,-63.187,10.212,-36.378,15.516
979,-254.54,724.46,-64.209,11.91,-32.29,18.051
1031,-268.06,762.94,-59.856,13.321,-22.93,19.563
1013,-263.38,749.62,-55.043,13.299,-22.601,19.331
922,-239.72,682.28,-54.289,17.222,-26.717,17.448
777.3,-202.1,575.2,-53.766,12.864,-17.622,14.575
582,-151.32,430.68,-55.768,23.69,-31.85,10.346
359.3,-93.418,265.88,-56.391,6.1582,-7.8251,5.8627
134.1,-34.866,99.234,-32.514,11.653,-17.998,1.7032
4.986,-1.2964,3.6896,-40.173,9.2069,-20.867,-1.3581
-3.178,0.82628,-2.3517,-41.432,9.2486,-25.607,-1.6966
-4.246,1.104,-3.142,-42.776,4.7603,-14.259,-1.5633
-5.569,1.4479,-4.1211,-46.22,6.8849,-33.126,-2.1603
-4.874,1.2672,-3.6068,-43.136,7.013,-28.894,-1.9359
-3.597,0.93522,-2.6618,-42.876,13.926,-62.525,-2.6556
-3.922,1.0197,-2.9023,-38.996,11.55,-41.466,-2.0258
-3.412,0.88712,-2.5249,-41.027,12.034,-46.883,-2.2117
-3.969,1.0319,-2.9371,-40.927,7.8337,-30.2,-1.8683
-4.851,1.2613,-3.5897,-43.548,8.5835,-39.534,-2.2028
-3.992,1.0379,-2.9541,-12.952,8.3972,-42.29,-1.4048
-4.596,1.195,-3.401,-16.145,10.005,-68.589,-2.204
10.42,-2.7092,7.7108,-12.781,8.4486,-39.626,-1.0225
23.74,-6.1724,17.568,-14.873,5.4446,-28.902,-0.58573
32.05,-8.333,23.717,-8.9127,4.1861,-15.435,0.10029
863,-224.38,638.62,-52.173,12.889,-20.051,16.341
978,-254.28,723.72,-51.296,19.925,-37.253,18.48
1025.5,-266.63,758.87,-51.39,24.83,-39.787,19.536
999,-259.74,739.26,-48.798,5.0789,-7.2138,19.417
914,-237.64,676.36,-46.794,15.193,-18.346,17.671
764.7,-198.82,565.88,-48.98,28.126,-32.057,14.471
573.3,-149.06,424.24,-49.932,18.66,-19.203,10.544
348.5,-90.61,257.89,-50.745,9.4109,-10.241,5.8201
125.4,-32.604,92.796,-28.898,17.061,-22.481,1.6497
4.985,-1.2961,3.6889,-39.111,11.524,-23.407,-1.3344
-4.778,1.2423,-3.5357,-39.881,11.365,-26.413,-1.6493
-3.318,0.86268,-2.4553,-40.249,6.9676,-17.205,-1.4935
-5.105,1.3273,-3.7777,-44.799,8.2392,-29.108,-1.959
-5.036,1.3094,-3.7266,-46.53,10.282,-46.704,-2.4452
-4.247,1.1042,-3.1428,-44.125,7.6114,-31.106,-1.9962
-4.711,1.2249,-3.4861,-41.812,8.2905,-28.068,-1.8358
-4.85,1.261,-3.589,-42.577,8.2988,-28.401,-1.8694
-4.224,1.0982,-3.1258,-40.755,6.7111,-18.679,-1.5755
-3.528,0.91728,-2.6107,-42.871,6.5339,-21.695,-1.7107
-3.435,0.8931,-2.5419,-13.394,8.1031,-31.877,-1.1202
-5.361,1.3939,-3.9671,-13.489,3.6817,-17.694,-0.88772
10.47,-2.7222,7.7478,-13.471,3.5838,-15.268,-0.49103
24.7,-6.422,18.278,-20.777,4.5207,-35.709,-0.9503
31.36,-8.1536,23.206,-17.758,4.794,-26.438,-0.45688
850,-221,629,-59.509,4.3559,-11.058,15.876
966,-251.16,714.84,-60.809,11.451,-20.529,18.194
1016,-264.16,751.84,-56.377,18.967,-32.276,19.243
995,-258.7,736.3,-54.561,17.515,-22.261,19.098
906,-235.56,670.44,-47.16,3.6233,-4.3917,17.561
766.4,-199.26,567.14,-50.203,14.108,-16.716,14.509
572.2,-148.77,423.43,-51.489,16.034,-15.689,10.502
353.3,-91.858,261.44,-55.862,28.126,-27.42,5.8193
129.3,-33.618,95.682,-18.653,29.364,-31.382,2.1161
2.458,-0.63908,1.8189,-34.616,4.2698,-6.8037,-0.99668
-5.056,1.3146,-3.7414,-38.132,7.0286,-13.216,-1.3558
-3.248,0.84448,-2.4035,-33.99,1.6369,-3.407,-1.0766
-5.081,1.3211,-3.7599,-30.919,6.9467,-13.21,-1.155
-5.127,1.333,-3.794,-27.514,13.521,-26.312,-1.244
-3.991,1.0377,-2.9533,-31.418,15.304,-33.342,-1.4785
-4.455,1.1583,-3.2967,-32.059,21.718,-50.547,-1.8107
-7.587,1.9726,-5.6144,-41.322,13.359,-44.143,-2.1925
-3.945,1.0257,-2.9193,-33.601,18.782,-45.117,-1.7731
-4.037,1.0496,-2.9874,-36.46,16.696,-46.105,-1.9424
-4.385,1.1401,-3.2449,-2.3204,18.191,-49.461,-1.0391
-4.153,1.0798,-3.0732,-2.8611,19.595,-46.533,-0.92732
10.3,-2.678,7.622,-5.3459,18.853,-48.159,-0.76252
22.41,-5.8266,16.583,-6.5021,16.09,-45.325,-0.54032
32.18,-8.3668,23.813,-11.321,18.617,-59.211,-0.79275
844,-219.44,624.56,-44.605,21.612,-32.878,16.043
934,-242.84,691.16,-43.239,0,0,18.278
980,-254.8,725.2,-48.071,7.7092,-6.9815,19.122
967,-251.42,715.58,-49.841,26.429,-28.301,18.727
882,-229.32,652.68,-45.329,21.105,-19.452,17.18
736.1,-191.39,544.71,-46.291,8.472,-6.4302,14.118
546,-141.96,404.04,-46.337,19.347,-12.605,10.281
234.8,-61.048,173.75,-49.207,27.486,-15.289,3.8575
117,-30.42,86.58,-23.773,10.698,-6.49,1.8905
5.054,-1.314,3.74,-26.94,4.1443,-2.5928,-0.61069
-4.986,1.2964,-3.6896,-33.605,15.283,-11.998,-0.9594
-4.802,1.2485,-3.5535,-34.48,20.355,-19.993,-1.0627
-2.645,0.6877,-1.9573,-31.521,18.468,-19.139,-0.96336
-5.266,1.3692,-3.8968,-36.359,13.221,-17.511,-1.2566
-2.389,0.62114,-1.7679,-31.12,2.9897,-3.4179,-0.93982
-3.364,0.87464,-2.4894,-34.378,1.3789,-1.5822,-1.0458
-2.575,0.6695,-1.9055,-30.212,12.007,-9.6397,-0.83924
-3.967,1.0314,-2.9356,-32.128,9.5588,-9.4757,-0.98678
-3.109,0.80834,-2.3007,-32.123,5.9425,-7.4439,-1.0134
-3.573,0.92898,-2.644,-1.2206,15.528,-23.737,-0.34061
-3.805,0.9893,-2.8157,-3.5305,14.755,-26.423,-0.50816
10.35,-2.691,7.659,-4.02,13.799,-32.475,-0.4242
22.83,-5.9358,16.894,-7.4266,21.121,-49.902,-0.54483
31.74,-8.2524,23.488,0.019613,11.268,-21.228,0.38217
823,-213.98,609.02,-47.127,0,0,15.851
949,-246.74,702.26,-47.781,15.854,-21.621,18.3
999,-259.74,739.26,-50.474,32.556,-44.372,19.097
964,-250.64,713.36,-46.977,15.493,-17.552,18.74
884,-229.84,654.16,-46.337,14.416,-18.507,17.031
735.7,-191.28,544.42,-47.98,4.6612,-4.6879,14.004
545.3,-141.78,403.52,-51.39,24.053,-26.208,9.8727
49.4,-12.844,36.556,-48.207,8.2568,-4.7654,-0.23019
103.7,-26.962,76.738,-23.783,13.18,-8.084,1.6376
2.828,-0.73528,2.0927,-32.606,8.3255,-5.2319,-0.77351
-3.433,0.89258,-2.5404,-34.873,3.6377,-2.7096,-1.0292
-2.645,0.6877,-1.9573,-36.055,10.268,-8.196,-1.0139
-4.779,1.2425,-3.5365,-39.379,11.374,-12.363,-1.2385
-4.269,1.1099,-3.1591,-38.213,12.163,-16.917,-1.3012
-3.805,0.9893,-2.8157,-38.511,13.272,-22.347,-1.4218
-3.898,1.0135,-2.8845,-37.155,13.002,-24.101,-1.4426
-4.037,1.0496,-2.9874,-36.156,10.134,-20.401,-1.3939
-5.662,1.4721,-4.1899,-39.977,10.361,-30.555,-1.8156
-5.964,1.5506,-4.4134,-40.746,7.5196,-25.541,-1.7823
-5.245,1.3637,-3.8813,-8.5682,12.825,-46.865,-1.3114
-4.525,1.1765,-3.3485,-5.4997,9.5524,-31.873,-0.87925
8.099,-2.1057,5.9933,-17.861,7.2228,-53.592,-1.6429
21,-5.46,15.54,-7.5145,13.584,-46.78,-0.71004
28.82,-7.4932,21.327,-4.1723,16.077,-45.585,-0.34848
841,-218.66,622.34,-47.524,0,0,16.215
953,-247.78,705.22,-51.241,7.0375,-11.466,18.324
998.49,-259.61,738.88,-54.409,16.08,-22.782,19.12
973,-252.98,720.02,-46.703,5.4277,-6.3102,18.969
878,-228.28,649.72,-44.273,11.549,-11.067,17.093
728.3,-189.36,538.94,-44.641,5.4915,-5.2318,13.951
535.9,-139.33,396.57,-41.964,26.68,-20.131,10.188
46.15,-11.999,34.151,-49.207,4.2588,-3.329,-0.39849
56.47,-14.682,41.788,-22.561,16.673,-12.061,0.67248
1.437,-0.37362,1.0634,-28.838,11.292,-9.3709,-0.72933
-5.728,1.4893,-4.2387,-32.806,22.161,-22.842,-1.0642
-2.969,0.77194,-2.1971,-30.811,15.205,-16.917,-0.97943
-3.805,0.9893,-2.8157,-35.179,23.477,-37.725,-1.4737
-3.619,0.94094,-2.6781,-26.2,4.4965,-6.1273,-0.86065
-3.666,0.95316,-2.7128,-26.821,7.6996,-11.756,-0.94757
-4.64,1.2064,-3.4336,-31.115,14.186,-27.967,-1.3633
-6.264,1.6286,-4.6354,-27.41,0,0,-0.904
-5.081,1.3211,-3.7599,-22.646,21.124,-42.414,-1.3455
-7.238,1.8819,-5.3561,-30.31,3.6072,-8.516,-1.1446
-5.707,1.4838,-4.2232,2.5625,0,0,-0.046849
-3.874,1.0072,-2.8668,13.717,0,0,0.30608
6.774,-1.7612,5.0128,13.681,27.92,-50.511,-0.10995
21.55,-5.603,15.947,14.395,38.634,-70.61,-0.046084
28.95,-7.527,21.423,11.957,30.16,-54.46,0.25615
826,-214.76,611.24,-36.762,28.506,-36.644,15.976
941,-244.66,696.34,-42.42,33.494,-42.966,18.18
987,-256.62,730.38,-45.1,37.714,-38.373,19.313
958,-249.08,708.92,-38.753,23.979,-25.88,18.852
869,-225.94,643.06,-34.33,13.908,-15.034,17.14
718.7,-186.86,531.84,-40.153,9.815,-9.6373,13.875
531.5,-138.19,393.31,-40.897,31.639,-26.262,10.093
44.52,-11.575,32.945,-39.126,23.993,-20.288,-0.069869
30.79,-8.0054,22.785,-20.024,21.889,-20.412,0.11954
1.066,-0.27716,0.78884,-26.324,18.454,-23.049,-0.84998
-4.012,1.0431,-2.9689,-23.688,4.8288,-6.4387,-0.7974
-3.595,0.9347,-2.6603,-28.927,7.301,-10.249,-0.97425
-4.407,1.1458,-3.2612,-29.435,7.6304,-10.239,-0.99593
-3.805,0.9893,-2.8157,-27.232,0,0,-0.84764
-2.877,0.74802,-2.129,-25.415,0,0,-0.77699
-3.851,1.0013,-2.8497,-21.234,0,0,-0.6794
-3.294,0.85644,-2.4376,-23.283,7.9123,-13.121,-0.8725
-3.874,1.0072,-2.8668,-25.609,18.893,-30.134,-1.1204
-3.062,0.79612,-2.2659,-22.466,10.226,-17.766,-0.91039
-4.872,1.2667,-3.6053,2.9789,6.2104,-12.045,-0.18225
-5.011,1.3029,-3.7081,-2.223,13.515,-32.851,-0.71276
10.21,-2.6546,7.5554,-0.22165,0.78861,-1.7426,0.17997
27.49,-7.1474,20.343,-2.1634,5.7672,-13.008,0.30856
30.64,-7.9664,22.674,-5.6671,11.916,-26.172,0.077576
785.9,-204.33,581.57,-36.133,30.249,-39.851,15.116
906,-235.56,670.44,-43.169,35.973,-42.382,17.514
959,-249.34,709.66,-48.48,42.404,-51.72,18.389
935,-243.1,691.9,-45.467,10.598,-11.177,18.219
852,-221.52,630.48,-47.98,21.589,-24.543,16.349
716,-186.16,529.84,-49.297,26.605,-32.099,13.401
527.4,-137.12,390.28,-47.16,24.945,-26.252,9.6423
80.27,-20.87,59.4,-21.431,15.36,-15.137,1.0774
34.28,-8.9128,25.367,-31.629,17.106,-21.348,-0.2963
1.994,-0.51844,1.4756,-27.44,21.766,-22.776,-0.76096
-5.659,1.4713,-4.1877,-33.975,0,0,-1.0766
-3.758,0.97708,-2.7809,-38.732,2.5015,-4.3137,-1.2222
-5.499,1.4297,-4.0693,-38.137,0,0,-1.1906
-4.873,1.267,-3.606,-34.98,18.812,-49.917,-1.966
-6.079,1.5805,-4.4985,-39.599,16.697,-54.809,-2.3191
-3.805,0.9893,-2.8157,-29.124,27.821,-66.125,-1.9816
-3.782,0.98332,-2.7987,-34.582,13.196,-35.155,-1.674
-3.828,0.99528,-2.8327,-38.021,20.557,-73.619,-2.6493
-5.893,1.5322,-4.3608,-35.663,24.818,-80.978,-2.7133
-5.058,1.3151,-3.7429,-3.6491,28.918,-94.953,-2.0714
-4.942,1.2849,-3.6571,-12.526,12.817,-65.33,-1.9379
9.89,-2.5714,7.3186,-10.115,17.638,-70.98,-1.5836
38.54,-10.02,28.52,-10.637,10.65,-41.441,-0.36413
30.14,-7.8364,22.304,-7.558,19.484,-66.935,-0.92261
804.2,-209.09,595.11,-51.436,21.355,-45.205,14.664
914,-237.64,676.36,-54.428,11.698,-24.046,17.196
962,-250.12,711.88,-59.628,20.829,-36.631,17.954
934,-242.84,691.16,-60.598,33.067,-60.096,17.025
852,-221.52,630.48,-63.177,30.801,-58.268,15.229
707.2,-183.87,523.33,-63.815,26.594,-42.715,12.508
514.5,-133.77,380.73,-62.027,25.386,-36.847,8.6672
56.21,-14.615,41.595,-32.396,30.702,-55.768,-0.44759
32.74,-8.5124,24.228,-36.441,21.449,-45.162,-1.0135
0.139,-0.03614,0.10286,-39.302,22.332,-57.717,-2.104
-4.408,1.1461,-3.2619,-43.463,6.2718,-22.877,-1.7865
-5.754,1.496,-4.258,-44.715,5.6194,-23.674,-1.8908
-4.664,1.2126,-3.4514,-44.139,7.4576,-34.169,-2.096
-3.411,0.88686,-2.5241,-43.557,7.1076,-35.76,-2.1082
-5.361,1.3939,-3.9671,-41.332,7.7806,-32.306,-1.9697
-3.249,0.84474,-2.4043,-43.051,6.825,-34.901,-2.0743
-5.292,1.3759,-3.9161,-47.737,6.4517,-48.175,-2.6341
-4.665,1.2129,-3.4521,-49.55,4.6888,-46.065,-2.6624
-3.807,0.98982,-2.8172,-44.035,7.4607,-38.391,-2.1942
-4.619,1.2009,-3.4181,-13.394,6.3514,-33.894,-1.2512
-5.013,1.3034,-3.7096,-17.313,6.1739,-51.887,-1.8826
7.636,-1.9854,5.6506,-20.026,5.419,-57.874,-1.8853
20.45,-5.317,15.133,-22.661,3.9573,-56.928,-1.7067
30.32,-7.8832,22.437,-19.53,7.4461,-68.473,-1.6395
809.7,-210.52,599.18,-60.328,13.289,-50.365,14.155
925,-240.5,684.5,-64.102,22.638,-74.029,16.051
967,-251.42,715.58,-66.244,15.792,-44.99,17.494
945,-245.7,699.3,-64.223,13.165,-28.587,17.48
861,-223.86,637.14,-64.318,23.79,-55.031,15.278
715.8,-186.11,529.69,-66.425,26.014,-61.06,12.08
527.1,-137.05,390.05,-64.145,13.773,-25.671,8.8581
56.21,-14.615,41.595,-35.15,8.0122,-14.258,0.0056531
33.15,-8.619,24.531,-39.585,13.312,-32.553,-0.96742
-0.093,0.02418,-0.06882,-40.66,11.643,-32.626,-1.7409
-6.079,1.5805,-4.4985,-51.636,0,0,-1.5835
-7.194,1.8704,-5.3236,-44.884,11.049,-58.61,-2.758
-5.361,1.3939,-3.9671,-44.507,10.596,-58.739,-2.7255
-6.057,1.5748,-4.4822,-38.108,27.515,-105.17,-3.3922
-8.098,2.1055,-5.9925,-41.436,14.145,-61.421,-2.6716
-7.217,1.8764,-5.3406,-45.369,9.0892,-56.189,-2.7592
-6.892,1.7919,-5.1001,-38.401,15.682,-58.786,-2.4431
-5.871,1.5265,-4.3445,-38.314,19.308,-71.757,-2.6829
-5.059,1.3153,-3.7437,-42.306,13.416,-64.314,-2.7349
-5.478,1.4243,-4.0537,-11.982,7.9607,-41.489,-1.3982
-4.248,1.1045,-3.1435,-12.52,6.4894,-35.23,-1.2526
7.636,-1.9854,5.6506,-17.118,6.7363,-49.679,-1.5349
21.08,-5.4808,15.599,-15.159,5.9923,-33.521,-0.76415
28.83,-7.4958,21.334,-13.297,10.07,-46.418,-0.79862
796.3,-207.04,589.26,-59.007,13.575,-42.471,14.143
908,-236.08,671.92,-58.13,9.5469,-19.041,17.047
958,-249.08,708.92,-60.655,11.144,-20.551,18.022
939,-244.14,694.86,-55.39,6.1659,-10.141,17.927
858,-223.08,634.92,-52.663,15.223,-23.674,16.187
718,-186.68,531.32,-50.565,11.049,-15.545,13.435
528.8,-137.49,391.31,-51.287,13.794,-18.657,9.4548
39.05,-10.153,28.897,-24.896,11.66,-13.375,0.064459
28.56,-7.4256,21.134,-32.123,9.3614,-15.581,-0.48543
-0.209,0.05434,-0.15466,-34.999,12.367,-24.788,-1.3421
-2.274,0.59124,-1.6828,-38.425,0.52397,-1.3024,-1.1534
-5.685,1.4781,-4.2069,-44.908,12.14,-45.628,-2.3302
-4.363,1.1344,-3.2286,-41.055,7.1228,-22.816,-1.6919
-3.876,1.0078,-2.8682,-39.302,5.5648,-17.704,-1.5321
-4.873,1.267,-3.606,-40.068,10.391,-34.7,-1.9178
-4.758,1.2371,-3.5209,-41.998,14.684,-53.47,-2.3782
-4.526,1.1768,-3.3492,-44.691,13.007,-63.731,-2.7861
-3.319,0.86294,-2.4561,-41.422,11.558,-45.226,-2.1876
-5.895,1.5327,-4.3623,-42.325,11.651,-46.484,-2.2997
-5.106,1.3276,-3.7784,-13.92,12.166,-63.312,-1.942
-6.615,1.7199,-4.8951,-13.915,10.69,-57.814,-1.86
7.938,-2.0639,5.8741,-16.527,7.9887,-51.23,-1.5203
22.65,-5.889,16.761,-16.464,9.7657,-56.021,-1.2965
29.55,-7.683,21.867,-17.903,7.9021,-49.174,-1.0525
778.1,-202.31,575.79,-58.909,11.371,-36.74,13.865
890,-231.4,658.6,-59.196,10.729,-23.326,16.554
940,-244.4,695.6,-65.247,7.4432,-11.431,17.67
920,-239.2,680.8,-56.488,13.854,-22.538,17.367
840,-218.4,621.6,-55.577,10.132,-14.856,15.834
694.9,-180.67,514.23,-55.221,14.022,-17.06,12.863
510.1,-132.63,377.47,-56.031,10.624,-12.684,9.0097
51.05,-13.273,37.777,-25.181,7.0351,-8.8074,0.30535
30.39,-7.9014,22.489,-38.809,12.739,-27.214,-0.86872
1.392,-0.36192,1.0301,-44.427,5.0565,-15.887,-1.5297
-3.48,0.9048,-2.5752,-41.812,4.7743,-12.034,-1.4569
-3.365,0.8749,-2.4901,-46.135,8.8529,-31.575,-2.0127
-3.643,0.94718,-2.6958,-48.223,6.3805,-30.502,-2.1169
-5.083,1.3216,-3.7614,-47.663,6.7446,-31.567,-2.1509
-3.087,0.80262,-2.2844,-43.553,6.7712,-23.154,-1.7552
-3.272,0.85072,-2.4213,-39.58,2.8548,-8.2785,-1.3378
-1.949,0.50674,-1.4423,-39.091,7.116,-19.188,-1.484
-4.897,1.2732,-3.6238,-50.228,5.4219,-40.965,-2.5218
-1.555,0.4043,-1.1507,-45.839,7.6299,-36.398,-2.1371
-2.739,0.71214,-2.0269,-14.549,6.0218,-28.595,-1.1044
-3.9,1.014,-2.886,-22.867,3.0541,-54.708,-2.1836
6.128,-1.5933,4.5347,-28.208,-2.0109,-47.283,-2.0584
22.38,-5.8188,16.561,-22.425,3.8902,-40.422,-1.196
32.47,-8.4422,24.028,-17.813,8.4783,-46.205,-0.88893
756.1,-196.59,559.51,-56.935,9.0687,-20.064,13.867
871,-226.46,644.54,-59.611,10.917,-21.173,16.211
917,-238.42,678.58,-56.151,0,0,17.559
897,-233.22,663.78,-56.657,9.3168,-12.796,17.029
824,-214.24,609.76,-53.672,15.315,-19.674,15.564
686,-178.36,507.64,-53.215,10.98,-13.296,12.754
501.4,-130.36,371.04,-51.854,14.438,-15.243,8.9813
43.84,-11.398,32.442,-24.373,3.3898,-3.6896,0.21916
29.32,-7.6232,21.697,-30.443,15.036,-20.811,-0.40962
-1.739,0.45214,-1.2869,-37.531,10.198,-19.216,-1.3494
-3.526,0.91676,-2.6092,-39.499,7.1573,-16.652,-1.4557
-3.364,0.87464,-2.4894,-40.173,8.6221,-22.314,-1.5897
-3.666,0.95316,-2.7128,-39.197,9.7659,-23.117,-1.5589
-4.804,1.249,-3.555,-44.12,11.116,-34.751,-2.0116
-3.968,1.0317,-2.9363,-36.943,7.0187,-15.603,-1.3671
-5.291,1.3757,-3.9153,-36.055,10.71,-24.151,-1.5067
-4.757,1.2368,-3.5202,-41.712,14.027,-47.978,-2.2337
-5.198,1.3515,-3.8465,-42.582,9.2544,-33.077,-1.9818
-4.711,1.2249,-3.4861,-36.171,9.7114,-25.838,-1.5736
-4.525,1.1765,-3.3485,-12.204,10.1,-44.328,-1.4043
-4.525,1.1765,-3.3485,-15.319,8.9143,-52.311,-1.7508
7.241,-1.8827,5.3583,-14.759,8.3193,-46.438,-1.3405
21.35,-5.551,15.799,-15.218,9.8496,-48.025,-1.0605
31.87,-8.2862,23.584,-5.2287,12.548,-40.202,-0.26232
761.6,-198.02,563.58,-60.684,12.259,-34.293,13.565
873,-226.98,646.02,-60.619,7.478,-17.948,16.219
929,-241.54,687.46,-62.43,19.452,-38.908,17.083
886,-230.36,655.64,-59.804,19.332,-32.237,16.444
789.9,-205.37,584.53,-56.457,18.005,-28.4,14.603
638.4,-165.98,472.42,-55.657,10.499,-15.324,11.621
446.6,-116.12,330.48,-60.243,4.6554,-5.5246,7.5989
44.61,-11.599,33.011,-22.847,13.664,-17.546,0.17723
29.16,-7.5816,21.578,-32.704,15.436,-30.669,-0.74356
-3.27,0.8502,-2.4198,-40.65,9.7529,-28.445,-1.7423
-6.659,1.7313,-4.9277,-47.391,5.8828,-27.191,-2.077
-5.871,1.5265,-4.3445,-51.903,4.4852,-43.302,-2.6818
-4.317,1.1224,-3.1946,-46.347,10.988,-50.52,-2.5127
-4.804,1.249,-3.555,-46.426,8.8226,-40.502,-2.3036
-0.719,0.18694,-0.53206,-34.791,10.578,-20.847,-1.2861
-3.504,0.91104,-2.593,-42.097,7.504,-20.463,-1.6263
-4.061,1.0559,-3.0051,-43.529,5.2305,-17.322,-1.6538
-4.085,1.0621,-3.0229,-52.461,3.1195,-40.336,-2.6151
-3.597,0.93522,-2.6618,-48.046,4.7096,-27.022,-2.0599
-4.387,1.1406,-3.2464,-16.693,6.0327,-29.578,-1.2267
-4.503,1.1708,-3.3322,-18.71,4.5972,-31.528,-1.3815
9.28,-2.4128,6.8672,-13.503,3.3413,-12.498,-0.4455
26.39,-6.8614,19.529,-16.286,5.7885,-23.356,-0.40411
35.25,-9.165,26.085,-14.546,13.019,-37.832,-0.37443
752.7,-195.7,557,-49.748,23.54,-32.345,14.061
865,-224.9,640.1,-55.939,11.432,-14.932,16.38
900,-234,666,-57.821,5.3033,-8.5338,17.065
860,-223.6,636.4,-59.799,8.5382,-14.291,16.103
781.4,-203.16,578.24,-59.179,22.161,-38.618,14.178
639.7,-166.32,473.38,-58.554,0,0,11.702
480,-124.8,355.2,-62.738,19.125,-35.638,7.7845
167.3,-43.498,123.8,-33.372,22.961,-54.548,1.6599
46.35,-12.051,34.299,-41.922,18.313,-69.44,-1.6573
-1.902,0.49452,-1.4075,-43.06,10.031,-41.042,-2.1292
-4.501,1.1703,-3.3307,-46.234,8.3252,-40.526,-2.3066
-4.548,1.1825,-3.3655,-48.232,7.0279,-37.862,-2.3254
