SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
858.5,-489.34,369.16,-43.584,54.698,3.8321,10.835
784.5,-447.17,337.34,-34.32,65.723,21.493,11.008
892,-508.44,383.56,-37.015,127.14,30.495,14.223
963,-548.91,414.09,-35.252,140.93,11.971,15
955,-544.35,410.65,-32.802,69.541,14.798,13.038
821.75,-468.4,353.35,-43.801,24.28,7.4555,9.6276
622.25,-354.68,267.57,-43.708,79.409,20.962,9.1464
123.25,-70.252,52.998,-14.153,146.81,4.2647,5.3575
38.25,-21.803,16.448,-49.686,84.826,-26.126,0.71828
21.75,-12.398,9.3525,-21.26,21.371,-8.3314,0.031934
2,-1.14,0.86,-15.547,96.837,-42.904,1.1071
0,0,0,-19.129,127.4,-86.911,0.60268
0,0,0,-18.293,133.48,-72.835,1.1947
0,0,0,-17.764,132.97,-93.706,0.60649
0,0,0,-23.041,99.795,-61.978,0.41681
0,0,0,-30.041,84.397,-59.657,-0.14956
0,0,0,-31.292,79.979,-33.853,0.41846
0,0,0,-34.074,64.527,3.4075,0.95521
0,0,0,-34.852,65.479,-25.949,0.132
0.25,-0.1425,0.1075,-5.0061,61.381,-109.9,-1.5068
70.75,-40.328,30.423,-17.447,52.11,-98.499,-0.94258
278.25,-158.6,119.65,-31.982,61.018,-107.33,1.1667
512.5,-292.13,220.38,-44.196,63.901,-101.29,3.9152
722.75,-411.97,310.78,-53.676,53.21,-76.809,6.5872
890.75,-507.73,383.02,-60.904,48.546,-44.998,9.187
957.25,-545.63,411.62,-64.26,49.636,-0.37417,11.188
1043,-594.51,448.49,-68.599,46.706,23.782,12.705
682.25,-388.88,293.37,-55.082,48.547,29.35,8.9194
496,-282.72,213.28,-47.729,61.019,48.777,7.7675
337,-192.09,144.91,-46.329,52.064,44.142,5.4949
204.25,-116.42,87.828,-39.332,72.529,65.005,5.2479
155.25,-88.492,66.758,-54.913,78.772,72.38,4.5981
81.25,-46.312,34.938,-41.547,66.427,59.456,3.3647
19.75,-11.257,8.4925,-43.706,53.669,48.141,1.8787
1.25,-0.7125,0.5375,-44.781,50.579,45.907,1.4738
0,0,0,-45.804,36.966,33.22,0.6878
0,0,0,-47.839,25.69,22.721,0.016128
0,0,0,-47.087,21.19,18.954,-0.19585
0,0,0,-47.613,18.102,15.954,-0.38242
0,0,0,-49.588,10.535,9.3742,-0.83725
0,0,0,-49.759,15.095,10.467,-0.6826
0,0,0,-50.72,11.866,9.8448,-0.81833
0,0,0,-49.557,18.149,6.4526,-0.70398
0.25,-0.1425,0.1075,-16.985,18.139,1.1096,0.066899
19,-10.83,8.17,-11.443,34.898,-22.573,0.25537
144.5,-82.365,62.135,-20.746,43.668,-30.473,1.5398
355,-202.35,152.65,-33.084,57.48,-30.494,4.1342
671,-382.47,288.53,-46.891,64.904,6.3981,8.828
850.75,-484.93,365.82,-57.318,55.022,16.87,10.731
976.75,-556.75,420,-62.909,64.823,18.59,12.427
1043.8,-594.97,448.83,-60.66,85.111,21.034,13.945
1045,-595.65,449.35,-59.549,72.215,19.253,13.576
978,-557.46,420.54,-59.717,57.746,21.687,12.419
856,-487.92,368.08,-60.155,52.684,21.884,10.79
716,-408.12,307.88,-56.06,59.954,23.158,9.4483
487,-277.59,209.41,-53.694,82.953,35.67,7.739
246.5,-140.51,106,-22.893,74.746,35.13,5.4438
80,-45.6,34.4,-25.464,53.371,26.215,2.4972
1.5,-0.855,0.645,-24.997,42.779,24.039,1.1979
0,0,0,-23.505,27.716,15.226,0.54829
0,0,0,-22.025,43.578,22.476,1.242
0,0,0,-22.6,31.245,17.85,0.7474
0,0,0,-20.112,41.676,18.915,1.1419
0,0,0,-17.824,24.394,9.0053,0.43936
0,0,0,-16.68,16.267,5.8935,0.1546
0,0,0,-15.095,0,0,-0.42582
0,0,0,-10.583,11.339,2.8727,0.10237
0.25,-0.1425,0.1075,18.381,51.579,9.2133,2.2365
46,-26.22,19.78,18.853,58.357,7.8993,2.9589
241.75,-137.8,103.95,-4.8453,35.928,4.1072,3.9252
418.25,-238.4,179.85,-20.222,44.489,5.0951,5.9017
688.5,-392.44,296.06,-31.867,65.68,-7.0864,9.1056
874.5,-498.46,376.04,-40.736,63.349,-10.728,10.943
976,-556.32,419.68,-42.467,56.091,-7.5837,12.009
965,-550.05,414.95,-45.635,59.571,5.72,12.26
1033.5,-589.1,444.41,-46.745,51.426,18.571,13.192
990,-564.3,425.7,-40.092,77.292,29.289,13.885
845.5,-481.93,363.57,-38.346,128.16,64.971,14.623
669.5,-381.61,287.89,-39.943,111.25,44.376,11.384
459.75,-262.06,197.69,-47.467,90.041,42.771,7.9844
218.25,-124.4,93.848,-18.599,85.712,57.136,6.1524
27.5,-15.675,11.825,-25.408,83.68,84.211,4.353
1.25,-0.7125,0.5375,-23.57,79.617,80.503,3.8672
0,0,0,-26.251,77.695,79.445,3.6923
0,0,0,-29.937,66.473,66.551,2.9081
0,0,0,-28.333,62.581,47.984,2.3197
0,0,0,-28.009,76.806,61.972,3.1248
0,0,0,-34.551,53.782,44.041,1.7849
0,0,0,-33.044,58.293,37.224,1.7623
0,0,0,-35.411,52.512,29.157,1.3049
0,0,0,-37.336,48.376,22.201,0.93773
0,0,0,-9.7523,33.892,20.154,1.2495
45,-25.65,19.35,-21.556,24.269,20.451,1.1993
197.5,-112.57,84.925,-32.578,25.205,20.606,2.769
414.5,-236.27,178.24,-43.634,31.806,22.435,5.3272
563.5,-321.19,242.31,-48.647,39.319,24.957,7.2762
754,-429.78,324.22,-55.861,43.704,26.397,9.5478
769.25,-438.47,330.78,-55.979,37.693,22.722,9.4562
711.5,-405.55,305.95,-54.677,27.383,15.592,8.3005
710,-404.7,305.3,-62.277,26.546,12.123,7.9464
761.5,-434.06,327.45,-74.191,16.952,4.8226,7.7585
760.5,-433.49,327.02,-72.764,19.805,-4.9513,7.5914
707.75,-403.42,304.33,-67.114,11.685,-10.988,6.7115
484.25,-276.02,208.23,-70.801,0.091938,-0.023904,3.8787
239.5,-136.51,102.99,-37.305,0.42375,-0.63431,1.8469
67,-38.19,28.81,-40.096,0,0,-0.31838
2.25,-1.2825,0.9675,-43.7,10.104,-27.479,-1.6956
0,0,0,-43.148,15.917,-49.639,-2.1685
0,0,0,-45.091,14.557,-58.498,-2.5116
0,0,0,-41.6,17.536,-57.162,-2.2913
0,0,0,-40.746,8.4039,-26.617,-1.6632
0,0,0,-41.67,7.5398,-25.291,-1.6762
0,0,0,-47.713,0,0,-1.346
0,0,0,-50.194,8.1753,-49.991,-2.5956
0,0,0,-53.055,4.6821,-35.713,-2.372
0.25,-0.1425,0.1075,-21.577,6.441,-28.982,-1.2415
69.25,-39.472,29.778,-31.858,7.9527,-33.213,-0.77128
276.5,-157.6,118.9,-46.123,14.82,-33.337,1.5305
506.25,-288.56,217.69,-51.402,22.856,-35.758,4.3269
712.5,-406.12,306.38,-53.177,31.728,-39.249,6.9304
876.75,-499.75,377,-57.613,33.392,-35.944,8.9379
989.5,-564.01,425.49,-59.75,15.048,-12.094,10.401
1042,-593.94,448.06,-60.806,14.449,-5.5261,11.176
1044.8,-595.54,449.26,-60.77,21.595,-4.3203,11.447
967,-551.19,415.81,-55.903,11.952,-1.9488,10.435
844.75,-481.51,363.24,-55.215,25.074,-2.4548,9.3274
673.75,-384.04,289.71,-55.33,17.297,1.0542,7.1295
471.75,-268.9,202.85,-57.486,26.725,-3.9586,4.743
262.25,-149.48,112.77,-26.31,36.246,-13.502,3.0805
75.25,-42.893,32.358,-25.846,49.93,3.3623,1.687
1.25,-0.7125,0.5375,-22.767,62.331,14.783,1.5483
0,0,0,-20.956,66.582,9.4842,1.5546
0,0,0,-21.018,63.796,-11.06,0.89478
0,0,0,-17.6,63.3,-14.862,0.86992
0,0,0,-19.132,69.354,-15.61,0.97639
0,0,0,-18.624,69.714,-32.563,0.52265
0,0,0,-17.889,75.375,-44.447,0.36783
0,0,0,-3.1171,87.812,-68.149,0.46676
0,0,0,-6.2712,0,0,-0.17691
0,0,0,23.421,0,0,0.66069
61.5,-35.055,26.445,13.632,28.488,-15.424,1.4991
260,-148.2,111.8,3.7094,0,0,3.2585
484.25,-276.02,208.23,4.901,0,0,6.0123
688.25,-392.3,295.95,-8.2058,0,0,8.1171
851.75,-485.5,366.25,-18.89,0,0,9.799
966.5,-550.9,415.6,-22.048,8.0634e-20,-4.4624e-20,11.102
1019.3,-581,438.3,-47.923,36.416,0.46345,12.053
1012.5,-577.13,435.38,-46.051,28.022,2.3775,11.84
946.25,-539.36,406.89,-42.855,35.298,5.9855,11.434
823.25,-469.25,354,-38.121,31.213,7.3897,9.9998
655.5,-373.64,281.87,-41.881,49.194,17.191,8.6426
455.75,-259.78,195.97,-32.226,26.167,2.5389,5.429
241.75,-137.8,103.95,15.571,36.353,4.4025,4.5214
68.75,-39.188,29.563,18.343,0,0,1.3514
1.25,-0.7125,0.5375,18.149,0,0,0.52714
0,0,0,19.457,1.1008e-19,-4.3408e-20,0.54889
0,0,0,7.1041,16.645,-4.284,0.54911
0,0,0,-3.8606,41.542,-6.2269,0.88731
0,0,0,-12.52,54.803,-7.258,0.98805
0,0,0,-2.2505,48.826,-2.7338,1.2368
0,0,0,-2.0071,25.132,-1.1706,0.61934
0,0,0,2.4478,44.819,-11.859,0.99884
0,0,0,20.295,0.0016192,-0.00058365,0.57254
0,0,0,39.185,13.74,-1.4297,1.4527
56.75,-32.347,24.403,35.547,42.311,-0.71849,2.8645
250.5,-142.78,107.72,12.387,72.273,-3.8855,5.3172
472,-269.04,202.96,-1.9524,91.405,-0.023747,8.2482
673.75,-384.04,289.71,-13.547,99.949,2.3258,10.676
837.75,-477.52,360.23,-21.446,83.953,8.4729,12.164
952.75,-543.07,409.68,-29.311,71.204,8.8768,12.989
1011,-576.27,434.73,-31.502,66.102,11.123,13.553
1006,-573.42,432.58,-27.64,49.192,8.7212,13.057
942.5,-537.22,405.28,-23.346,43.037,9.7583,12.263
821.75,-468.4,353.35,-22.207,48.626,9.9899,10.995
653,-372.21,280.79,-20.003,4.6851,0.78407,7.511
447,-254.79,192.21,-17.939,0,0,4.9161
230.5,-131.38,99.115,23.898,0,0,3.4701
61.75,-35.198,26.553,24.084,0,0,1.4284
1.25,-0.7125,0.5375,20.809,5.5354e-30,3.2227e-31,0.60219
0,0,0,15.113,46.786,2.3658,1.8129
0,0,0,13.955,63.062,7.5108,2.3845
0,0,0,5.6449,90.435,23.497,3.3732
0,0,0,0.062458,106.63,31.859,3.9084
0,0,0,-3.249,103.35,32.345,3.7363
0,0,0,-4.7499,83.874,26.711,2.9856
0,0,0,4.5298,120.75,39.065,4.6362
0,0,0,5.1328,126.28,45.09,4.9792
0,0,0,33.184,80.086,28.276,3.993
47.5,-27.075,20.425,26.997,96.298,33.051,4.9867
245.5,-139.94,105.57,13.687,42.596,12.554,4.9198
468.75,-267.19,201.56,3.0835,54.035,14.862,7.7166
673.25,-383.75,289.5,-6.7933,32.795,7.0417,9.0988
843,-480.51,362.49,-9.8559,11.526,2.2149,10.335
851.5,-485.35,366.15,-11.547,5.0138,1.4029,10.184
699,-398.43,300.57,0.7012,0.2176,0.071361,8.5069
1022.5,-582.82,439.68,-24.136,8.6965,2.9642,12.051
944.75,-538.51,406.24,-19.899,0.68275,0.27619,10.926
823.25,-469.25,354,-38.107,66.46,30.192,11.638
657.5,-374.78,282.73,-41.547,57.702,24.608,9.1255
421,-239.97,181.03,-46.829,69.281,41.149,6.901
227.75,-129.82,97.933,-11.836,67.289,39.07,5.4291
27.75,-15.818,11.933,-11.927,36.015,21.497,1.6225
0.5,-0.285,0.215,-13.304,60.292,33.274,2.2702
0,0,0,-11.669,34.82,12.216,0.9977
0,0,0,-12.288,43.409,12.736,1.2372
0,0,0,-12.571,14.011,4.677,0.17256
0,0,0,-9.5197,0,0,-0.26855
0,0,0,-5.8679,0,0,-0.16553
0,0,0,-7.6459,0,0,-0.21569
0,0,0,-9.6624,25.297,-3.8506,0.33243
0,0,0,-9.195,44.475,-1.1743,0.96211
0,0,0,21.505,46.354,13.693,2.3005
19.75,-11.257,8.4925,14.132,36.598,14.897,2.0909
141.5,-80.655,60.845,3.2129,34.527,6.7914,2.9726
356,-202.92,153.08,-10.233,42.439,6.3382,5.4057
741,-422.37,318.63,-32.038,24.319,-1.4076,8.731
843.75,-480.94,362.81,-32.958,36.939,-1.6016,10.302
943.75,-537.94,405.81,-34.721,19.286,1.1239,11.044
998.75,-569.29,429.46,-38.238,26.301,4.5589,11.907
992.75,-565.87,426.88,-40.664,39.718,6.8916,12.21
932.75,-531.67,401.08,-42.288,27.284,7.8029,11.111
813,-463.41,349.59,-38.051,27.094,7.5772,9.7665
643.25,-366.65,276.6,-39.57,27.944,10.925,7.7829
440,-250.8,189.2,-39.756,15.458,5.6767,4.8119
226.75,-129.25,97.503,5.769,9.7124,3.1182,3.2752
59.25,-33.773,25.478,7.0933,0.15582,0.05687,0.92481
0.75,-0.4275,0.3225,12.472,0,0,0.36092
0,0,0,10.027,29.004,6.2635,1.2778
0,0,0,11.349,24.369,3.785,1.1144
0,0,0,10.245,37.19,3.205,1.4285
0,0,0,10.174,57.421,-2.6926,1.8309
0,0,0,5.5532,81.93,-11.466,2.1444
0,0,0,5.052,80.847,-9.2938,2.161
0,0,0,4.2555,95.175,-6.6556,2.6172
0,0,0,0.75471,62.46,1.3403,1.8211
0,0,0,30.016,34.625,5.1721,1.9694
48,-27.36,20.64,20.89,45.773,8.0748,2.6906
241,-137.37,103.63,7.0121,38.041,7.4276,4.4038
465.75,-265.48,200.27,-6.7321,52.369,14.955,7.3589
670.5,-382.18,288.32,-19.968,69.41,21.44,10.133
836.5,-476.8,359.7,-29.837,71.193,21.261,11.913
953.75,-543.64,410.11,-35.177,63.82,16.186,12.834
1012,-576.84,435.16,-29.093,79.349,18.716,14.221
1006,-573.42,432.58,-24.574,81.523,20.327,14.383
939.5,-535.51,403.99,-24.233,40.932,8.8798,12.118
818.5,-466.54,351.96,-23.356,0,0,9.2697
647.75,-369.22,278.53,-25.026,4.3601,0.76099,7.2958
440.25,-250.94,189.31,-19.682,18.575,4.3821,5.4327
225.25,-128.39,96.858,19.29,8.4124e-31,1.7754e-31,3.2765
57.25,-32.632,24.618,22.323,0,0,1.3242
0.75,-0.4275,0.3225,15.654,0.00025217,6.9842e-05,0.45071
0,0,0,8.2318,8.331,2.6001,0.54058
0,0,0,0.97862,33.141,10.451,1.2573
0,0,0,10.475,37.596,12.113,1.6978
0,0,0,4.0405,47.676,14.771,1.8756
0,0,0,0.43506,60.95,13.313,2.1072
0,0,0,4.433,100.17,23.948,3.6263
0,0,0,15.13,111.85,23.304,4.2396
0,0,0,12.198,119.51,31.63,4.6076
0,0,0,45.714,109.83,30.556,5.2499
40.75,-23.227,17.523,36.373,103.86,26.332,5.193
229.75,-130.96,98.793,16.609,91.502,20.523,6.4156
452.25,-257.78,194.47,15.68,88.554,23.775,9.097
657.5,-374.78,282.73,-2.8574,77.36,11.683,10.407
822,-468.54,353.46,-9.5914,72.649,10.957,12.059
938.75,-535.09,403.66,-12.98,57.187,6.6144,12.821
998,-568.86,429.14,-18.102,59.732,21.501,13.887
993.25,-566.15,427.1,-18.275,38.758,23.242,13.282
932.5,-531.52,400.98,-21.413,46.279,27.789,12.797
818.25,-466.4,351.85,-27.461,68.843,40.666,12.24
654,-372.78,281.22,-39.066,88.289,64.135,11.131
450,-256.5,193.5,-40.325,89.783,34.791,7.8352
235.25,-134.09,101.16,5.904,86.639,19.467,6.0134
60.25,-34.343,25.908,-5.6057,82.467,33.862,3.8543
0.5,-0.285,0.215,-6.3236,72.663,18.558,2.401
0,0,0,-5.7735,57.746,23.246,2.1219
0,0,0,-7.9546,62.951,28.793,2.3637
0,0,0,-3.6076,56.092,2.9176,1.5629
0,0,0,-8.2194,56.147,20.725,1.9366
0,0,0,-12.841,55.226,29.428,2.0258
0,0,0,-10.026,49.867,23.889,1.7978
0,0,0,-9.9867,52.04,21.624,1.7963
0,0,0,-10.841,62.627,6.0621,1.6319
0,0,0,24.352,60.302,-2.2725,2.324
42,-23.94,18.06,13.879,48.832,4.5377,2.4065
223,-127.11,95.89,-2.4962,67.134,3.4182,4.6249
444.25,-253.22,191.03,-21.51,78.715,37.15,8.0506
652.5,-371.93,280.58,-32.089,76.172,35.109,10.149
776.5,-442.61,333.9,-37.533,72.502,28.387,11.206
921.25,-525.11,396.14,-45.763,71.026,47.987,13.241
762.75,-434.77,327.98,-38.319,64.527,50.616,11.419
677.75,-386.32,291.43,-36.454,75.947,67.792,11.248
718.75,-409.69,309.06,-50.637,90.576,85.569,12.259
371,-211.47,159.53,-29.368,62.859,60.86,7.1619
200.5,-114.29,86.215,-21.081,63.733,67.537,5.5405
158.5,-90.345,68.155,-50.974,98.923,104.99,6.2369
77,-43.89,33.11,-20.786,96.65,103.44,5.9922
14,-7.98,6.02,-24.351,82.528,85.655,4.2273
0.25,-0.1425,0.1075,-24.909,76.197,79.72,3.6987
0,0,0,-28.784,56.159,56.978,2.3796
0,0,0,-31.476,48.807,48.637,1.8609
0,0,0,-31.848,46.954,46.813,1.7467
0,0,0,-33.084,42.56,41.995,1.452
0,0,0,-34.224,37.92,37.113,1.1512
0,0,0,-34.302,37.546,36.803,1.1297
0,0,0,-35.197,36.658,35.553,1.0442
0,0,0,-36.345,38.572,37.292,1.1148
0,0,0,-2.0888,47.644,46.737,2.6035
11,-6.27,4.73,-4.187,50,48.848,2.8038
192.75,-109.87,82.883,-25.574,48.564,46.717,4.3045
399.75,-227.86,171.89,-38.814,52.884,49.43,6.6403
519.75,-296.26,223.49,-42.193,45.412,39.522,7.5104
613.5,-349.69,263.81,-44.227,45.322,37.345,8.5262
724.5,-412.96,311.54,-49.377,51.627,41.991,10.036
730,-416.1,313.9,-50.442,52.016,40.046,10.029
870.75,-496.33,374.42,-64.011,44.756,32.065,10.924
731.5,-416.95,314.55,-63.896,45.615,33.442,9.3009
450.25,-256.64,193.61,-50.254,46.191,34.914,6.3319
446.75,-254.65,192.1,-61.262,48.188,32.958,5.9801
256.75,-146.35,110.4,-61.429,49.023,36.588,3.7966
114,-64.98,49.02,-28.249,48.806,31.212,2.8433
42.25,-24.083,18.168,-19.072,52.908,4.7904,1.6021
0.25,-0.1425,0.1075,-15.879,72.394,-5.6768,1.4372
0,0,0,-13.202,113.01,-7.9839,2.5903
0,0,0,-9.4547,135.35,-50.295,2.1325
0,0,0,-5.9727,169.74,-69.978,2.6459
0,0,0,-2.9851,131.83,-53.769,2.1179
0,0,0,-3.2807,158.3,-64.566,2.5516
0,0,0,-9.7143,137.55,-0.32463,3.5972
0,0,0,-7.8545,162.06,27.194,5.1173
0,0,0,-5.1439,167.99,24.182,5.2759
0,0,0,29.712,172.09,17.696,6.192
37.25,-21.233,16.018,19.99,165.95,32.662,6.6186
207.25,-118.13,89.118,-0.44042,200.94,117.71,11.491
231,-131.67,99.33,0.46699,175.85,126.18,11.335
358.25,-204.2,154.05,-6.7866,141.25,105.52,11.116
469.25,-267.47,201.78,-11.242,155.24,114.42,12.982
553,-315.21,237.79,-15.701,142.49,103.58,13.207
612.5,-349.12,263.38,-21.299,139.31,98.611,13.54
645.5,-367.94,277.57,-27.804,161.18,112.5,14.766
561.5,-320.05,241.45,-30.391,130.92,89.442,12.17
700.75,-399.43,301.32,-46.154,130.54,73.943,12.967
628.25,-358.1,270.15,-45.627,136.28,69.444,12.137
455.25,-259.49,195.76,-46.76,119.4,79.316,9.809
199.5,-113.71,85.785,-10.79,154.26,91.318,9.0432
37.75,-21.518,16.233,-11.242,157.98,82.726,6.931
0.25,-0.1425,0.1075,-10.764,142.79,30.592,4.5905
0,0,0,-13.29,136.41,50.522,4.8985
0,0,0,-11.449,129.06,17.3,3.8057
0,0,0,-11.359,139.04,-1.8998,3.5482
0,0,0,-11.591,150.52,-19.108,3.3801
0,0,0,-14.782,136.15,16.075,3.8773
0,0,0,-19.72,141.81,55.511,5.0101
0,0,0,-18.283,140.34,28.311,4.2418
0,0,0,-12.494,162.94,-50.35,2.8236
0,0,0,22.638,158.46,-58.103,3.4697
46,-26.22,19.78,13.834,141.92,-70.958,2.95
257,-146.49,110.51,-11.079,127.41,-98.14,3.6305
487.5,-277.88,209.63,-15.662,99.473,-79.543,6.0339
693.5,-395.29,298.21,-23.747,83.533,-61.514,8.3635
853.75,-486.64,367.11,-34.73,143.3,-89.908,10.883
963.75,-549.34,414.41,-42.924,142.46,-74.319,12.402
1015.7,-578.95,436.75,-42.693,156.5,-72.498,13.486
1004.7,-572.68,432.02,-38.682,154.4,-53.947,13.93
932,-531.24,400.76,-37.357,160.92,-50.054,13.379
804.5,-458.56,345.94,-38.706,120.93,-48.235,10.718
624,-355.68,268.32,-36.863,127.54,-48.816,8.7501
409.5,-233.42,176.09,-39.989,116.12,-49.099,5.73
194,-110.58,83.42,3.2514,97.571,-49.851,3.7912
40,-22.8,17.2,4.2716,90.787,-46.207,1.8633
0.25,-0.1425,0.1075,0.20614,101.3,-51.64,1.4098
0,0,0,-0.76136,124.84,-68.892,1.5568
0,0,0,-5.8941,124.02,-75.301,1.208
0,0,0,-5.9046,144.92,-85.211,1.5177
0,0,0,-10.596,105.43,-65.001,0.84163
0,0,0,-12.545,100.33,-41.075,1.3176
0,0,0,-14.293,85.936,-7.9159,1.7977
0,0,0,-9.9997,111.2,-68.239,0.92991
0,0,0,-7.9979,109.48,-68.05,0.94313
0,0,0,25.002,93.294,-49.412,1.9432
43,-24.51,18.49,15.298,84.541,-27.611,2.5591
252,-143.64,108.36,-8.8805,67.543,-7.3485,4.5043
482.75,-275.17,207.58,-21.184,43.454,-3.4624,6.3864
690.25,-393.44,296.81,-26.317,25.49,-5.5126,8.194
852.5,-485.92,366.58,-31.795,0,0,9.444
964.25,-549.62,414.63,-34.259,10.489,-4.2016,10.907
1013,-577.41,435.59,-33.486,13.984,-0.0025078,11.738
1001.5,-570.86,430.65,-40.027,31.426,1.8965,11.959
928.25,-529.1,399.15,-39.5,20.885,-0.62178,10.717
797.75,-454.72,343.03,-43.363,61.438,10.696,10.488
616.5,-351.4,265.1,-43.409,58.728,-3.1961,7.8202
399.5,-227.71,171.79,-43.189,52.125,4.5666,5.2269
183.75,-104.74,79.013,-14.37,54.97,23.924,4.0491
29.5,-16.815,12.685,-17.577,67.256,39.746,2.8805
0,0,0,-11.139,70.905,-26.246,0.94559
0,0,0,-12.674,76.005,-22.706,1.146
0,0,0,-3.7499,91.457,-46.214,1.1705
0,0,0,-8.2454,114.56,-52.148,1.528
0,0,0,-10.324,133.61,-63.081,1.6983
0,0,0,-9.883,124.68,-57.698,1.6108
0,0,0,-11.268,130.05,-60.61,1.6411
0,0,0,-14.575,122.1,-8.4983,2.7936
0,0,0,-16.963,125.12,74.385,5.1493
0,0,0,21.004,132.64,7.9546,4.5588
42,-23.94,18.06,16.435,131.76,-3.6389,4.5872
248.75,-141.79,106.96,-6.094,146.34,-24.103,6.2937
479,-273.03,205.97,-25.343,122.66,13.782,8.9443
686,-391.02,294.98,-31.991,122.59,-8.2277,10.645
849.25,-484.07,365.18,-32.713,114.45,-26.112,11.871
957.25,-545.63,411.62,-46.84,106.73,51.663,14.758
